timeMs,ax,ay,az,q0,q1,q2,q3
4271452,8322.0,460.0,-1736.0,0.54,0.438,-0.644,0.319
4271468,8318.0,508.0,-1720.0,0.54,0.439,-0.643,0.319
4271484,8194.0,532.0,-1680.0,0.541,0.441,-0.642,0.318
4271511,7998.0,542.0,-1652.0,0.541,0.442,-0.641,0.318
4271528,7902.0,602.0,-1552.0,0.541,0.444,-0.64,0.317
4271545,7964.0,536.0,-1618.0,0.542,0.446,-0.639,0.316
4271562,7982.0,682.0,-1592.0,0.542,0.447,-0.638,0.315
4271578,7954.0,668.0,-1688.0,0.543,0.448,-0.637,0.314
4271594,7882.0,708.0,-1600.0,0.544,0.45,-0.635,0.313
4271610,7774.0,702.0,-1516.0,0.545,0.45,-0.635,0.312
4271627,7796.0,876.0,-1552.0,0.546,0.451,-0.634,0.311
4271644,7716.0,764.0,-1596.0,0.546,0.452,-0.633,0.311
4271670,7724.0,982.0,-1554.0,0.547,0.452,-0.633,0.31
4271686,7858.0,696.0,-1600.0,0.547,0.452,-0.633,0.309
4271703,7778.0,790.0,-1622.0,0.548,0.452,-0.633,0.309
4271719,7764.0,766.0,-1638.0,0.548,0.451,-0.633,0.308
4271735,7616.0,836.0,-1674.0,0.549,0.451,-0.633,0.308
4271751,7620.0,756.0,-1600.0,0.549,0.45,-0.633,0.307
4271768,7506.0,852.0,-1576.0,0.55,0.45,-0.633,0.307
4271794,7524.0,756.0,-1632.0,0.55,0.449,-0.634,0.306
4271811,7510.0,580.0,-1630.0,0.551,0.448,-0.635,0.306
4271828,7574.0,736.0,-1618.0,0.551,0.447,-0.635,0.305
4271845,7702.0,938.0,-1638.0,0.551,0.446,-0.636,0.304
4271862,7542.0,766.0,-1618.0,0.552,0.445,-0.637,0.303
4271879,7464.0,716.0,-1578.0,0.553,0.444,-0.638,0.302
4271896,7478.0,690.0,-1568.0,0.553,0.442,-0.638,0.301
4271912,7476.0,574.0,-1528.0,0.554,0.442,-0.639,0.3
4271928,7572.0,720.0,-1592.0,0.554,0.441,-0.64,0.298
4271945,7730.0,658.0,-1592.0,0.555,0.44,-0.641,0.296
4271962,7798.0,604.0,-1620.0,0.556,0.439,-0.641,0.294
4271989,7644.0,420.0,-1426.0,0.557,0.438,-0.642,0.292
4272006,7770.0,258.0,-1504.0,0.558,0.438,-0.643,0.29
4272023,7758.0,-12.0,-1488.0,0.559,0.438,-0.643,0.288
4272039,8350.0,504.0,-1714.0,0.559,0.437,-0.643,0.287
4272055,8760.0,550.0,-1760.0,0.56,0.436,-0.643,0.287
4272072,8828.0,474.0,-1630.0,0.561,0.434,-0.644,0.288
4272088,9122.0,490.0,-1674.0,0.562,0.432,-0.644,0.289
4272104,9240.0,384.0,-1754.0,0.563,0.43,-0.643,0.29
4272130,9328.0,28.0,-1792.0,0.564,0.429,-0.643,0.292
4272146,10244.0,306.0,-1880.0,0.565,0.428,-0.641,0.293
4272162,10352.0,368.0,-1952.0,0.566,0.427,-0.64,0.295
4272179,11240.0,-92.0,-2076.0,0.567,0.426,-0.639,0.297
4272196,11508.0,-382.0,-2322.0,0.568,0.427,-0.637,0.298
4272212,12100.0,-1458.0,-2292.0,0.569,0.429,-0.634,0.301
4272229,12780.0,-260.0,-2486.0,0.571,0.432,-0.629,0.302
4272245,12504.0,-504.0,-2506.0,0.572,0.436,-0.625,0.303
4272272,10932.0,-1410.0,-2544.0,0.574,0.44,-0.621,0.304
4272288,12360.0,-1020.0,-2340.0,0.574,0.445,-0.616,0.305
4272304,12286.0,-500.0,-2388.0,0.573,0.45,-0.612,0.307
4272320,12486.0,-304.0,-1894.0,0.571,0.458,-0.608,0.307
4272336,11354.0,788.0,-1826.0,0.57,0.465,-0.604,0.306
4272352,12294.0,520.0,-1974.0,0.569,0.473,-0.6,0.304
4272378,12218.0,1180.0,-2052.0,0.569,0.481,-0.595,0.302
4272394,13562.0,1010.0,-2118.0,0.569,0.488,-0.59,0.301
4272410,11022.0,1366.0,-2208.0,0.57,0.495,-0.585,0.298
4272426,9568.0,2144.0,-2412.0,0.569,0.502,-0.58,0.296
4272442,10056.0,1566.0,-1986.0,0.57,0.508,-0.576,0.293
4272458,10574.0,1658.0,-1692.0,0.57,0.514,-0.572,0.29
4272485,8636.0,2186.0,-2072.0,0.57,0.52,-0.568,0.287
4272501,8708.0,2348.0,-2066.0,0.571,0.525,-0.564,0.284
4272517,8478.0,2364.0,-1668.0,0.571,0.529,-0.561,0.281
4272533,8384.0,3026.0,-1750.0,0.573,0.532,-0.557,0.28
4272549,8130.0,3482.0,-1774.0,0.576,0.532,-0.554,0.28
4272565,7710.0,2606.0,-858.0,0.579,0.532,-0.551,0.282
4272591,7192.0,3212.0,-1756.0,0.582,0.53,-0.548,0.284
4272608,7154.0,3276.0,-1850.0,0.585,0.527,-0.546,0.287
4272625,6862.0,2810.0,-1466.0,0.587,0.524,-0.544,0.291
4272641,7718.0,3666.0,-2018.0,0.59,0.52,-0.542,0.296
4272657,7614.0,2846.0,-1808.0,0.593,0.515,-0.54,0.302
4272673,7026.0,2808.0,-1726.0,0.596,0.51,-0.538,0.309
4272689,7660.0,3210.0,-1842.0,0.598,0.505,-0.536,0.317
4272715,8128.0,3160.0,-1650.0,0.6,0.499,-0.533,0.326
4272731,8178.0,3132.0,-1156.0,0.602,0.494,-0.531,0.335
4272747,8218.0,3202.0,-860.0,0.604,0.489,-0.528,0.344
4272763,9460.0,4130.0,-822.0,0.605,0.483,-0.525,0.354
4272779,8120.0,3244.0,-642.0,0.607,0.477,-0.521,0.364
4272795,7232.0,3282.0,-526.0,0.608,0.471,-0.517,0.375
4272821,6600.0,2532.0,-730.0,0.609,0.464,-0.513,0.388
4272837,5508.0,2274.0,-440.0,0.608,0.457,-0.509,0.402
4272853,5576.0,1928.0,-652.0,0.608,0.449,-0.504,0.417
4272869,3446.0,1440.0,124.0,0.607,0.441,-0.499,0.433
4272885,2778.0,1098.0,426.0,0.605,0.433,-0.495,0.449
4272901,2832.0,1184.0,376.0,0.602,0.425,-0.49,0.465
4272927,2200.0,1218.0,786.0,0.6,0.417,-0.485,0.481
4272943,1408.0,966.0,1280.0,0.597,0.408,-0.481,0.496
4272959,1908.0,1524.0,2086.0,0.592,0.401,-0.478,0.511
4272975,1318.0,996.0,1820.0,0.59,0.394,-0.474,0.522
4272991,728.0,1854.0,1438.0,0.588,0.388,-0.47,0.532
4273007,1258.0,1326.0,1976.0,0.587,0.384,-0.467,0.539
4273033,1342.0,832.0,2394.0,0.586,0.381,-0.464,0.544
4273049,2434.0,1532.0,1790.0,0.587,0.38,-0.461,0.547
4273065,2220.0,1148.0,1906.0,0.589,0.379,-0.457,0.548
4273081,4026.0,1354.0,1862.0,0.592,0.38,-0.454,0.547
4273097,2368.0,1438.0,2398.0,0.596,0.382,-0.451,0.544
4273113,3142.0,2108.0,2112.0,0.6,0.386,-0.449,0.538
4273139,3686.0,1796.0,2306.0,0.604,0.39,-0.448,0.531
4273155,3872.0,2342.0,1620.0,0.609,0.395,-0.446,0.523
4273171,4056.0,1992.0,1878.0,0.615,0.4,-0.446,0.513
4273187,4948.0,2206.0,1336.0,0.62,0.406,-0.446,0.502
4273203,4936.0,1956.0,1296.0,0.625,0.412,-0.446,0.49
4273229,5196.0,2376.0,1024.0,0.63,0.419,-0.447,0.477
4273245,5808.0,2436.0,844.0,0.634,0.425,-0.449,0.464
4273261,5664.0,1952.0,1180.0,0.638,0.433,-0.452,0.45
4273277,5808.0,2744.0,544.0,0.641,0.44,-0.455,0.435
4273293,6310.0,2738.0,286.0,0.644,0.447,-0.458,0.42
4273309,5854.0,2652.0,368.0,0.647,0.453,-0.461,0.405
4273325,5890.0,2742.0,262.0,0.649,0.459,-0.464,0.39
4273351,5880.0,2676.0,274.0,0.651,0.465,-0.468,0.376
4273367,6238.0,3282.0,-148.0,0.652,0.471,-0.471,0.363
4273383,6878.0,3208.0,-336.0,0.653,0.476,-0.474,0.35
4273399,5762.0,3180.0,-84.0,0.654,0.48,-0.477,0.338
4273415,6480.0,3348.0,-310.0,0.655,0.484,-0.481,0.326
4273431,6046.0,2978.0,-110.0,0.654,0.489,-0.485,0.313
4273457,7756.0,3812.0,-940.0,0.654,0.493,-0.488,0.302
4273474,7500.0,3800.0,-776.0,0.655,0.495,-0.491,0.292
4273490,7214.0,3996.0,-792.0,0.655,0.497,-0.493,0.283
4273506,4374.0,4396.0,376.0,0.656,0.498,-0.496,0.275
4273522,7996.0,2840.0,-472.0,0.656,0.5,-0.5,0.266
4273538,9890.0,4264.0,-1528.0,0.656,0.502,-0.5,0.258
4273564,9454.0,5042.0,-1340.0,0.659,0.501,-0.501,0.253
4273580,7580.0,5004.0,-518.0,0.662,0.498,-0.502,0.249
4273596,9056.0,1950.0,-482.0,0.663,0.497,-0.503,0.244
4273612,9592.0,4242.0,-492.0,0.664,0.499,-0.504,0.238
4273628,10176.0,3000.0,-974.0,0.665,0.5,-0.504,0.232
4273644,9186.0,3156.0,-926.0,0.666,0.502,-0.504,0.227
4273670,8796.0,2688.0,-770.0,0.665,0.503,-0.505,0.225
4273686,9294.0,2730.0,-716.0,0.663,0.504,-0.506,0.225
4273702,10750.0,2436.0,-418.0,0.661,0.505,-0.507,0.227
4273718,11056.0,2466.0,-612.0,0.658,0.506,-0.508,0.23
4273734,10496.0,2444.0,-268.0,0.654,0.507,-0.51,0.234
4273750,11862.0,3260.0,-818.0,0.649,0.509,-0.513,0.239
4273776,12218.0,3092.0,-814.0,0.644,0.509,-0.517,0.245
4273793,12830.0,2764.0,-768.0,0.638,0.508,-0.52,0.252
4273810,13950.0,1998.0,-984.0,0.633,0.507,-0.524,0.26
4273827,13256.0,1506.0,-920.0,0.627,0.507,-0.527,0.267
4273844,13002.0,1650.0,-690.0,0.623,0.507,-0.529,0.275
4273861,11480.0,2308.0,-86.0,0.621,0.506,-0.529,0.283
4273878,14014.0,618.0,-620.0,0.618,0.504,-0.529,0.292
4273895,18162.0,846.0,-966.0,0.617,0.503,-0.527,0.299
4273911,12662.0,-52.0,512.0,0.617,0.502,-0.523,0.307
4273928,11274.0,918.0,480.0,0.616,0.503,-0.52,0.312
4273954,10768.0,990.0,992.0,0.611,0.505,-0.521,0.316
4273970,12616.0,1646.0,192.0,0.607,0.508,-0.523,0.317
4273989,13206.0,1246.0,44.0,0.603,0.512,-0.524,0.316
4274005,13828.0,1390.0,-478.0,0.601,0.516,-0.523,0.315
4274022,13324.0,1608.0,-440.0,0.598,0.519,-0.523,0.315
4274038,12510.0,1640.0,-508.0,0.596,0.522,-0.522,0.315
4274054,12334.0,1240.0,-358.0,0.594,0.525,-0.522,0.315
4274071,12312.0,2234.0,-452.0,0.592,0.527,-0.522,0.314
4274087,12562.0,2548.0,-812.0,0.592,0.53,-0.522,0.312
4274104,12378.0,2376.0,-790.0,0.591,0.532,-0.522,0.309
4274130,11450.0,2876.0,-938.0,0.592,0.534,-0.522,0.305
4274146,10384.0,2990.0,-708.0,0.592,0.535,-0.522,0.301
4274162,11182.0,2988.0,-1266.0,0.593,0.536,-0.523,0.296
4274178,10662.0,2954.0,-1226.0,0.595,0.535,-0.524,0.292
4274194,9042.0,2962.0,-1312.0,0.598,0.534,-0.524,0.289
4274210,9674.0,2314.0,-1304.0,0.6,0.532,-0.524,0.286
4274236,10152.0,2084.0,-1724.0,0.603,0.529,-0.524,0.285
4274252,11172.0,2958.0,-2348.0,0.607,0.526,-0.522,0.285
4274268,12218.0,2650.0,-2946.0,0.613,0.521,-0.519,0.289
4274284,11430.0,3162.0,-3034.0,0.62,0.514,-0.513,0.296
4274300,9936.0,2732.0,-2252.0,0.628,0.506,-0.507,0.305
4274316,8894.0,3588.0,-1990.0,0.633,0.5,-0.501,0.313
4274343,8212.0,3842.0,-1514.0,0.637,0.495,-0.496,0.323
4274359,6702.0,3622.0,-1074.0,0.64,0.489,-0.491,0.332
4274375,6316.0,3328.0,-1050.0,0.641,0.484,-0.487,0.342
4274391,6194.0,3508.0,-1316.0,0.642,0.479,-0.483,0.354
4274407,5562.0,3288.0,-1214.0,0.641,0.473,-0.479,0.367
4274433,5012.0,2694.0,-898.0,0.64,0.467,-0.476,0.382
4274450,4418.0,3196.0,-842.0,0.637,0.461,-0.472,0.398
4274466,4096.0,3036.0,-632.0,0.634,0.454,-0.469,0.414
4274483,2522.0,2332.0,-330.0,0.632,0.446,-0.464,0.431
4274500,2452.0,2808.0,-494.0,0.629,0.437,-0.46,0.449
4274516,1590.0,1610.0,526.0,0.624,0.428,-0.457,0.467
4274532,1734.0,2456.0,414.0,0.62,0.419,-0.454,0.484
4274548,916.0,1714.0,890.0,0.615,0.411,-0.451,0.5
4274564,470.0,1566.0,1586.0,0.61,0.403,-0.448,0.514
4274590,784.0,1338.0,1686.0,0.604,0.396,-0.447,0.527
4274607,1054.0,1224.0,2106.0,0.599,0.391,-0.447,0.538
4274624,1234.0,1366.0,2476.0,0.594,0.387,-0.446,0.547
4274641,1522.0,1378.0,2724.0,0.589,0.384,-0.446,0.553
