timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
289420,8102.0,3020.0,698.0,-701.0,-85.0,89.0,0.645,-0.134,-0.659,-0.363
289432,8048.0,3066.0,622.0,-707.0,-75.0,32.0,0.644,-0.138,-0.657,-0.367
289454,7874.0,3032.0,522.0,-704.0,-61.0,-18.0,0.642,-0.143,-0.655,-0.371
289476,7840.0,2892.0,508.0,-687.0,-46.0,-70.0,0.641,-0.147,-0.653,-0.376
289488,7510.0,2728.0,612.0,-647.0,-35.0,-123.0,0.639,-0.15,-0.651,-0.381
289510,7382.0,2718.0,668.0,-618.0,-34.0,-195.0,0.637,-0.153,-0.65,-0.386
289522,7450.0,2822.0,822.0,-588.0,-32.0,-265.0,0.635,-0.155,-0.648,-0.391
289544,7436.0,2870.0,860.0,-567.0,-47.0,-320.0,0.633,-0.156,-0.647,-0.396
289556,7482.0,3030.0,776.0,-560.0,-46.0,-344.0,0.63,-0.157,-0.646,-0.402
289578,7584.0,2982.0,610.0,-577.0,-61.0,-349.0,0.627,-0.159,-0.644,-0.407
289590,7644.0,3220.0,448.0,-567.0,-44.0,-339.0,0.625,-0.16,-0.643,-0.413
289612,7508.0,2964.0,580.0,-662.0,-77.0,-322.0,0.622,-0.163,-0.641,-0.418
289624,7790.0,3148.0,848.0,-666.0,-88.0,-362.0,0.619,-0.165,-0.64,-0.424
289647,7850.0,3016.0,918.0,-701.0,-136.0,-375.0,0.616,-0.167,-0.639,-0.431
289669,7956.0,3092.0,832.0,-675.0,-109.0,-384.0,0.612,-0.169,-0.637,-0.437
289681,7904.0,3286.0,550.0,-652.0,-79.0,-363.0,0.609,-0.171,-0.636,-0.442
289703,7956.0,3590.0,492.0,-735.0,-66.0,-382.0,0.606,-0.173,-0.634,-0.449
289715,8006.0,3656.0,712.0,-855.0,-71.0,-427.0,0.602,-0.176,-0.631,-0.456
289737,8228.0,3134.0,1476.0,-922.0,-116.0,-516.0,0.598,-0.178,-0.629,-0.464
289749,8194.0,3116.0,1840.0,-953.0,-113.0,-620.0,0.593,-0.18,-0.626,-0.473
289771,8450.0,3864.0,1778.0,-1004.0,-10.0,-726.0,0.588,-0.182,-0.623,-0.483
289783,8456.0,4132.0,1408.0,-994.0,119.0,-755.0,0.584,-0.182,-0.619,-0.493
289805,8172.0,4970.0,1072.0,-1082.0,178.0,-766.0,0.579,-0.183,-0.614,-0.504
289817,8670.0,3980.0,1308.0,-1223.0,100.0,-903.0,0.573,-0.184,-0.61,-0.516
289839,8578.0,4446.0,972.0,-1352.0,134.0,-1074.0,0.567,-0.184,-0.604,-0.529
289861,8564.0,3830.0,1884.0,-1466.0,60.0,-1225.0,0.558,-0.185,-0.599,-0.544
289873,9018.0,4624.0,2726.0,-1432.0,44.0,-1402.0,0.549,-0.184,-0.593,-0.559
289895,8786.0,5776.0,1972.0,-1584.0,36.0,-1471.0,0.539,-0.184,-0.587,-0.575
289907,8496.0,4908.0,2104.0,-1659.0,113.0,-1475.0,0.529,-0.183,-0.58,-0.592
289929,8116.0,6054.0,2078.0,-1685.0,213.0,-1511.0,0.519,-0.182,-0.573,-0.608
289941,8090.0,5578.0,2454.0,-1746.0,199.0,-1595.0,0.508,-0.181,-0.564,-0.625
289963,7570.0,6310.0,2374.0,-1788.0,271.0,-1677.0,0.496,-0.178,-0.555,-0.643
289985,7510.0,6102.0,2822.0,-1900.0,212.0,-1735.0,0.484,-0.177,-0.546,-0.661
289997,5978.0,7148.0,2310.0,-2326.0,-719.0,-1640.0,0.467,-0.183,-0.537,-0.678
290019,6832.0,7094.0,2800.0,-1825.0,364.0,-1505.0,0.456,-0.181,-0.527,-0.694
290031,7094.0,7834.0,2790.0,-2085.0,49.0,-1730.0,0.441,-0.181,-0.516,-0.712
290053,7890.0,7214.0,1896.0,-2004.0,222.0,-1952.0,0.426,-0.178,-0.505,-0.729
290065,6758.0,5618.0,1760.0,-1952.0,376.0,-1847.0,0.412,-0.174,-0.493,-0.746
290087,6136.0,6612.0,3456.0,-2072.0,289.0,-1885.0,0.398,-0.171,-0.481,-0.763
290099,5462.0,6210.0,4516.0,-2085.0,310.0,-2104.0,0.381,-0.167,-0.468,-0.78
290121,5582.0,6412.0,4862.0,-2083.0,283.0,-1983.0,0.365,-0.163,-0.455,-0.796
290133,4794.0,6384.0,4018.0,-1997.0,326.0,-2027.0,0.348,-0.159,-0.442,-0.811
