timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
540154,6299.0,5809.0,252.0,-295.0,-215.0,-310.0,0.594,0.088,-0.7,-0.387
540166,6373.0,5823.0,340.0,-305.0,-202.0,-318.0,0.592,0.087,-0.699,-0.391
540188,6311.0,6009.0,246.0,-351.0,-197.0,-344.0,0.59,0.087,-0.699,-0.395
540200,6227.0,5963.0,108.0,-367.0,-188.0,-359.0,0.588,0.087,-0.698,-0.399
540222,6209.0,6049.0,294.0,-368.0,-169.0,-370.0,0.585,0.087,-0.697,-0.404
540234,6233.0,6117.0,470.0,-410.0,-173.0,-382.0,0.583,0.086,-0.697,-0.409
540256,6205.0,6275.0,400.0,-464.0,-182.0,-407.0,0.581,0.086,-0.695,-0.414
540278,6233.0,6251.0,492.0,-474.0,-173.0,-437.0,0.579,0.086,-0.694,-0.42
540290,6145.0,6345.0,360.0,-448.0,-164.0,-478.0,0.576,0.086,-0.693,-0.425
540312,5911.0,6781.0,408.0,-492.0,-180.0,-502.0,0.573,0.086,-0.691,-0.431
540324,6111.0,6815.0,562.0,-535.0,-200.0,-524.0,0.57,0.086,-0.69,-0.438
540346,5947.0,6925.0,586.0,-608.0,-232.0,-593.0,0.567,0.085,-0.688,-0.445
540358,5971.0,6799.0,636.0,-652.0,-258.0,-686.0,0.563,0.085,-0.686,-0.453
540380,5717.0,7149.0,468.0,-680.0,-231.0,-729.0,0.559,0.086,-0.684,-0.461
540392,5509.0,7503.0,618.0,-742.0,-236.0,-749.0,0.555,0.086,-0.682,-0.47
540414,5369.0,7507.0,788.0,-850.0,-249.0,-768.0,0.551,0.085,-0.678,-0.479
540426,5001.0,7811.0,676.0,-981.0,-279.0,-803.0,0.546,0.084,-0.675,-0.489
540448,4851.0,7523.0,592.0,-1030.0,-304.0,-833.0,0.541,0.083,-0.671,-0.5
540470,4837.0,7479.0,912.0,-1005.0,-250.0,-898.0,0.536,0.082,-0.667,-0.511
540482,4471.0,8097.0,692.0,-1117.0,-259.0,-951.0,0.531,0.081,-0.662,-0.523
540504,4349.0,7795.0,952.0,-1259.0,-291.0,-971.0,0.525,0.08,-0.657,-0.536
540516,4273.0,8127.0,796.0,-1235.0,-304.0,-1015.0,0.519,0.079,-0.651,-0.548
540538,4115.0,8403.0,932.0,-1282.0,-281.0,-1031.0,0.513,0.078,-0.645,-0.561
540550,3899.0,8357.0,676.0,-1446.0,-355.0,-1040.0,0.506,0.075,-0.638,-0.575
540572,4009.0,8077.0,938.0,-1393.0,-378.0,-1116.0,0.499,0.073,-0.632,-0.589
540584,3821.0,8713.0,1242.0,-1476.0,-365.0,-1194.0,0.491,0.071,-0.624,-0.603
540606,3607.0,8731.0,1348.0,-1533.0,-506.0,-1261.0,0.482,0.069,-0.617,-0.618
540628,3709.0,9717.0,1420.0,-1508.0,-497.0,-1367.0,0.473,0.067,-0.61,-0.633
540640,3529.0,8559.0,1260.0,-1651.0,-650.0,-1396.0,0.462,0.064,-0.602,-0.648
540662,3535.0,8561.0,764.0,-1659.0,-655.0,-1509.0,0.45,0.062,-0.594,-0.664
540674,3343.0,9273.0,1292.0,-1595.0,-701.0,-1606.0,0.437,0.059,-0.586,-0.68
540696,3155.0,8873.0,1658.0,-1599.0,-819.0,-1668.0,0.423,0.057,-0.578,-0.696
540708,2809.0,8921.0,1540.0,-1608.0,-802.0,-1757.0,0.408,0.055,-0.57,-0.711
540730,2545.0,8633.0,1894.0,-1659.0,-902.0,-1824.0,0.392,0.052,-0.561,-0.727
540742,2463.0,9453.0,2126.0,-1688.0,-902.0,-1910.0,0.376,0.05,-0.552,-0.743
540764,2031.0,8215.0,1378.0,-2031.0,-1019.0,-1929.0,0.358,0.046,-0.54,-0.76
540786,1693.0,7187.0,742.0,-1943.0,-1142.0,-1996.0,0.339,0.042,-0.53,-0.776
540798,2227.0,6873.0,390.0,-1540.0,-1190.0,-2069.0,0.319,0.039,-0.521,-0.791
540820,2283.0,6653.0,1232.0,-1338.0,-1197.0,-2078.0,0.298,0.036,-0.514,-0.803
540832,2127.0,8423.0,2338.0,-1541.0,-1132.0,-2035.0,0.278,0.034,-0.505,-0.816
540854,1879.0,7601.0,2572.0,-1865.0,-1320.0,-2056.0,0.257,0.029,-0.494,-0.83
540866,1751.0,5837.0,2088.0,-1626.0,-1319.0,-2087.0,0.235,0.024,-0.484,-0.842
