timeMs,ax,ay,az,q0,q1,q2,q3
2142187,6666.0,5516.0,13.0,0.108,-0.552,-0.321,-0.762
2142203,6662.0,5652.0,31.0,0.109,-0.553,-0.319,-0.762
2142219,6750.0,5520.0,-27.0,0.109,-0.553,-0.318,-0.762
2142235,6768.0,5482.0,-151.0,0.108,-0.554,-0.319,-0.761
2142251,6672.0,5562.0,-85.0,0.106,-0.555,-0.321,-0.76
2142277,6632.0,5502.0,-53.0,0.104,-0.556,-0.323,-0.759
2142294,6796.0,5646.0,-223.0,0.1,-0.557,-0.327,-0.757
2142311,6792.0,5532.0,-243.0,0.096,-0.557,-0.331,-0.756
2142328,6824.0,5820.0,-245.0,0.091,-0.558,-0.336,-0.753
2142344,6868.0,5954.0,-229.0,0.084,-0.559,-0.341,-0.751
2142360,6920.0,5862.0,-405.0,0.077,-0.561,-0.346,-0.748
2142377,7034.0,6050.0,-463.0,0.068,-0.562,-0.352,-0.745
2142394,7070.0,6262.0,-439.0,0.057,-0.565,-0.359,-0.741
2142411,7190.0,6348.0,-551.0,0.045,-0.567,-0.366,-0.736
2142427,7266.0,5694.0,-643.0,0.031,-0.571,-0.373,-0.731
2142454,7300.0,6800.0,-959.0,0.016,-0.574,-0.381,-0.725
2142471,7388.0,6628.0,-1257.0,0.001,0.577,0.39,0.718
2142487,7364.0,7428.0,-1151.0,0.02,0.581,0.399,0.709
2142503,7866.0,7892.0,-2049.0,0.042,0.584,0.408,0.7
2142519,7878.0,8408.0,-1983.0,0.065,0.587,0.417,0.691
2142535,8306.0,8324.0,-2445.0,0.091,0.59,0.425,0.68
2142551,7788.0,8224.0,-2293.0,0.117,0.592,0.434,0.669
2142577,7166.0,8488.0,-2307.0,0.144,0.594,0.441,0.658
2142594,6742.0,8492.0,-2343.0,0.171,0.595,0.447,0.646
2142611,6424.0,8068.0,-2337.0,0.199,0.595,0.452,0.634
2142628,5838.0,8016.0,-2385.0,0.228,0.595,0.456,0.622
2142644,5578.0,7842.0,-2581.0,0.257,0.594,0.457,0.61
2142661,5156.0,7646.0,-2345.0,0.286,0.592,0.458,0.599
2142677,4846.0,7452.0,-2379.0,0.314,0.59,0.457,0.587
2142694,4128.0,7234.0,-2125.0,0.342,0.587,0.454,0.576
2142711,3616.0,6934.0,-1871.0,0.371,0.583,0.45,0.566
2142738,3118.0,6220.0,-1905.0,0.399,0.58,0.443,0.556
2142754,3018.0,6472.0,-2007.0,0.426,0.576,0.434,0.547
2142770,2640.0,6014.0,-2051.0,0.453,0.571,0.423,0.538
2142787,2510.0,5664.0,-1859.0,0.48,0.566,0.41,0.531
2142803,2058.0,5556.0,-1603.0,0.506,0.56,0.395,0.524
2142819,2388.0,4728.0,-1765.0,0.532,0.554,0.378,0.518
2142835,2264.0,5042.0,-991.0,0.556,0.547,0.36,0.512
2142861,2286.0,5104.0,-725.0,0.58,0.538,0.339,0.509
2142877,2508.0,5296.0,-467.0,0.603,0.529,0.317,0.506
2142894,2322.0,5362.0,25.0,0.626,0.518,0.292,0.505
2142910,2640.0,5540.0,195.0,0.648,0.505,0.264,0.505
2142927,2700.0,4578.0,511.0,0.668,0.492,0.235,0.506
2142944,3166.0,4082.0,713.0,0.687,0.478,0.207,0.507
2142961,3058.0,3822.0,1833.0,0.703,0.465,0.179,0.507
2142977,3332.0,2772.0,2491.0,0.718,0.453,0.152,0.506
2143004,3374.0,3942.0,2843.0,0.73,0.443,0.127,0.505
2143020,3784.0,4028.0,3653.0,0.74,0.434,0.104,0.503
2143036,3672.0,3738.0,4757.0,0.749,0.425,0.081,0.501
2143052,4196.0,3842.0,5671.0,0.756,0.417,0.059,0.501
2143069,4724.0,4456.0,6879.0,0.763,0.408,0.04,0.499
2143085,4852.0,4926.0,8245.0,0.77,0.397,0.022,0.498
2143101,4922.0,4434.0,9279.0,0.777,0.385,0.006,0.498
2143127,4534.0,4400.0,8993.0,0.783,0.373,-0.008,0.497
2143144,3444.0,3032.0,9031.0,0.788,0.363,-0.019,0.497
2143160,3362.0,2296.0,8005.0,0.791,0.356,-0.029,0.497
2143177,3392.0,2550.0,7315.0,0.793,0.353,-0.036,0.496
2143193,3240.0,3018.0,7085.0,0.792,0.354,-0.042,0.495
2143209,3182.0,3876.0,6499.0,0.791,0.358,-0.046,0.494
2143225,3358.0,4932.0,5869.0,0.789,0.364,-0.052,0.492
2143242,4054.0,5544.0,4787.0,0.789,0.368,-0.059,0.489
2143259,3978.0,4338.0,5269.0,0.789,0.369,-0.065,0.487
2143286,3968.0,4900.0,5653.0,0.79,0.369,-0.07,0.485
2143302,3406.0,6376.0,5747.0,0.791,0.366,-0.077,0.484
