timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
317582,7194.0,5152.0,-1210.0,-712.0,-554.0,-627.0,0.653,0.208,-0.705,-0.184
317594,7090.0,5270.0,-1092.0,-753.0,-637.0,-742.0,0.649,0.207,-0.706,-0.195
317616,6914.0,5930.0,-1238.0,-746.0,-601.0,-946.0,0.644,0.208,-0.706,-0.206
317628,7268.0,5586.0,-1350.0,-656.0,-622.0,-939.0,0.64,0.209,-0.707,-0.218
317650,6840.0,6262.0,-1172.0,-614.0,-627.0,-1058.0,0.635,0.211,-0.707,-0.229
317662,6878.0,6060.0,-1296.0,-639.0,-676.0,-1102.0,0.629,0.213,-0.708,-0.241
317684,6798.0,6948.0,-1372.0,-751.0,-752.0,-1208.0,0.623,0.215,-0.708,-0.254
317706,6754.0,6494.0,-1206.0,-798.0,-781.0,-1336.0,0.616,0.217,-0.708,-0.269
317718,6278.0,7084.0,-1650.0,-800.0,-787.0,-1429.0,0.609,0.22,-0.707,-0.284
317740,5910.0,7318.0,-1386.0,-840.0,-801.0,-1448.0,0.601,0.223,-0.707,-0.299
317752,5674.0,7462.0,-1306.0,-979.0,-842.0,-1462.0,0.593,0.225,-0.706,-0.315
317774,5278.0,7982.0,-1552.0,-1037.0,-896.0,-1496.0,0.585,0.226,-0.704,-0.332
317786,5048.0,7376.0,-1352.0,-1044.0,-955.0,-1537.0,0.576,0.228,-0.703,-0.349
317808,4658.0,7770.0,-1254.0,-1139.0,-1001.0,-1572.0,0.567,0.229,-0.701,-0.367
317830,4240.0,8476.0,-1508.0,-1339.0,-1032.0,-1578.0,0.558,0.228,-0.698,-0.386
317842,3954.0,8486.0,-1474.0,-1576.0,-1054.0,-1572.0,0.548,0.227,-0.695,-0.407
317864,3928.0,8016.0,-1358.0,-1499.0,-950.0,-1603.0,0.539,0.226,-0.69,-0.427
317876,3824.0,8086.0,-976.0,-1469.0,-929.0,-1625.0,0.529,0.225,-0.686,-0.446
317898,3216.0,8260.0,-1498.0,-1607.0,-972.0,-1662.0,0.519,0.224,-0.68,-0.466
317910,3336.0,9048.0,-494.0,-1807.0,-967.0,-1702.0,0.509,0.222,-0.673,-0.488
317932,3158.0,7870.0,-268.0,-1922.0,-965.0,-1701.0,0.499,0.219,-0.665,-0.51
317944,2866.0,8638.0,-642.0,-1806.0,-869.0,-1734.0,0.489,0.217,-0.657,-0.531
317966,2504.0,8746.0,-496.0,-1922.0,-962.0,-1723.0,0.478,0.214,-0.648,-0.552
317978,2672.0,8024.0,-310.0,-2030.0,-1058.0,-1788.0,0.466,0.21,-0.639,-0.574
318000,2406.0,9264.0,-10.0,-1873.0,-1138.0,-1829.0,0.453,0.207,-0.63,-0.595
318022,2392.0,8198.0,172.0,-2067.0,-1239.0,-1851.0,0.44,0.202,-0.62,-0.617
318034,2018.0,7664.0,34.0,-2093.0,-1210.0,-1903.0,0.426,0.198,-0.61,-0.639
318056,1608.0,8484.0,-174.0,-1965.0,-1210.0,-1946.0,0.41,0.194,-0.599,-0.66
318068,1298.0,8348.0,-358.0,-1924.0,-1261.0,-1971.0,0.394,0.19,-0.589,-0.679
318090,1324.0,7884.0,124.0,-1931.0,-1322.0,-1974.0,0.378,0.186,-0.578,-0.699
318102,1008.0,8196.0,-204.0,-1837.0,-1401.0,-1932.0,0.361,0.181,-0.568,-0.718
318124,868.0,8322.0,-292.0,-1712.0,-1425.0,-1896.0,0.343,0.176,-0.558,-0.735
318136,720.0,7944.0,-496.0,-1784.0,-1548.0,-1844.0,0.325,0.169,-0.548,-0.752
318158,796.0,7724.0,218.0,-1785.0,-1710.0,-1840.0,0.306,0.161,-0.538,-0.768
318170,658.0,7250.0,20.0,-1457.0,-1794.0,-1804.0,0.287,0.153,-0.53,-0.783
318192,774.0,6126.0,-162.0,-1395.0,-1924.0,-1757.0,0.267,0.144,-0.522,-0.797
318214,902.0,6552.0,318.0,-1257.0,-1944.0,-1728.0,0.246,0.135,-0.515,-0.81
318226,854.0,7718.0,1194.0,-1385.0,-2010.0,-1658.0,0.226,0.125,-0.508,-0.822
318248,598.0,5978.0,1596.0,-1409.0,-2027.0,-1611.0,0.206,0.114,-0.499,-0.834
318260,964.0,5668.0,856.0,-1156.0,-2034.0,-1675.0,0.185,0.104,-0.492,-0.845
318282,2114.0,9120.0,564.0,-972.0,-1973.0,-1427.0,0.165,0.093,-0.486,-0.853
318294,1126.0,3404.0,1906.0,-2008.0,-2066.0,-1220.0,0.148,0.079,-0.472,-0.865
318316,1814.0,4302.0,1970.0,-1592.0,-1894.0,-1513.0,0.129,0.068,-0.46,-0.876
318328,1404.0,6256.0,2742.0,-1718.0,-1869.0,-1373.0,0.111,0.057,-0.448,-0.885
318350,1842.0,4116.0,3686.0,-1507.0,-1827.0,-1292.0,0.094,0.046,-0.436,-0.894
318372,1656.0,3120.0,68.0,-1440.0,-1793.0,-1086.0,0.079,0.034,-0.425,-0.901
318384,1514.0,3576.0,4232.0,-1205.0,-1673.0,-888.0,0.065,0.023,-0.416,-0.907
