timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
2685862,275.0,-128.0,4321.0,11654.0,3329.0,-29504.0,0.811,0.203,0.548,0.019
2685867,275.0,-128.0,4321.0,11654.0,3329.0,-29504.0,0.943,0.017,0.264,0.204
2685874,5201.0,6321.0,7.0,28.0,-3.0,-27.0,0.965,-0.0,0.017,0.263
2685888,275.0,-128.0,4309.0,-17386.0,3364.0,-32407.0,0.81,0.205,0.549,0.019
2685893,275.0,-128.0,4309.0,-17386.0,3364.0,-32407.0,0.847,-0.008,-0.305,0.435
2685946,-356.0,5211.0,6321.0,-7.0,-6.0,-5.0,0.766,0.262,0.208,0.549
2685969,-334.0,5195.0,6333.0,-16.0,-8.0,-2.0,0.766,0.262,0.207,0.549
2685982,-276.0,5181.0,6381.0,-19.0,1.0,-6.0,0.766,0.262,0.207,0.549
2686005,-314.0,5231.0,6317.0,-10.0,-1.0,-9.0,0.766,0.262,0.207,0.549
2686018,-306.0,5171.0,6275.0,-1.0,1.0,-14.0,0.766,0.262,0.207,0.549
2686041,-268.0,5257.0,6329.0,5.0,4.0,-8.0,0.766,0.262,0.207,0.549
2686054,-326.0,5175.0,6345.0,0.0,5.0,-3.0,0.766,0.262,0.207,0.549
2686077,-304.0,5225.0,6319.0,-3.0,6.0,-2.0,0.766,0.262,0.207,0.549
2686090,-304.0,5149.0,6271.0,-8.0,10.0,1.0,0.766,0.262,0.207,0.549
2686113,-318.0,5163.0,6305.0,-4.0,8.0,-1.0,0.766,0.262,0.207,0.549
2686126,-322.0,5271.0,6345.0,-7.0,12.0,4.0,0.766,0.262,0.207,0.549
2686139,-294.0,5205.0,6311.0,-6.0,9.0,3.0,0.766,0.262,0.207,0.549
2692658,5221.0,6331.0,-7.0,9.0,-4.0,-27.0,0.965,0.0,0.017,0.262
2692666,6325.0,2.0,7.0,5.0,-27.0,275.0,0.523,-0.002,-0.008,-0.853
2692673,275.0,-128.0,4295.0,-22433.0,3431.0,6792.0,0.81,0.209,0.548,0.019
2692677,-298.0,5203.0,6265.0,-4.0,2.0,-7.0,0.766,0.262,0.209,0.548
2692681,-300.0,5241.0,6303.0,-9.0,2.0,-8.0,0.767,0.262,0.209,0.548
2692684,-362.0,5217.0,6305.0,-3.0,18.0,-14.0,0.767,0.262,0.209,0.548
2692687,-402.0,5247.0,6337.0,-14.0,17.0,-13.0,0.767,0.262,0.209,0.547
2692691,-418.0,5223.0,6349.0,-10.0,14.0,-14.0,0.767,0.262,0.209,0.547
2692694,-402.0,5189.0,6373.0,0.0,7.0,-7.0,0.767,0.262,0.209,0.547
2692697,-400.0,5207.0,6305.0,-6.0,6.0,-3.0,0.767,0.262,0.209,0.547
2692700,-384.0,5161.0,6283.0,3.0,8.0,5.0,0.767,0.262,0.209,0.547
2692704,-362.0,5193.0,6293.0,4.0,13.0,-1.0,0.767,0.262,0.209,0.547
2692707,-330.0,5151.0,6329.0,6.0,15.0,-3.0,0.767,0.262,0.21,0.547
2692710,-336.0,5255.0,6275.0,13.0,18.0,-4.0,0.767,0.262,0.21,0.547
2692713,-336.0,5253.0,6301.0,8.0,21.0,-2.0,0.767,0.262,0.21,0.547
2692717,-356.0,5247.0,6289.0,10.0,21.0,-6.0,0.767,0.262,0.21,0.547
2692720,-374.0,5241.0,6301.0,8.0,20.0,-8.0,0.767,0.262,0.21,0.547
2692723,-356.0,5207.0,6307.0,5.0,14.0,-9.0,0.767,0.262,0.21,0.547
2692727,-364.0,5189.0,6245.0,-4.0,12.0,-9.0,0.767,0.262,0.21,0.547
2692730,-364.0,5331.0,6449.0,-4.0,9.0,1.0,0.767,0.262,0.21,0.547
2692733,-394.0,5199.0,6319.0,1.0,9.0,-9.0,0.767,0.262,0.21,0.547
2692736,-396.0,5175.0,6339.0,2.0,9.0,-2.0,0.767,0.262,0.21,0.547
2692740,-478.0,5237.0,6399.0,-1.0,16.0,-2.0,0.767,0.262,0.21,0.547
2692743,-446.0,5223.0,6327.0,1.0,6.0,-2.0,0.767,0.262,0.21,0.547
2692746,-408.0,5215.0,6351.0,-6.0,0.0,3.0,0.767,0.262,0.21,0.547
2692749,-422.0,5179.0,6323.0,-2.0,-2.0,5.0,0.767,0.262,0.21,0.547
2692753,-324.0,5227.0,6289.0,-9.0,-4.0,-2.0,0.767,0.262,0.21,0.547
2692766,-268.0,5201.0,6273.0,-4.0,-2.0,5.0,0.767,0.262,0.21,0.547
2692779,-262.0,5267.0,6265.0,-6.0,6.0,-6.0,0.767,0.262,0.21,0.547
2692802,-286.0,5225.0,6261.0,-2.0,8.0,-6.0,0.767,0.262,0.21,0.547
2692815,-314.0,5283.0,6283.0,-3.0,3.0,-4.0,0.767,0.262,0.21,0.547
2692838,-336.0,5197.0,6285.0,-11.0,1.0,-3.0,0.767,0.262,0.21,0.547
2692851,-312.0,5221.0,6295.0,-17.0,-3.0,-5.0,0.767,0.262,0.21,0.547
2692874,-352.0,5125.0,6293.0,-15.0,4.0,-4.0,0.767,0.262,0.21,0.547
2692887,-416.0,5187.0,6333.0,-12.0,10.0,5.0,0.767,0.262,0.21,0.547
2692910,-386.0,5177.0,6379.0,-7.0,11.0,9.0,0.767,0.262,0.21,0.547
2692923,-464.0,5181.0,6375.0,-6.0,14.0,16.0,0.767,0.262,0.21,0.547
2692936,-450.0,5191.0,6341.0,0.0,22.0,10.0,0.767,0.262,0.21,0.548
2692959,-428.0,5185.0,6353.0,13.0,23.0,8.0,0.766,0.262,0.21,0.548
2692972,-404.0,5137.0,6351.0,15.0,17.0,1.0,0.766,0.262,0.21,0.548
2692995,-420.0,5239.0,6331.0,8.0,16.0,2.0,0.766,0.262,0.21,0.548
