timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
4076850,7944.0,2913.0,-54.0,-700.0,-336.0,-52.0,0.304,-0.501,-0.548,-0.596
4076873,7782.0,2771.0,-548.0,-669.0,-310.0,-56.0,0.299,-0.504,-0.546,-0.598
4076886,7730.0,3041.0,-768.0,-608.0,-264.0,-107.0,0.295,-0.507,-0.544,-0.6
4076909,7708.0,3017.0,-734.0,-521.0,-232.0,-139.0,0.291,-0.508,-0.543,-0.602
4076922,7474.0,3257.0,-360.0,-581.0,-230.0,-72.0,0.287,-0.51,-0.541,-0.604
4076935,7654.0,3079.0,-304.0,-595.0,-229.0,-36.0,0.283,-0.513,-0.538,-0.606
4076958,7396.0,3273.0,-508.0,-583.0,-238.0,13.0,0.279,-0.515,-0.536,-0.607
4076971,7436.0,3283.0,-666.0,-596.0,-165.0,97.0,0.277,-0.518,-0.533,-0.609
4076994,7412.0,2707.0,-658.0,-644.0,-131.0,130.0,0.274,-0.521,-0.529,-0.611
4077007,7578.0,2353.0,-234.0,-573.0,-113.0,80.0,0.272,-0.523,-0.526,-0.613
4077030,7564.0,2711.0,-456.0,-524.0,-111.0,19.0,0.269,-0.525,-0.523,-0.615
4077043,7558.0,2835.0,-722.0,-483.0,-73.0,60.0,0.267,-0.527,-0.521,-0.617
4077066,7494.0,2591.0,-700.0,-424.0,-24.0,87.0,0.266,-0.528,-0.518,-0.618
4077079,7418.0,2343.0,-498.0,-337.0,9.0,56.0,0.265,-0.529,-0.516,-0.619
4077092,7426.0,2897.0,-314.0,-304.0,-10.0,48.0,0.264,-0.53,-0.514,-0.621
4077115,7382.0,2937.0,-466.0,-334.0,-26.0,97.0,0.263,-0.531,-0.512,-0.622
4077128,7326.0,2791.0,-416.0,-373.0,-34.0,148.0,0.262,-0.533,-0.51,-0.623
4077151,7440.0,2745.0,-572.0,-317.0,14.0,155.0,0.262,-0.534,-0.507,-0.624
4077164,7586.0,2847.0,-736.0,-228.0,48.0,121.0,0.262,-0.535,-0.505,-0.625
4077187,7698.0,3285.0,-628.0,-249.0,45.0,123.0,0.261,-0.536,-0.503,-0.626
4077200,7670.0,2621.0,-296.0,-232.0,45.0,156.0,0.262,-0.536,-0.501,-0.626
4338215,-19539.0,-9273.0,-14644.0,-8843.0,22900.0,295.0,0.625,-0.564,-0.54,0.018
4338228,31614.0,-9147.0,8741.0,-8833.0,-25550.0,296.0,0.632,-0.557,-0.538,0.018
4338231,-8811.0,25249.0,296.0,16400.0,-15360.0,7584.0,1.0,-0.018,-0.005,-0.01
4338248,16400.0,-15360.0,7686.0,10581.0,-8801.0,-17334.0,0.657,-0.522,-0.544,0.018
4338253,32297.0,296.0,16400.0,-15360.0,8060.0,1553.0,0.333,0.018,-0.937,0.099
4338269,16400.0,-15360.0,7992.0,1305.0,-1560.0,-623.0,0.659,-0.494,-0.567,0.018
4338276,-9326.0,-17674.0,302.0,16400.0,-15296.0,8082.0,0.654,-0.493,-0.573,0.018
4338280,-9326.0,-17674.0,302.0,16400.0,-15296.0,8082.0,0.998,-0.055,0.003,-0.005
4338330,7974.0,2303.0,-1380.0,-43.0,-16.0,-176.0,0.286,-0.58,-0.498,-0.578
4338343,7700.0,2275.0,-1538.0,-78.0,9.0,-143.0,0.285,-0.58,-0.498,-0.578
4338366,7606.0,1887.0,-1156.0,-105.0,31.0,-52.0,0.284,-0.58,-0.498,-0.579
4338379,7938.0,2043.0,-1420.0,-47.0,42.0,-72.0,0.284,-0.579,-0.498,-0.58
4338402,7904.0,2107.0,-1476.0,-27.0,77.0,-53.0,0.283,-0.579,-0.498,-0.58
4338415,7528.0,2099.0,-1158.0,-45.0,91.0,43.0,0.284,-0.578,-0.497,-0.581
4338438,7722.0,1755.0,-984.0,-78.0,72.0,100.0,0.284,-0.579,-0.496,-0.581
4338451,7684.0,1891.0,-1062.0,-59.0,43.0,109.0,0.285,-0.579,-0.495,-0.581
4338474,7628.0,1943.0,-968.0,-114.0,25.0,168.0,0.285,-0.58,-0.494,-0.582
4338487,7880.0,1521.0,-862.0,-118.0,9.0,155.0,0.286,-0.581,-0.492,-0.582
4338500,8110.0,1575.0,-1220.0,-78.0,21.0,79.0,0.286,-0.582,-0.491,-0.582
4338523,8020.0,1903.0,-1316.0,-68.0,14.0,92.0,0.286,-0.582,-0.49,-0.582
4338536,7914.0,1823.0,-1212.0,-105.0,-8.0,109.0,0.286,-0.583,-0.489,-0.582
4338559,8114.0,1627.0,-1062.0,-99.0,-51.0,118.0,0.286,-0.584,-0.488,-0.582
4338572,8258.0,1609.0,-1160.0,-83.0,-50.0,105.0,0.286,-0.586,-0.487,-0.582
4338595,8242.0,1723.0,-1518.0,-66.0,-14.0,87.0,0.286,-0.586,-0.486,-0.582
4338608,8106.0,2019.0,-1604.0,-65.0,7.0,76.0,0.286,-0.587,-0.485,-0.582
4338631,8164.0,1807.0,-1596.0,-91.0,44.0,94.0,0.286,-0.587,-0.484,-0.582
4338644,8108.0,1733.0,-1464.0,-63.0,71.0,102.0,0.287,-0.588,-0.483,-0.582
4338667,7842.0,2115.0,-1108.0,-28.0,75.0,66.0,0.287,-0.588,-0.482,-0.583
4338680,7936.0,1847.0,-908.0,-87.0,45.0,122.0,0.288,-0.588,-0.481,-0.583
4338693,8160.0,1903.0,-1146.0,-61.0,22.0,83.0,0.288,-0.589,-0.48,-0.583
4338716,8060.0,1857.0,-1406.0,-67.0,16.0,98.0,0.288,-0.59,-0.479,-0.583
4338729,7638.0,1577.0,-1140.0,-38.0,28.0,107.0,0.288,-0.59,-0.478,-0.583
