timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
98589,7924.0,4158.0,-72.0,-810.0,-293.0,-438.0,0.646,-0.024,-0.695,-0.314
98611,8298.0,3502.0,108.0,-868.0,-331.0,-533.0,0.642,-0.027,-0.695,-0.323
98623,8348.0,4178.0,-28.0,-890.0,-342.0,-529.0,0.638,-0.03,-0.694,-0.332
98645,8144.0,4224.0,-124.0,-906.0,-351.0,-599.0,0.634,-0.033,-0.693,-0.341
98667,8018.0,4142.0,-306.0,-946.0,-361.0,-668.0,0.629,-0.035,-0.693,-0.351
98679,7784.0,4942.0,-186.0,-1061.0,-413.0,-757.0,0.623,-0.038,-0.692,-0.363
98701,7696.0,4196.0,178.0,-1172.0,-498.0,-877.0,0.616,-0.041,-0.691,-0.375
98713,7872.0,4302.0,306.0,-1119.0,-488.0,-989.0,0.609,-0.043,-0.69,-0.388
98735,7632.0,5136.0,-234.0,-1153.0,-430.0,-1116.0,0.602,-0.044,-0.689,-0.402
98747,7500.0,5104.0,-680.0,-1244.0,-379.0,-1184.0,0.594,-0.045,-0.687,-0.416
98769,7352.0,5444.0,-668.0,-1345.0,-349.0,-1232.0,0.586,-0.046,-0.684,-0.432
98791,7134.0,5418.0,-590.0,-1510.0,-366.0,-1235.0,0.578,-0.048,-0.68,-0.448
98803,7306.0,5168.0,-54.0,-1655.0,-407.0,-1278.0,0.569,-0.05,-0.676,-0.465
98825,6930.0,5472.0,-152.0,-1639.0,-357.0,-1409.0,0.56,-0.052,-0.672,-0.483
98837,7110.0,6492.0,-514.0,-1808.0,-373.0,-1346.0,0.55,-0.055,-0.666,-0.501
98859,7036.0,6418.0,578.0,-2017.0,-433.0,-1332.0,0.54,-0.059,-0.659,-0.52
98871,7636.0,6298.0,704.0,-1875.0,-376.0,-1609.0,0.529,-0.06,-0.653,-0.539
98893,6696.0,6750.0,292.0,-1934.0,-340.0,-1474.0,0.518,-0.062,-0.645,-0.558
98905,6782.0,7258.0,314.0,-1891.0,-289.0,-1720.0,0.506,-0.063,-0.638,-0.577
98927,6522.0,7226.0,432.0,-2001.0,-355.0,-1683.0,0.494,-0.064,-0.629,-0.597
98939,6704.0,7500.0,646.0,-2008.0,-197.0,-1791.0,0.481,-0.064,-0.62,-0.616
98961,6040.0,6962.0,1790.0,-2023.0,-136.0,-1920.0,0.468,-0.063,-0.61,-0.636
98983,6056.0,7474.0,1544.0,-2086.0,-134.0,-2009.0,0.454,-0.061,-0.599,-0.657
98995,5768.0,8002.0,1592.0,-2103.0,-159.0,-2071.0,0.439,-0.059,-0.588,-0.677
99017,5536.0,8372.0,1822.0,-2055.0,-187.0,-2153.0,0.423,-0.057,-0.577,-0.696
99029,4768.0,7356.0,1704.0,-2225.0,-321.0,-2244.0,0.406,-0.055,-0.565,-0.716
99051,4240.0,9578.0,1762.0,-2589.0,-500.0,-3039.0,0.381,-0.052,-0.551,-0.741
