timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
666471,8802.0,6097.0,-1774.0,-347.0,-1029.0,-1353.0,0.676,0.115,-0.708,-0.169
666493,9248.0,6221.0,-2490.0,-249.0,-1092.0,-1433.0,0.667,0.122,-0.713,-0.181
666505,9272.0,7117.0,-1918.0,-442.0,-1165.0,-1724.0,0.656,0.128,-0.717,-0.196
666527,9394.0,6819.0,-2526.0,-785.0,-1296.0,-1649.0,0.645,0.132,-0.722,-0.212
666539,8714.0,6677.0,-2236.0,-971.0,-1306.0,-1819.0,0.634,0.136,-0.725,-0.231
666561,8052.0,6857.0,-2480.0,-1038.0,-1275.0,-1994.0,0.622,0.141,-0.728,-0.252
666573,7578.0,7429.0,-2306.0,-1098.0,-1234.0,-2131.0,0.61,0.146,-0.729,-0.273
666595,7074.0,7113.0,-2430.0,-1272.0,-1224.0,-2263.0,0.598,0.151,-0.73,-0.296
666617,6066.0,7171.0,-2358.0,-1558.0,-1271.0,-2416.0,0.584,0.155,-0.729,-0.322
666629,5794.0,7911.0,-2098.0,-1790.0,-1287.0,-2795.0,0.569,0.16,-0.726,-0.351
666651,8006.0,5331.0,-2118.0,-1839.0,-1504.0,-2608.0,0.553,0.163,-0.724,-0.379
666663,3840.0,8369.0,-2174.0,-2197.0,-1740.0,-3823.0,0.531,0.171,-0.719,-0.416
666685,4674.0,8101.0,-2096.0,-2330.0,-1641.0,-3091.0,0.511,0.174,-0.712,-0.449
666697,3790.0,7735.0,-1678.0,-2498.0,-1785.0,-2807.0,0.491,0.174,-0.705,-0.481
666719,3872.0,8807.0,-724.0,-2765.0,-1817.0,-2572.0,0.472,0.17,-0.697,-0.514
666741,3482.0,8367.0,-608.0,-3058.0,-1994.0,-2558.0,0.451,0.163,-0.686,-0.547
666753,2884.0,9381.0,-862.0,-3104.0,-2084.0,-2491.0,0.429,0.155,-0.675,-0.58
666775,2640.0,8667.0,-1460.0,-3266.0,-2310.0,-2521.0,0.406,0.146,-0.662,-0.613
666787,3190.0,9507.0,-1208.0,-3235.0,-2383.0,-2770.0,0.379,0.137,-0.648,-0.646
