timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
720990,-8150.0,23129.0,-9164.0,-5887.0,298.0,20496.0,0.791,-0.002,0.0,-0.611
721018,0.0,0.0,-9826.0,4140.0,-8296.0,-26348.0,0.653,-0.508,-0.562,0.018
721022,0.0,0.0,-9826.0,4140.0,-8296.0,-26348.0,1.0,0.012,-0.006,0.0
721029,7642.0,1804.0,-2068.0,234.0,147.0,-121.0,0.269,-0.589,-0.514,-0.562
721032,7706.0,1770.0,-2042.0,281.0,158.0,-123.0,0.271,-0.587,-0.516,-0.562
721035,7772.0,1804.0,-2066.0,291.0,154.0,-123.0,0.273,-0.585,-0.518,-0.562
721039,7786.0,1866.0,-2094.0,336.0,170.0,-144.0,0.275,-0.582,-0.52,-0.561
721042,7696.0,1882.0,-1996.0,378.0,181.0,-142.0,0.277,-0.58,-0.522,-0.561
721045,7750.0,1994.0,-1946.0,437.0,196.0,-150.0,0.28,-0.577,-0.525,-0.56
721048,7742.0,1976.0,-1804.0,505.0,200.0,-177.0,0.283,-0.574,-0.528,-0.559
721052,7706.0,1890.0,-1826.0,540.0,205.0,-193.0,0.285,-0.57,-0.531,-0.558
721055,7692.0,2060.0,-1760.0,601.0,197.0,-209.0,0.289,-0.566,-0.535,-0.556
721058,7632.0,2096.0,-1872.0,634.0,193.0,-215.0,0.292,-0.563,-0.539,-0.555
721062,7486.0,2078.0,-2020.0,625.0,185.0,-213.0,0.295,-0.559,-0.543,-0.553
721075,7478.0,2254.0,-2092.0,604.0,155.0,-203.0,0.298,-0.555,-0.547,-0.551
721088,7338.0,2128.0,-2142.0,540.0,139.0,-163.0,0.301,-0.552,-0.55,-0.549
721101,7472.0,2050.0,-2248.0,468.0,117.0,-147.0,0.303,-0.55,-0.553,-0.548
721124,7446.0,2116.0,-2340.0,420.0,110.0,-132.0,0.305,-0.547,-0.556,-0.547
721136,752800,-10566.0,27718.0,-8121.0,10981.0,293.0,1.0,0.001,0.0,0.0
728319,16652.0,-10753.0,-24368.0,-7904.0,-3010.0,293.0,1.0,-0.002,0.0,0.0
728323,6784.0,293.0,20496.0,-7904.0,-3010.0,293.0,1.0,0.002,0.0,0.0
728349,7491.0,-7938.0,-25414.0,-15360.0,7738.0,2042.0,1.0,-0.006,0.01,0.0
728355,7491.0,-7938.0,-25414.0,-15360.0,7738.0,2042.0,0.321,-0.937,0.133,-0.006
728366,135.0,0.0,0.0,0.0,-7363.0,2408.0,0.388,-0.451,-0.64,-0.486
728372,-7978.0,-10523.0,293.0,20496.0,-15360.0,7464.0,0.733,0.0,0.208,-0.648
728411,7460.0,1916.0,-2150.0,-87.0,-8.0,24.0,0.384,-0.463,-0.629,-0.493
728424,7552.0,2094.0,-2034.0,-69.0,-17.0,30.0,0.384,-0.463,-0.629,-0.493
728447,7572.0,1912.0,-2072.0,-76.0,-3.0,43.0,0.383,-0.464,-0.628,-0.493
728460,7466.0,2072.0,-2044.0,-50.0,4.0,38.0,0.383,-0.464,-0.628,-0.493
