timeMs,ax,ay,az,q0,q1,q2,q3
2272517,-9301.0,-12089.0,718.0,0.483,-0.562,0.649,0.171
2272543,-8771.0,-5143.0,-3440.0,0.486,-0.562,0.646,0.175
2272560,-11295.0,-7769.0,-5148.0,0.489,-0.561,0.645,0.174
2272576,-8653.0,-3397.0,-5484.0,0.49,-0.562,0.643,0.175
2272593,-4733.0,-4253.0,-3314.0,0.489,-0.564,0.642,0.174
2272610,-6763.0,-3307.0,-2174.0,0.487,-0.568,0.642,0.169
2272627,-6639.0,-917.0,-4582.0,0.483,-0.572,0.643,0.163
2272644,-4455.0,-2209.0,-2522.0,0.477,-0.577,0.644,0.158
2272661,-9433.0,-3947.0,-3916.0,0.471,-0.582,0.645,0.152
2272678,571.0,333.0,1848.0,0.468,-0.585,0.645,0.15
2272695,-7745.0,-1379.0,-1532.0,0.467,-0.588,0.644,0.147
2272712,-3759.0,985.0,-11228.0,0.469,-0.589,0.641,0.148
2272739,-4837.0,-4127.0,4616.0,0.467,-0.594,0.639,0.147
2272756,-10407.0,-7033.0,-10504.0,0.466,-0.596,0.638,0.143
2272774,-2159.0,-7309.0,-8488.0,0.466,-0.598,0.635,0.145
2272791,-2777.0,-1737.0,1062.0,0.465,-0.602,0.634,0.142
2272808,-7015.0,-1423.0,-3976.0,0.464,-0.603,0.634,0.138
2272825,-6099.0,-2553.0,-10990.0,0.465,-0.604,0.632,0.138
2272842,-1665.0,-2807.0,2810.0,0.461,-0.609,0.631,0.138
2272859,-26609.0,-22671.0,-24156.0,0.467,-0.61,0.626,0.136
2272876,-13209.0,-18947.0,-28228.0,0.475,-0.608,0.62,0.145
2272893,-6125.0,-15673.0,9254.0,0.468,-0.61,0.621,0.155
2272909,-14487.0,-7923.0,-1882.0,0.467,-0.608,0.624,0.153
2272926,-3275.0,10405.0,-8106.0,0.465,-0.609,0.623,0.153
2272943,347.0,-10253.0,-562.0,0.459,-0.613,0.623,0.157
2272960,-9325.0,-3903.0,-1646.0,0.458,-0.614,0.625,0.148
2272987,-6861.0,-2061.0,2754.0,0.459,-0.611,0.628,0.147
2273004,-15645.0,1843.0,-22256.0,0.463,-0.617,0.616,0.162
2273021,-1541.0,-15453.0,-5394.0,0.466,-0.608,0.623,0.159
2273038,-6897.0,6061.0,-11320.0,0.475,-0.608,0.616,0.157
2273055,-4015.0,-8663.0,-2294.0,0.476,-0.606,0.617,0.163
2273072,-4705.0,-2701.0,600.0,0.477,-0.606,0.616,0.161
2273089,-7367.0,-1751.0,-4304.0,0.477,-0.608,0.614,0.16
2273107,-4795.0,-5761.0,-3992.0,0.477,-0.609,0.612,0.163
2273124,-4547.0,-4809.0,-3640.0,0.48,-0.607,0.613,0.16
2273142,-5375.0,-1225.0,-4828.0,0.482,-0.606,0.613,0.158
2273158,-5051.0,-1971.0,-4568.0,0.483,-0.607,0.611,0.159
