timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
1623516,5870.0,5358.0,3200.0,-100.0,106.0,-411.0,0.011,-0.411,-0.393,-0.822
1623538,5684.0,5186.0,3164.0,-50.0,143.0,-405.0,0.009,-0.408,-0.395,-0.823
1623550,5588.0,5308.0,3334.0,-27.0,166.0,-429.0,0.006,-0.405,-0.396,-0.824
1623572,5514.0,5276.0,3412.0,-55.0,168.0,-444.0,0.004,-0.402,-0.397,-0.825
1623584,5546.0,5086.0,3560.0,-71.0,196.0,-429.0,0.001,-0.399,-0.398,-0.826
1623606,5656.0,5124.0,3620.0,-30.0,232.0,-454.0,0.001,0.396,0.4,0.827
1623618,5792.0,5198.0,3708.0,8.0,291.0,-490.0,0.004,0.392,0.402,0.828
1623640,5884.0,5220.0,3678.0,69.0,368.0,-509.0,0.006,0.387,0.404,0.829
1623662,5744.0,4844.0,3432.0,172.0,466.0,-531.0,0.007,0.381,0.407,0.83
1623674,5494.0,4856.0,3326.0,298.0,541.0,-574.0,0.008,0.375,0.411,0.831
1623696,5284.0,4996.0,3208.0,371.0,583.0,-595.0,0.009,0.368,0.416,0.831
1623708,4804.0,4836.0,2902.0,352.0,598.0,-546.0,0.01,0.362,0.421,0.832
1623730,4246.0,4852.0,2600.0,323.0,564.0,-469.0,0.01,0.355,0.425,0.832
1623742,3830.0,4920.0,2576.0,265.0,481.0,-356.0,0.01,0.35,0.428,0.833
1623764,3472.0,5114.0,2652.0,178.0,362.0,-230.0,0.009,0.347,0.431,0.833
1623786,3272.0,5144.0,2748.0,110.0,237.0,-96.0,0.009,0.344,0.432,0.834
1623798,3046.0,5436.0,2602.0,82.0,116.0,13.0,0.008,0.343,0.433,0.834
1623820,2952.0,5604.0,2526.0,57.0,-11.0,106.0,0.007,0.344,0.433,0.833
1623832,3130.0,5994.0,2536.0,26.0,-132.0,162.0,0.006,0.346,0.432,0.833
1623854,3384.0,6380.0,2794.0,-42.0,-246.0,194.0,0.005,0.348,0.432,0.832
