timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
1501956,8208.0,-15360.0,1013.0,15339.0,-2289.0,300.0,0.213,0.126,0.237,0.939
1501963,30431.0,3902.0,9158.0,15387.0,-3166.0,300.0,0.83,0.239,0.501,0.055
1501969,30431.0,3902.0,9158.0,15387.0,-3166.0,300.0,0.902,0.06,0.428,0.001
1501976,923.0,4204.0,7091.0,5.0,24.0,-17.0,0.213,0.125,0.24,0.939
1501979,931.0,4200.0,7053.0,-9.0,11.0,-7.0,0.213,0.125,0.24,0.939
1501983,971.0,4092.0,7019.0,-21.0,11.0,-12.0,0.213,0.125,0.24,0.939
1501986,877.0,3878.0,7089.0,9.0,-7.0,-9.0,0.213,0.125,0.24,0.939
1501989,993.0,4122.0,7081.0,54.0,7.0,1.0,0.213,0.125,0.241,0.939
1501992,973.0,4378.0,7125.0,22.0,13.0,7.0,0.213,0.125,0.241,0.939
1501996,913.0,4140.0,7091.0,-18.0,7.0,9.0,0.213,0.125,0.241,0.939
1501999,907.0,4182.0,7161.0,-19.0,16.0,0.0,0.213,0.125,0.241,0.939
1502002,933.0,4170.0,7137.0,-17.0,8.0,4.0,0.213,0.125,0.24,0.939
1502005,971.0,4140.0,7131.0,-32.0,13.0,7.0,0.212,0.125,0.24,0.939
1502009,999.0,4174.0,7029.0,-31.0,11.0,-3.0,0.212,0.125,0.24,0.939
1502012,963.0,4132.0,7067.0,-15.0,14.0,7.0,0.212,0.125,0.24,0.939
1502015,953.0,4112.0,7029.0,7.0,19.0,12.0,0.212,0.125,0.24,0.939
1502018,949.0,4196.0,7069.0,13.0,12.0,12.0,0.212,0.124,0.24,0.939
1502021,903.0,4144.0,7063.0,25.0,18.0,9.0,0.212,0.124,0.24,0.939
1502025,969.0,4170.0,7007.0,25.0,19.0,14.0,0.212,0.124,0.24,0.939
1502028,933.0,4180.0,7049.0,33.0,23.0,10.0,0.211,0.124,0.241,0.939
1502031,967.0,4206.0,7071.0,21.0,28.0,10.0,0.211,0.124,0.241,0.939
1503528,987.0,4464.0,6947.0,33.0,22.0,10.0,0.198,0.125,0.254,0.939
1503531,1025.0,4424.0,6921.0,23.0,26.0,5.0,0.198,0.125,0.254,0.939
1503534,981.0,4494.0,6875.0,2.0,28.0,1.0,0.198,0.125,0.254,0.939
