timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
2273441,8164.0,2469.0,793.0,-105.0,47.0,-143.0,0.191,-0.633,-0.335,-0.672
2273464,8046.0,2473.0,781.0,-101.0,65.0,-139.0,0.191,-0.632,-0.335,-0.673
2273477,8068.0,2263.0,777.0,-7.0,104.0,-170.0,0.19,-0.63,-0.336,-0.673
2273500,8106.0,2449.0,717.0,51.0,114.0,-205.0,0.19,-0.628,-0.338,-0.674
2273513,8040.0,2311.0,655.0,78.0,131.0,-236.0,0.19,-0.626,-0.34,-0.675
2273526,8244.0,2419.0,697.0,113.0,156.0,-285.0,0.19,-0.624,-0.343,-0.676
2273549,8176.0,2185.0,671.0,171.0,188.0,-337.0,0.19,-0.621,-0.346,-0.677
2273562,8136.0,2501.0,537.0,240.0,246.0,-390.0,0.19,-0.617,-0.35,-0.679
2273585,8322.0,2363.0,703.0,242.0,238.0,-477.0,0.189,-0.614,-0.354,-0.68
2273598,8304.0,2537.0,575.0,345.0,310.0,-542.0,0.189,-0.609,-0.359,-0.681
2273621,8258.0,2733.0,709.0,311.0,313.0,-642.0,0.189,-0.604,-0.365,-0.683
2273634,8554.0,2731.0,1079.0,355.0,355.0,-702.0,0.188,-0.598,-0.371,-0.685
2273657,8396.0,3611.0,877.0,343.0,419.0,-783.0,0.186,-0.592,-0.377,-0.687
2273670,8744.0,2623.0,1155.0,393.0,488.0,-870.0,0.185,-0.585,-0.384,-0.69
2273693,8484.0,4253.0,1357.0,473.0,618.0,-955.0,0.184,-0.577,-0.391,-0.693
2273706,8500.0,3999.0,1267.0,262.0,640.0,-1030.0,0.182,-0.568,-0.398,-0.697
2273719,8284.0,5013.0,1459.0,192.0,644.0,-1061.0,0.179,-0.559,-0.404,-0.701
2273742,8522.0,5075.0,1931.0,20.0,698.0,-1153.0,0.174,-0.55,-0.409,-0.707
2273755,8192.0,4973.0,1763.0,-112.0,684.0,-1244.0,0.169,-0.541,-0.414,-0.712
2273778,8364.0,5253.0,1517.0,-134.0,745.0,-1314.0,0.163,-0.531,-0.419,-0.719
2273791,8352.0,4791.0,1951.0,-11.0,815.0,-1484.0,0.156,-0.519,-0.425,-0.725
2276157,14520.0,-21708.0,312.0,8208.0,-15360.0,264.0,0.39,0.25,0.886,0.019
2276162,272.0,4063.0,7213.0,50.0,57.0,32.0,0.361,0.146,0.251,0.886
2276165,260.0,4067.0,7209.0,45.0,62.0,34.0,0.361,0.146,0.251,0.886
2276169,298.0,4049.0,7241.0,34.0,67.0,31.0,0.361,0.146,0.251,0.886
2276172,364.0,4047.0,7111.0,34.0,62.0,28.0,0.361,0.146,0.252,0.886
2276175,320.0,4063.0,7101.0,34.0,55.0,10.0,0.361,0.145,0.252,0.886
2276178,388.0,4039.0,7073.0,17.0,50.0,-3.0,0.361,0.145,0.252,0.886
2276181,390.0,4051.0,7079.0,3.0,33.0,-14.0,0.362,0.145,0.252,0.886
2276185,454.0,4069.0,7059.0,4.0,28.0,-13.0,0.362,0.145,0.252,0.886
2276188,514.0,4041.0,7085.0,-1.0,18.0,-4.0,0.362,0.145,0.252,0.886
2276191,460.0,3997.0,7063.0,-3.0,20.0,-12.0,0.363,0.144,0.252,0.885
2276195,402.0,4049.0,7061.0,5.0,18.0,-9.0,0.363,0.144,0.252,0.885
2276198,290.0,4065.0,7159.0,8.0,16.0,-18.0,0.363,0.144,0.252,0.885
2276201,382.0,4095.0,7171.0,7.0,14.0,-23.0,0.364,0.144,0.252,0.885
2276204,344.0,4051.0,7239.0,1.0,20.0,-20.0,0.364,0.144,0.252,0.885
2276207,362.0,4049.0,7295.0,17.0,32.0,-15.0,0.365,0.144,0.252,0.885
2276211,302.0,4027.0,7285.0,28.0,33.0,-15.0,0.365,0.144,0.252,0.885
2276224,336.0,3979.0,7263.0,26.0,35.0,-13.0,0.365,0.144,0.252,0.884
2276247,318.0,4003.0,7241.0,10.0,33.0,-21.0,0.366,0.143,0.253,0.884
2276260,280.0,3931.0,7271.0,15.0,40.0,-15.0,0.366,0.143,0.253,0.884
2276283,246.0,3925.0,7271.0,19.0,36.0,-16.0,0.366,0.143,0.253,0.884
2276296,286.0,3949.0,7233.0,16.0,26.0,-16.0,0.367,0.143,0.253,0.884
2276319,314.0,3917.0,7169.0,4.0,25.0,-12.0,0.367,0.143,0.253,0.884
2276332,258.0,4029.0,7153.0,2.0,16.0,-14.0,0.368,0.142,0.253,0.884
2276355,308.0,4023.0,7187.0,10.0,15.0,-17.0,0.368,0.142,0.253,0.883
2276368,274.0,4009.0,7149.0,8.0,15.0,-19.0,0.368,0.142,0.253,0.883
2276391,280.0,4019.0,7205.0,13.0,18.0,-18.0,0.369,0.142,0.253,0.883
2276404,292.0,4059.0,7209.0,13.0,19.0,-19.0,0.369,0.142,0.253,0.883
2276417,248.0,4039.0,7193.0,13.0,21.0,-18.0,0.37,0.142,0.253,0.883
2276440,272.0,4047.0,7193.0,23.0,25.0,-8.0,0.37,0.142,0.253,0.883
2276453,276.0,4033.0,7179.0,20.0,23.0,-6.0,0.37,0.142,0.253,0.883
2276476,284.0,4065.0,7153.0,20.0,26.0,-4.0,0.37,0.142,0.253,0.882
2276489,308.0,4039.0,7141.0,22.0,25.0,-7.0,0.371,0.142,0.254,0.882
2276512,230.0,4045.0,7159.0,17.0,28.0,-1.0,0.371,0.141,0.254,0.882
2276525,286.0,4109.0,7149.0,25.0,32.0,2.0,0.371,0.141,0.254,0.882
2276548,226.0,4085.0,7181.0,29.0,31.0,3.0,0.371,0.141,0.254,0.882
2276561,300.0,4079.0,7173.0,26.0,31.0,3.0,0.371,0.141,0.254,0.882
2276574,270.0,4107.0,7141.0,26.0,36.0,4.0,0.371,0.141,0.254,0.882
2276597,286.0,4085.0,7117.0,19.0,35.0,5.0,0.372,0.141,0.255,0.882
2276610,264.0,4107.0,7089.0,21.0,32.0,12.0,0.372,0.141,0.255,0.882
2276633,258.0,4073.0,7103.0,16.0,28.0,16.0,0.372,0.141,0.255,0.882
2276646,254.0,4065.0,7157.0,14.0,29.0,16.0,0.372,0.141,0.255,0.882
2276669,244.0,4089.0,7153.0,9.0,36.0,17.0,0.372,0.14,0.255,0.881
2276682,212.0,4081.0,7117.0,11.0,29.0,17.0,0.372,0.14,0.255,0.881
2276705,192.0,4087.0,7173.0,11.0,28.0,19.0,0.372,0.14,0.255,0.881
2276718,178.0,4035.0,7161.0,16.0,27.0,18.0,0.372,0.14,0.255,0.881
2276741,186.0,4085.0,7193.0,14.0,24.0,18.0,0.372,0.14,0.255,0.881
2276754,202.0,4133.0,7199.0,15.0,23.0,17.0,0.372,0.14,0.255,0.881
2276767,240.0,4109.0,7117.0,18.0,26.0,20.0,0.372,0.14,0.255,0.881
2276790,180.0,4059.0,7117.0,17.0,22.0,15.0,0.372,0.14,0.255,0.881
2276803,188.0,4135.0,7149.0,13.0,14.0,17.0,0.373,0.14,0.255,0.881
2276826,206.0,4141.0,7133.0,16.0,11.0,11.0,0.373,0.14,0.255,0.881
2276839,220.0,4149.0,7141.0,10.0,2.0,8.0,0.373,0.14,0.255,0.881
2276862,270.0,4123.0,7143.0,11.0,-16.0,5.0,0.373,0.141,0.255,0.881
2276875,296.0,4165.0,7123.0,-1.0,-36.0,6.0,0.374,0.141,0.255,0.881
2276898,292.0,4125.0,7167.0,-15.0,-52.0,0.0,0.374,0.141,0.255,0.881
2276911,220.0,4065.0,7173.0,-18.0,-61.0,-5.0,0.374,0.142,0.254,0.88
2276934,304.0,4055.0,7195.0,-21.0,-72.0,-17.0,0.375,0.142,0.254,0.88
2276947,324.0,4051.0,7191.0,-26.0,-72.0,-25.0,0.376,0.143,0.253,0.88
2276960,292.0,4035.0,7165.0,-31.0,-74.0,-31.0,0.377,0.143,0.252,0.88
2276983,350.0,4065.0,7119.0,-27.0,-68.0,-34.0,0.377,0.144,0.252,0.88
2276996,336.0,4125.0,7165.0,-16.0,-64.0,-36.0,0.378,0.144,0.251,0.879
2277019,288.0,4087.0,7077.0,-12.0,-56.0,-23.0,0.379,0.145,0.251,0.879
2277032,406.0,4115.0,7083.0,-11.0,-45.0,-27.0,0.379,0.145,0.251,0.879
2277055,368.0,4125.0,7041.0,-14.0,-36.0,-16.0,0.38,0.145,0.25,0.879
2277068,340.0,4079.0,7059.0,-7.0,-20.0,-3.0,0.38,0.145,0.25,0.879
2277091,284.0,4185.0,7123.0,2.0,-5.0,1.0,0.38,0.146,0.25,0.879
2277104,252.0,4175.0,7069.0,-6.0,-3.0,4.0,0.38,0.146,0.25,0.878
2277117,294.0,4147.0,7073.0,-4.0,7.0,15.0,0.381,0.146,0.25,0.878
2277140,292.0,4131.0,7047.0,10.0,20.0,13.0,0.381,0.146,0.25,0.878
2277153,198.0,4197.0,7117.0,21.0,17.0,17.0,0.381,0.146,0.25,0.878
2277176,232.0,4185.0,7117.0,0.0,16.0,26.0,0.381,0.146,0.25,0.878
2277189,186.0,4199.0,7081.0,-4.0,14.0,19.0,0.381,0.146,0.25,0.878
2277212,250.0,4111.0,7083.0,2.0,15.0,16.0,0.381,0.146,0.25,0.878
2277225,296.0,4115.0,7093.0,2.0,6.0,3.0,0.381,0.146,0.25,0.878
2277248,320.0,4155.0,7039.0,-23.0,5.0,-12.0,0.382,0.146,0.249,0.878
2277261,300.0,4079.0,7075.0,-44.0,-3.0,-13.0,0.382,0.145,0.249,0.878
