timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
2692565,166.0,28.0,219.0,-167.0,-12051.0,17876.0,0.126,-0.736,-0.295,-0.596
2692576,-29001.0,293.0,8208.0,-167.0,-12051.0,17876.0,0.665,-0.051,-0.551,0.501
2692617,219.0,-167.0,-12045.0,9761.0,-4724.0,-10954.0,0.747,-0.289,-0.599,0.018
2692623,-98.0,28.0,219.0,-167.0,-12035.0,8680.0,0.133,-0.734,-0.291,-0.598
2692707,7864.0,973.0,-2239.0,-53.0,59.0,-52.0,0.129,-0.733,-0.294,-0.599
2692720,8040.0,895.0,-2169.0,-25.0,110.0,-70.0,0.129,-0.733,-0.294,-0.6
2692743,8018.0,601.0,-2473.0,-37.0,218.0,-72.0,0.129,-0.731,-0.294,-0.602
2692756,7888.0,653.0,-2369.0,55.0,280.0,-98.0,0.13,-0.729,-0.295,-0.603
2692779,7928.0,1477.0,-1927.0,146.0,316.0,-196.0,0.131,-0.727,-0.296,-0.605
2692792,8026.0,1517.0,-1811.0,121.0,310.0,-198.0,0.131,-0.725,-0.298,-0.607
2692815,7894.0,1463.0,-1461.0,105.0,241.0,-197.0,0.131,-0.723,-0.3,-0.609
2692828,8004.0,1411.0,-1535.0,50.0,193.0,-190.0,0.131,-0.721,-0.301,-0.61
2692851,8026.0,1391.0,-1619.0,19.0,137.0,-65.0,0.131,-0.72,-0.301,-0.611
2692864,7922.0,1437.0,-1815.0,-3.0,167.0,-12.0,0.132,-0.719,-0.301,-0.612
2692877,7866.0,1395.0,-1899.0,57.0,195.0,-22.0,0.133,-0.718,-0.301,-0.613
2692900,7866.0,1701.0,-1843.0,78.0,226.0,-66.0,0.133,-0.716,-0.302,-0.615
2692913,7852.0,2045.0,-1453.0,80.0,170.0,-59.0,0.134,-0.715,-0.303,-0.616
2692936,7882.0,2009.0,-1393.0,75.0,161.0,-48.0,0.135,-0.714,-0.303,-0.617
2696360,-14126.0,-5120.0,-24733.0,-10580.0,-6299.0,294.0,0.733,-0.026,0.013,-0.679
2696364,-31232.0,296.0,16399.0,-15360.0,7730.0,3373.0,0.125,-0.673,-0.325,-0.652
2696374,5872.0,-5393.0,-9531.0,-10710.0,26567.0,298.0,1.0,0.007,-0.001,0.013
2696388,150.0,25.0,110.0,28.0,219.0,-167.0,0.668,0.013,-0.666,-0.332
2696397,128.0,-64.0,299.0,28.0,219.0,-167.0,0.999,-0.054,-0.0,0.002
2696401,128.0,-64.0,299.0,28.0,219.0,-167.0,0.998,-0.058,-0.002,0.002
2696435,7982.0,1505.0,-1299.0,46.0,-68.0,345.0,0.163,-0.684,-0.304,-0.643
2696458,7624.0,3681.0,109.0,179.0,35.0,24.0,0.164,-0.683,-0.305,-0.643
2696471,8150.0,1059.0,-607.0,-29.0,-207.0,106.0,0.163,-0.685,-0.304,-0.641
2696494,8020.0,1833.0,-685.0,-32.0,-349.0,167.0,0.163,-0.688,-0.303,-0.639
2696507,8190.0,1855.0,-837.0,-26.0,-409.0,203.0,0.162,-0.691,-0.301,-0.636
2696530,8010.0,1831.0,-1151.0,20.0,-449.0,239.0,0.162,-0.695,-0.3,-0.633
2696543,7976.0,1701.0,-1179.0,30.0,-427.0,246.0,0.162,-0.698,-0.299,-0.63
2696566,8140.0,1555.0,-897.0,26.0,-435.0,269.0,0.162,-0.702,-0.297,-0.627
2696579,8274.0,1455.0,-855.0,49.0,-364.0,249.0,0.162,-0.705,-0.296,-0.624
