timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
1736751,6360.0,4980.0,2648.0,-16.0,299.0,-434.0,0.013,-0.461,-0.317,-0.829
1736773,6306.0,5086.0,2594.0,-15.0,332.0,-504.0,0.01,-0.457,-0.319,-0.83
1736785,6250.0,5170.0,2994.0,-10.0,341.0,-562.0,0.006,-0.453,-0.321,-0.832
1736807,6408.0,5274.0,3282.0,51.0,369.0,-641.0,0.003,-0.448,-0.325,-0.833
1736829,6502.0,5556.0,3648.0,106.0,439.0,-723.0,0.001,0.442,0.328,0.835
1736841,6486.0,5580.0,3856.0,139.0,525.0,-783.0,0.005,0.436,0.333,0.836
1736863,6370.0,5534.0,4088.0,190.0,639.0,-846.0,0.008,0.428,0.338,0.838
1736875,6390.0,5544.0,4126.0,239.0,754.0,-927.0,0.012,0.419,0.344,0.84
1736897,6330.0,5552.0,4160.0,248.0,863.0,-994.0,0.016,0.409,0.35,0.843
1736909,6140.0,5124.0,3770.0,249.0,957.0,-1015.0,0.019,0.399,0.356,0.845
1736931,5590.0,4822.0,3540.0,294.0,1023.0,-987.0,0.023,0.387,0.362,0.848
1736943,5068.0,4804.0,3676.0,336.0,1008.0,-951.0,0.025,0.376,0.368,0.85
1736965,4638.0,4646.0,3476.0,364.0,962.0,-859.0,0.027,0.366,0.374,0.852
1736987,3902.0,4372.0,3290.0,361.0,901.0,-702.0,0.028,0.356,0.38,0.853
1736999,3162.0,4348.0,3128.0,336.0,772.0,-567.0,0.029,0.348,0.384,0.855
1737021,2652.0,4758.0,3264.0,248.0,598.0,-440.0,0.029,0.342,0.388,0.855
1737033,2454.0,5066.0,3550.0,100.0,390.0,-294.0,0.03,0.338,0.39,0.856
1737055,2386.0,5200.0,3444.0,-41.0,211.0,-176.0,0.031,0.335,0.39,0.857
1737067,2104.0,5144.0,3416.0,-134.0,67.0,-65.0,0.031,0.335,0.389,0.858
1737089,2118.0,5534.0,3476.0,-169.0,-89.0,-34.0,0.032,0.335,0.388,0.858
1737101,2444.0,5916.0,3682.0,-204.0,-224.0,-16.0,0.034,0.336,0.387,0.858
1737123,2698.0,5912.0,4006.0,-239.0,-310.0,4.0,0.036,0.339,0.385,0.858
1737135,2964.0,6192.0,4412.0,-226.0,-365.0,-27.0,0.038,0.341,0.383,0.858
1737157,3292.0,6444.0,4536.0,-229.0,-377.0,-57.0,0.041,0.344,0.382,0.857
1737179,3690.0,6842.0,4724.0,-284.0,-359.0,-88.0,0.044,0.346,0.379,0.857
1737191,4112.0,6870.0,4876.0,-361.0,-317.0,-148.0,0.047,0.348,0.377,0.857
1737213,4438.0,6730.0,5026.0,-405.0,-239.0,-210.0,0.051,0.349,0.374,0.858
1737225,4672.0,6414.0,5000.0,-389.0,-141.0,-301.0,0.055,0.349,0.372,0.858
1737247,4966.0,6078.0,4928.0,-312.0,-11.0,-375.0,0.059,0.347,0.371,0.859
1737259,5034.0,5736.0,4806.0,-176.0,137.0,-448.0,0.062,0.345,0.371,0.86
1737281,5106.0,5712.0,4674.0,-43.0,274.0,-481.0,0.065,0.341,0.372,0.861
1737293,4944.0,5452.0,4532.0,21.0,393.0,-493.0,0.068,0.336,0.374,0.862
1737315,4824.0,5438.0,4486.0,82.0,481.0,-490.0,0.07,0.331,0.376,0.863
1737337,4630.0,5392.0,4456.0,91.0,522.0,-459.0,0.071,0.325,0.379,0.864
1737349,4420.0,5406.0,4294.0,103.0,590.0,-398.0,0.072,0.319,0.381,0.865
1737371,4022.0,5456.0,4096.0,94.0,615.0,-386.0,0.072,0.313,0.384,0.866
1737383,3774.0,5324.0,3974.0,152.0,637.0,-333.0,0.072,0.307,0.386,0.867
1737405,3492.0,5550.0,3952.0,224.0,646.0,-274.0,0.071,0.301,0.389,0.868
1737417,3234.0,5796.0,3948.0,255.0,620.0,-214.0,0.07,0.295,0.392,0.868
1737439,3048.0,5990.0,3958.0,204.0,577.0,-151.0,0.069,0.29,0.395,0.869
1737451,2904.0,6330.0,3992.0,160.0,534.0,-104.0,0.067,0.285,0.397,0.87
1737473,2638.0,6384.0,3934.0,187.0,506.0,-69.0,0.066,0.281,0.399,0.87
1737495,2376.0,6526.0,3814.0,268.0,482.0,-40.0,0.064,0.277,0.402,0.871
1737507,2174.0,6846.0,3982.0,302.0,454.0,-55.0,0.062,0.273,0.405,0.87
1737529,2046.0,7264.0,4208.0,231.0,407.0,-101.0,0.061,0.269,0.407,0.871
1737541,2018.0,7338.0,4342.0,145.0,365.0,-148.0,0.06,0.266,0.409,0.871
1737563,2112.0,7482.0,4460.0,127.0,341.0,-238.0,0.061,0.262,0.411,0.871
1737575,2142.0,7520.0,4390.0,166.0,340.0,-329.0,0.062,0.258,0.414,0.871
1737597,2244.0,7388.0,4468.0,297.0,385.0,-432.0,0.064,0.253,0.418,0.87
1737609,2214.0,7506.0,4570.0,465.0,423.0,-576.0,0.066,0.248,0.423,0.869
1737631,2214.0,7868.0,4792.0,603.0,488.0,-731.0,0.068,0.241,0.43,0.867
1737643,2286.0,8246.0,5170.0,583.0,547.0,-872.0,0.072,0.234,0.437,0.866
1737665,2268.0,8518.0,5296.0,407.0,591.0,-976.0,0.076,0.225,0.443,0.865
1737687,1956.0,8120.0,5178.0,203.0,654.0,-1022.0,0.081,0.216,0.447,0.864
1737699,1886.0,7750.0,5156.0,119.0,720.0,-1099.0,0.087,0.206,0.451,0.864
1737721,1818.0,7318.0,5270.0,165.0,794.0,-1161.0,0.093,0.195,0.455,0.864
