timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
1111614,6828.0,4768.0,1252.0,-38.0,13.0,-41.0,0.144,-0.493,-0.446,-0.733
1111626,6826.0,4978.0,1170.0,-31.0,31.0,-103.0,0.144,-0.492,-0.446,-0.734
1111648,6890.0,4940.0,1242.0,-24.0,51.0,-181.0,0.143,-0.491,-0.447,-0.734
1111660,6818.0,4986.0,1342.0,-10.0,68.0,-261.0,0.141,-0.489,-0.448,-0.735
1111682,6840.0,5160.0,1480.0,-22.0,80.0,-334.0,0.139,-0.487,-0.45,-0.736
1111704,6832.0,4980.0,1624.0,-35.0,110.0,-389.0,0.137,-0.484,-0.451,-0.737
1111716,6956.0,5032.0,1624.0,-2.0,160.0,-471.0,0.135,-0.481,-0.453,-0.738
1111738,7028.0,4694.0,1564.0,67.0,243.0,-556.0,0.132,-0.477,-0.456,-0.74
1111750,6988.0,4692.0,1518.0,157.0,321.0,-649.0,0.13,-0.472,-0.46,-0.741
1111772,7042.0,4764.0,1720.0,173.0,371.0,-712.0,0.128,-0.466,-0.464,-0.743
1111784,6916.0,4716.0,1698.0,127.0,406.0,-719.0,0.126,-0.459,-0.467,-0.745
1111806,6758.0,4584.0,1532.0,107.0,457.0,-711.0,0.123,-0.453,-0.47,-0.747
1111818,6482.0,4578.0,1370.0,130.0,492.0,-714.0,0.121,-0.446,-0.474,-0.749
1111840,6212.0,4538.0,1282.0,129.0,505.0,-699.0,0.12,-0.439,-0.477,-0.752
1111862,5868.0,4404.0,1194.0,103.0,478.0,-641.0,0.118,-0.433,-0.48,-0.754
1111874,5698.0,4668.0,1282.0,83.0,418.0,-571.0,0.116,-0.427,-0.483,-0.756
1111896,5712.0,5134.0,1286.0,-18.0,331.0,-470.0,0.114,-0.423,-0.484,-0.758
1111908,5484.0,5296.0,1188.0,-94.0,290.0,-326.0,0.113,-0.419,-0.485,-0.759
1111930,5222.0,5180.0,938.0,-96.0,257.0,-208.0,0.112,-0.417,-0.485,-0.761
1111942,5050.0,5252.0,852.0,-33.0,217.0,-163.0,0.112,-0.414,-0.485,-0.762
1111964,5064.0,5640.0,904.0,2.0,149.0,-114.0,0.112,-0.413,-0.485,-0.763
1111976,5082.0,5862.0,930.0,-39.0,87.0,-39.0,0.112,-0.412,-0.486,-0.763
1111998,5108.0,6030.0,1018.0,-97.0,2.0,34.0,0.112,-0.412,-0.485,-0.763
