timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
1233344,5922.0,5638.0,2568.0,202.0,278.0,-567.0,0.009,-0.439,-0.389,-0.81
1233366,5920.0,5900.0,2646.0,141.0,242.0,-573.0,0.006,-0.435,-0.392,-0.811
1233378,6036.0,5824.0,2824.0,123.0,258.0,-589.0,0.003,-0.431,-0.395,-0.811
1233400,5978.0,5944.0,3062.0,165.0,286.0,-649.0,0.0,0.426,0.399,0.812
1233412,6008.0,6336.0,3154.0,97.0,302.0,-701.0,0.004,0.421,0.403,0.813
1233434,6046.0,6142.0,3300.0,-6.0,360.0,-726.0,0.008,0.415,0.406,0.814
1233446,6048.0,5848.0,3514.0,18.0,456.0,-801.0,0.012,0.409,0.409,0.816
1233468,6064.0,5782.0,3548.0,93.0,562.0,-900.0,0.016,0.401,0.413,0.817
1233480,5890.0,5292.0,3334.0,163.0,675.0,-936.0,0.02,0.393,0.418,0.819
1233502,5534.0,5080.0,3198.0,219.0,745.0,-931.0,0.023,0.383,0.423,0.821
1233524,5250.0,4748.0,3002.0,238.0,759.0,-881.0,0.026,0.374,0.428,0.822
1233536,4870.0,4584.0,3178.0,260.0,755.0,-786.0,0.028,0.365,0.433,0.824
1233558,4676.0,4942.0,2874.0,238.0,699.0,-678.0,0.029,0.357,0.437,0.825
1233570,4070.0,4948.0,2602.0,211.0,661.0,-505.0,0.03,0.35,0.441,0.826
1233592,3574.0,5034.0,2546.0,262.0,574.0,-387.0,0.029,0.344,0.444,0.827
1233604,3306.0,5228.0,2672.0,296.0,490.0,-298.0,0.028,0.339,0.448,0.827
1233626,2938.0,5618.0,2778.0,262.0,373.0,-207.0,0.028,0.336,0.45,0.827
1233638,2726.0,5916.0,2804.0,102.0,231.0,-108.0,0.027,0.334,0.452,0.827
1233660,2744.0,6202.0,2992.0,-63.0,91.0,-24.0,0.027,0.333,0.451,0.828
1233682,2984.0,6280.0,2954.0,-166.0,-13.0,36.0,0.028,0.333,0.45,0.828
1233694,3050.0,6240.0,3020.0,-176.0,-57.0,96.0,0.028,0.333,0.448,0.829
1233716,3292.0,6474.0,2988.0,-174.0,-96.0,103.0,0.028,0.334,0.447,0.829
1233728,3474.0,6506.0,3146.0,-178.0,-113.0,112.0,0.028,0.336,0.445,0.83
1233750,3766.0,6888.0,3302.0,-158.0,-127.0,76.0,0.029,0.337,0.444,0.83
1233762,3974.0,6960.0,3434.0,-164.0,-125.0,43.0,0.03,0.338,0.442,0.83
1233784,4100.0,7114.0,3446.0,-156.0,-107.0,-24.0,0.031,0.338,0.441,0.831
1233796,4148.0,7054.0,3470.0,-178.0,-88.0,-106.0,0.033,0.338,0.44,0.831
1233818,4240.0,6936.0,3536.0,-187.0,-67.0,-177.0,0.035,0.338,0.44,0.831
1233840,4372.0,6862.0,3584.0,-220.0,-45.0,-257.0,0.038,0.337,0.439,0.832
1233852,4492.0,6674.0,3712.0,-257.0,-20.0,-303.0,0.041,0.336,0.438,0.833
1233874,4626.0,6600.0,3682.0,-305.0,-5.0,-343.0,0.044,0.335,0.436,0.834
1233886,4642.0,6296.0,3682.0,-315.0,40.0,-377.0,0.048,0.333,0.435,0.835
1233908,4686.0,6160.0,3668.0,-289.0,80.0,-410.0,0.052,0.33,0.434,0.837
1233920,4720.0,5958.0,3684.0,-244.0,133.0,-420.0,0.055,0.328,0.433,0.838
1233942,4624.0,5750.0,3732.0,-170.0,196.0,-420.0,0.058,0.324,0.433,0.839
1233954,4592.0,5714.0,3788.0,-104.0,240.0,-411.0,0.06,0.321,0.434,0.84
1233976,4544.0,5804.0,3700.0,-81.0,285.0,-384.0,0.062,0.317,0.434,0.841
1233988,4352.0,5646.0,3512.0,-59.0,328.0,-345.0,0.064,0.313,0.435,0.842
1234010,4058.0,5562.0,3402.0,20.0,364.0,-313.0,0.065,0.309,0.436,0.843
1234032,3860.0,5468.0,3420.0,153.0,388.0,-297.0,0.065,0.305,0.438,0.843
1234044,3748.0,5672.0,3424.0,265.0,401.0,-275.0,0.065,0.301,0.441,0.843
1234066,3548.0,5960.0,3346.0,288.0,381.0,-235.0,0.064,0.298,0.444,0.843
1234078,3212.0,6228.0,3310.0,236.0,379.0,-197.0,0.063,0.294,0.447,0.842
1234100,3016.0,6268.0,3310.0,165.0,326.0,-198.0,0.063,0.291,0.449,0.843
1234112,2892.0,6210.0,3278.0,162.0,291.0,-181.0,0.063,0.288,0.451,0.843
1234134,2726.0,6394.0,3292.0,197.0,254.0,-171.0,0.063,0.285,0.453,0.842
1234146,2680.0,6646.0,3352.0,204.0,203.0,-173.0,0.063,0.283,0.455,0.842
1234168,2580.0,6936.0,3408.0,147.0,163.0,-165.0,0.063,0.281,0.457,0.841
1234190,2630.0,7140.0,3564.0,102.0,125.0,-182.0,0.064,0.279,0.459,0.841
1234202,2706.0,7200.0,3646.0,93.0,112.0,-219.0,0.065,0.277,0.46,0.841
1234224,2798.0,7474.0,3692.0,120.0,123.0,-284.0,0.067,0.275,0.462,0.841
1234236,2882.0,7598.0,3834.0,166.0,151.0,-365.0,0.069,0.272,0.464,0.84
1234258,2926.0,7944.0,4108.0,204.0,198.0,-466.0,0.071,0.269,0.467,0.839
1234270,3110.0,8412.0,4502.0,155.0,265.0,-569.0,0.074,0.265,0.47,0.839
1234292,3204.0,8750.0,4536.0,80.0,370.0,-667.0,0.077,0.259,0.473,0.839
1234304,3014.0,8588.0,4572.0,63.0,479.0,-776.0,0.081,0.252,0.475,0.839
1234326,2784.0,8352.0,4634.0,154.0,597.0,-904.0,0.085,0.243,0.479,0.839
1234338,2404.0,7944.0,4524.0,244.0,678.0,-970.0,0.089,0.234,0.484,0.839
1234361,2064.0,7710.0,4410.0,272.0,711.0,-1020.0,0.093,0.224,0.489,0.838
1234383,1998.0,7648.0,4274.0,162.0,718.0,-1113.0,0.098,0.213,0.493,0.838
1234395,1766.0,7220.0,4186.0,1.0,723.0,-1090.0,0.103,0.203,0.495,0.838
1234417,1452.0,6670.0,3952.0,-112.0,693.0,-1040.0,0.108,0.192,0.497,0.839
1234429,1182.0,6112.0,3796.0,-77.0,676.0,-1016.0,0.113,0.182,0.499,0.84
1234451,1104.0,6258.0,3846.0,-22.0,633.0,-1012.0,0.118,0.172,0.501,0.84
1234463,1170.0,6670.0,3890.0,-51.0,600.0,-986.0,0.123,0.163,0.503,0.84
1234485,1100.0,6946.0,3798.0,-196.0,578.0,-889.0,0.128,0.154,0.503,0.841
1234497,1038.0,7108.0,3976.0,-311.0,579.0,-882.0,0.133,0.145,0.502,0.842
1234519,954.0,6984.0,3898.0,-342.0,570.0,-868.0,0.137,0.136,0.502,0.843
1234531,640.0,6344.0,3820.0,-234.0,590.0,-838.0,0.141,0.128,0.501,0.844
1234553,482.0,6454.0,3890.0,-3.0,609.0,-873.0,0.146,0.119,0.503,0.844
1234575,554.0,6928.0,3966.0,53.0,641.0,-857.0,0.149,0.11,0.505,0.843
1234587,494.0,7660.0,4068.0,-114.0,685.0,-777.0,0.152,0.101,0.506,0.843
1234609,292.0,7684.0,4260.0,-298.0,710.0,-705.0,0.155,0.092,0.505,0.844
1234621,40.0,7022.0,4052.0,-318.0,731.0,-724.0,0.157,0.082,0.504,0.845
1234643,-282.0,7050.0,4216.0,-191.0,836.0,-819.0,0.16,0.072,0.505,0.845
1234655,-334.0,8020.0,4802.0,-176.0,954.0,-872.0,0.163,0.06,0.505,0.845
1234677,-396.0,8876.0,5726.0,-602.0,1081.0,-710.0,0.163,0.047,0.502,0.848
1234689,-432.0,9968.0,5320.0,-1451.0,1219.0,-546.0,0.163,0.033,0.493,0.854
1234711,-1242.0,7956.0,5758.0,-2287.0,1319.0,-435.0,0.161,0.017,0.477,0.864
1234733,-1514.0,6050.0,6222.0,-2316.0,1425.0,-618.0,0.16,-0.001,0.46,0.873
1234745,-1892.0,5234.0,5980.0,-1948.0,1566.0,-755.0,0.16,-0.02,0.446,0.881
1234767,-2182.0,4680.0,6240.0,-1618.0,1728.0,-653.0,0.158,-0.039,0.434,0.886
1234779,-2352.0,4766.0,6568.0,-1573.0,1801.0,-496.0,0.154,-0.058,0.423,0.891
1234801,-2346.0,4798.0,6368.0,-1964.0,1968.0,-171.0,0.147,-0.078,0.409,0.897
1234813,-2506.0,4574.0,6546.0,-2315.0,2105.0,127.0,0.136,-0.098,0.393,0.904
