timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
2413023,5940.0,5718.0,1444.0,269.0,175.0,4.0,0.161,-0.414,-0.466,-0.765
2413045,5884.0,5574.0,1468.0,239.0,130.0,-59.0,0.162,-0.413,-0.468,-0.764
2413067,5914.0,5518.0,1572.0,192.0,86.0,-111.0,0.163,-0.411,-0.47,-0.764
2413079,5992.0,5516.0,1692.0,154.0,52.0,-159.0,0.162,-0.41,-0.472,-0.764
2413101,6084.0,5330.0,1768.0,138.0,36.0,-207.0,0.162,-0.408,-0.474,-0.764
2413113,6242.0,5226.0,1924.0,160.0,47.0,-263.0,0.161,-0.406,-0.476,-0.763
2413135,6406.0,5214.0,2030.0,187.0,73.0,-322.0,0.16,-0.404,-0.478,-0.763
2413147,6538.0,4982.0,2146.0,217.0,124.0,-372.0,0.159,-0.401,-0.481,-0.763
2413169,6542.0,4800.0,2054.0,267.0,186.0,-412.0,0.158,-0.398,-0.484,-0.763
2413181,6396.0,4662.0,1878.0,324.0,240.0,-438.0,0.157,-0.393,-0.488,-0.763
2413203,6174.0,4678.0,1778.0,328.0,278.0,-435.0,0.157,-0.389,-0.491,-0.763
2413215,5954.0,4664.0,1712.0,298.0,280.0,-390.0,0.156,-0.385,-0.495,-0.763
2413237,5598.0,4692.0,1506.0,230.0,251.0,-315.0,0.156,-0.381,-0.497,-0.764
2413259,5260.0,4676.0,1364.0,190.0,188.0,-219.0,0.157,-0.378,-0.499,-0.764
2413271,4978.0,4660.0,1314.0,156.0,109.0,-100.0,0.157,-0.377,-0.501,-0.763
2413293,4904.0,4898.0,1480.0,108.0,10.0,33.0,0.158,-0.377,-0.501,-0.763
2413305,4768.0,5072.0,1536.0,37.0,-88.0,171.0,0.159,-0.378,-0.501,-0.762
2413327,4666.0,5250.0,1418.0,-22.0,-166.0,293.0,0.16,-0.381,-0.5,-0.761
2413339,4812.0,5540.0,1310.0,-59.0,-248.0,393.0,0.162,-0.384,-0.499,-0.76
2413361,5054.0,5758.0,1308.0,-97.0,-305.0,468.0,0.163,-0.388,-0.497,-0.758
2413373,5420.0,6172.0,1590.0,-142.0,-357.0,528.0,0.165,-0.393,-0.495,-0.757
2413395,5630.0,6542.0,1768.0,-191.0,-384.0,547.0,0.166,-0.399,-0.493,-0.756
2413417,5688.0,6396.0,1614.0,-190.0,-359.0,535.0,0.167,-0.404,-0.49,-0.754
2413429,5822.0,6274.0,1446.0,-128.0,-335.0,479.0,0.169,-0.408,-0.488,-0.753
2413451,5916.0,6382.0,1626.0,-83.0,-305.0,402.0,0.17,-0.412,-0.487,-0.751
