timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
769523,6710.0,4182.0,2456.0,33.0,76.0,-417.0,0.02,-0.48,-0.341,-0.808
769545,6616.0,4134.0,2494.0,65.0,92.0,-411.0,0.018,-0.478,-0.344,-0.808
769567,6692.0,4218.0,2862.0,142.0,102.0,-437.0,0.016,-0.475,-0.347,-0.809
769579,6920.0,4332.0,3390.0,138.0,130.0,-449.0,0.014,-0.473,-0.35,-0.809
769601,7298.0,4230.0,3908.0,150.0,217.0,-492.0,0.012,-0.47,-0.353,-0.809
769613,7478.0,4128.0,3952.0,291.0,401.0,-567.0,0.01,-0.465,-0.358,-0.81
769635,7400.0,4044.0,3292.0,532.0,653.0,-693.0,0.009,-0.457,-0.365,-0.811
769647,7106.0,4376.0,3532.0,766.0,821.0,-794.0,0.01,-0.448,-0.374,-0.812
769669,7240.0,4836.0,3878.0,825.0,888.0,-868.0,0.01,-0.438,-0.384,-0.813
769681,7170.0,5112.0,4006.0,712.0,963.0,-873.0,0.01,-0.428,-0.393,-0.814
769703,6882.0,5130.0,3776.0,605.0,1055.0,-884.0,0.009,-0.417,-0.401,-0.816
769715,6460.0,4856.0,3426.0,660.0,1150.0,-912.0,0.01,-0.404,-0.409,-0.818
769737,6220.0,5448.0,3466.0,795.0,1207.0,-1013.0,0.01,-0.391,-0.419,-0.82
769759,5914.0,6106.0,3590.0,760.0,1253.0,-1023.0,0.01,-0.377,-0.428,-0.821
769771,5210.0,6522.0,3750.0,618.0,1282.0,-973.0,0.009,-0.364,-0.436,-0.823
769793,4702.0,7054.0,3490.0,484.0,1260.0,-940.0,0.009,-0.35,-0.443,-0.825
769805,3970.0,6938.0,3184.0,352.0,1247.0,-835.0,0.009,-0.337,-0.448,-0.828
769827,3296.0,7098.0,3168.0,351.0,1186.0,-800.0,0.009,-0.324,-0.453,-0.83
769844,3010.0,7468.0,3282.0,311.0,1081.0,-786.0,0.008,-0.312,-0.458,-0.832
769856,2876.0,7578.0,3204.0,241.0,992.0,-761.0,0.007,-0.301,-0.463,-0.834
769878,2524.0,7254.0,3032.0,137.0,976.0,-731.0,0.006,-0.29,-0.466,-0.836
769890,2212.0,7502.0,2916.0,64.0,916.0,-750.0,0.004,-0.279,-0.469,-0.838
769912,2100.0,7330.0,2998.0,-12.0,827.0,-776.0,0.001,-0.269,-0.471,-0.84
769934,2226.0,7094.0,3094.0,-57.0,749.0,-778.0,0.002,0.259,0.472,0.842
769946,2344.0,7040.0,3060.0,-108.0,703.0,-797.0,0.005,0.25,0.474,0.844
769968,2318.0,7018.0,2946.0,-141.0,641.0,-778.0,0.009,0.242,0.475,0.846
769980,2296.0,6836.0,2978.0,-125.0,603.0,-802.0,0.013,0.233,0.476,0.848
770002,2606.0,6840.0,2990.0,-132.0,556.0,-873.0,0.018,0.225,0.477,0.85
770014,2668.0,6712.0,3132.0,-201.0,516.0,-892.0,0.023,0.217,0.477,0.851
770036,2900.0,6770.0,3274.0,-256.0,466.0,-904.0,0.028,0.209,0.477,0.853
770048,3168.0,6690.0,3344.0,-348.0,418.0,-917.0,0.034,0.202,0.476,0.855
770070,3320.0,6488.0,3332.0,-437.0,386.0,-887.0,0.04,0.195,0.475,0.857
770092,3356.0,6086.0,3400.0,-414.0,369.0,-863.0,0.046,0.188,0.473,0.86
770104,3424.0,5858.0,3456.0,-316.0,364.0,-878.0,0.052,0.182,0.472,0.861
770126,3478.0,5896.0,3516.0,-234.0,379.0,-851.0,0.058,0.175,0.472,0.862
770138,3210.0,5758.0,3394.0,-208.0,394.0,-770.0,0.062,0.169,0.471,0.863
770160,2920.0,5706.0,3456.0,-124.0,403.0,-698.0,0.066,0.163,0.472,0.864
770172,2832.0,5818.0,3512.0,-58.0,405.0,-652.0,0.07,0.156,0.472,0.865
770194,2670.0,6016.0,3464.0,14.0,414.0,-583.0,0.072,0.151,0.474,0.865
770206,2210.0,5790.0,3550.0,72.0,410.0,-518.0,0.075,0.145,0.475,0.865
770228,1966.0,5748.0,3458.0,183.0,388.0,-468.0,0.077,0.14,0.478,0.864
770240,1594.0,6092.0,3468.0,264.0,356.0,-409.0,0.078,0.136,0.48,0.863
770262,1348.0,6318.0,3458.0,279.0,306.0,-351.0,0.079,0.132,0.483,0.862
770284,1056.0,6300.0,3610.0,311.0,259.0,-317.0,0.08,0.129,0.486,0.86
770296,832.0,6544.0,3696.0,316.0,211.0,-312.0,0.082,0.126,0.489,0.859
770318,740.0,7052.0,3736.0,193.0,156.0,-282.0,0.083,0.124,0.491,0.858
770330,508.0,6946.0,3732.0,28.0,101.0,-226.0,0.085,0.122,0.492,0.858
770352,252.0,6448.0,3692.0,39.0,59.0,-214.0,0.086,0.121,0.493,0.857
770364,110.0,6520.0,3908.0,161.0,39.0,-228.0,0.088,0.119,0.494,0.857
770386,242.0,7082.0,4016.0,128.0,15.0,-227.0,0.089,0.118,0.496,0.856
770398,248.0,7230.0,4144.0,-2.0,5.0,-183.0,0.091,0.117,0.496,0.856
770420,138.0,6888.0,4132.0,-55.0,-10.0,-179.0,0.093,0.116,0.495,0.856
770442,116.0,6910.0,4242.0,46.0,-12.0,-212.0,0.094,0.115,0.496,0.855
