timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
226162,7148.0,794.0,3554.0,450.0,-7.0,-21.0,0.142,0.478,-0.018,0.867
226184,7146.0,1158.0,3836.0,408.0,-78.0,-13.0,0.14,0.479,-0.014,0.866
226196,7440.0,834.0,3970.0,329.0,-79.0,41.0,0.138,0.481,-0.012,0.866
226218,7646.0,324.0,3992.0,373.0,0.0,98.0,0.135,0.481,-0.009,0.866
226230,7826.0,-24.0,4042.0,604.0,147.0,114.0,0.131,0.481,-0.005,0.867
226252,7996.0,-140.0,4066.0,890.0,312.0,103.0,0.125,0.48,0.002,0.868
226264,8056.0,-266.0,3828.0,1191.0,503.0,125.0,0.118,0.477,0.012,0.871
226286,7936.0,-160.0,3500.0,1507.0,682.0,160.0,0.11,0.474,0.024,0.874
226308,7944.0,-24.0,3430.0,1844.0,853.0,130.0,0.1,0.469,0.039,0.877
226320,8012.0,322.0,3136.0,2181.0,1011.0,74.0,0.088,0.463,0.058,0.88
226342,7778.0,906.0,2868.0,2431.0,1101.0,27.0,0.077,0.456,0.079,0.883
226354,7814.0,1320.0,3634.0,2553.0,1137.0,2.0,0.064,0.449,0.101,0.886
226376,7736.0,1400.0,4062.0,2641.0,1206.0,17.0,0.051,0.44,0.123,0.888
226388,7324.0,2660.0,4566.0,2623.0,1243.0,40.0,0.038,0.431,0.145,0.89
226410,6910.0,4266.0,5338.0,2312.0,1197.0,50.0,0.027,0.422,0.165,0.891
226422,6790.0,4982.0,6282.0,1735.0,1086.0,67.0,0.017,0.413,0.179,0.893
226444,6980.0,4352.0,6684.0,1295.0,1151.0,20.0,0.01,0.404,0.19,0.895
226466,6684.0,3430.0,6764.0,1319.0,1361.0,-45.0,0.002,0.392,0.202,0.897
226478,6166.0,3448.0,6248.0,1563.0,1567.0,-235.0,0.005,-0.379,-0.216,-0.9
226500,5950.0,3962.0,6416.0,1723.0,1699.0,-394.0,0.011,-0.363,-0.232,-0.902
226512,5734.0,4736.0,7144.0,1721.0,1766.0,-436.0,0.018,-0.347,-0.248,-0.904
226534,5692.0,5086.0,7956.0,1556.0,1824.0,-463.0,0.023,-0.33,-0.262,-0.906
226546,5434.0,5222.0,8132.0,1362.0,1896.0,-517.0,0.028,-0.312,-0.275,-0.909
226568,5210.0,5046.0,7394.0,1150.0,2004.0,-604.0,0.032,-0.293,-0.286,-0.912
226580,4628.0,5040.0,6452.0,989.0,2059.0,-708.0,0.034,-0.274,-0.296,-0.915
226602,3966.0,4750.0,6114.0,901.0,1997.0,-755.0,0.036,-0.254,-0.305,-0.917
226614,3690.0,4520.0,6246.0,748.0,1910.0,-837.0,0.036,-0.235,-0.312,-0.92
226636,3702.0,4630.0,6394.0,502.0,1797.0,-897.0,0.035,-0.216,-0.318,-0.922
226658,3842.0,4516.0,6152.0,194.0,1741.0,-870.0,0.034,-0.199,-0.321,-0.925
226670,3400.0,3998.0,5390.0,-15.0,1701.0,-799.0,0.032,-0.182,-0.321,-0.929
226692,2906.0,3580.0,4770.0,-59.0,1621.0,-745.0,0.03,-0.165,-0.322,-0.932
226704,2736.0,3702.0,4972.0,-51.0,1448.0,-744.0,0.028,-0.151,-0.322,-0.934
226726,2996.0,3788.0,5318.0,22.0,1331.0,-797.0,0.026,-0.136,-0.323,-0.936
226738,2958.0,4084.0,5592.0,-11.0,1248.0,-713.0,0.023,-0.124,-0.323,-0.938
226760,2682.0,4060.0,5428.0,-87.0,1163.0,-659.0,0.021,-0.111,-0.323,-0.94
226782,2280.0,4198.0,5350.0,-168.0,1032.0,-665.0,0.018,-0.1,-0.322,-0.941
226794,2372.0,4154.0,5398.0,-257.0,877.0,-652.0,0.015,-0.091,-0.32,-0.943
226816,2444.0,4102.0,5536.0,-298.0,789.0,-571.0,0.012,-0.082,-0.318,-0.944
226828,2448.0,4094.0,5600.0,-296.0,740.0,-440.0,0.01,-0.074,-0.316,-0.946
226850,2254.0,4128.0,5430.0,-217.0,724.0,-390.0,0.009,-0.067,-0.314,-0.947
226862,2046.0,4136.0,5470.0,-153.0,694.0,-446.0,0.007,-0.059,-0.313,-0.948
226884,1956.0,4324.0,5454.0,-99.0,684.0,-526.0,0.004,-0.052,-0.312,-0.949
226896,1966.0,4400.0,5480.0,-54.0,681.0,-496.0,0.002,-0.044,-0.312,-0.949
226918,1742.0,4388.0,5484.0,-62.0,655.0,-409.0,0.0,-0.037,-0.311,-0.95
226930,1524.0,4402.0,5478.0,19.0,686.0,-266.0,0.0,0.03,0.312,0.95
226952,1376.0,4826.0,5472.0,70.0,645.0,-356.0,0.002,0.024,0.313,0.95
226974,1238.0,4980.0,5516.0,47.0,550.0,-431.0,0.004,0.018,0.313,0.95
226986,1256.0,4652.0,5538.0,86.0,500.0,-374.0,0.006,0.013,0.314,0.949
227008,1166.0,4900.0,5528.0,124.0,453.0,-249.0,0.007,0.008,0.315,0.949
227020,850.0,4280.0,5696.0,290.0,437.0,-289.0,0.008,0.003,0.318,0.948
227042,852.0,5046.0,5722.0,256.0,407.0,-217.0,0.009,-0.001,0.32,0.947
227054,610.0,4736.0,5818.0,209.0,367.0,-203.0,0.009,-0.004,0.322,0.947
227076,476.0,4866.0,5920.0,203.0,299.0,-261.0,0.011,-0.007,0.324,0.946
227088,504.0,4800.0,6126.0,214.0,270.0,-250.0,0.012,-0.01,0.326,0.945
227110,400.0,4876.0,6378.0,272.0,257.0,-205.0,0.013,-0.013,0.328,0.944
227122,410.0,4944.0,6548.0,324.0,242.0,-164.0,0.014,-0.015,0.331,0.943
227144,284.0,5142.0,6940.0,352.0,234.0,-149.0,0.015,-0.018,0.334,0.942
227166,500.0,5400.0,7308.0,257.0,189.0,-167.0,0.016,-0.02,0.336,0.941
227178,744.0,5304.0,7836.0,230.0,276.0,-162.0,0.017,-0.023,0.339,0.941
227200,624.0,5130.0,8112.0,253.0,424.0,-125.0,0.017,-0.027,0.341,0.94
227212,408.0,5214.0,8120.0,255.0,574.0,-104.0,0.016,-0.032,0.343,0.939
227234,96.0,4832.0,8044.0,244.0,682.0,-70.0,0.014,-0.038,0.345,0.938
227246,128.0,4812.0,8074.0,225.0,809.0,-86.0,0.013,-0.045,0.347,0.937
227268,212.0,5234.0,8100.0,121.0,909.0,-94.0,0.011,-0.054,0.348,0.936
227280,192.0,5146.0,7802.0,-28.0,997.0,-70.0,0.008,-0.062,0.348,0.935
227302,12.0,5008.0,7452.0,-127.0,1095.0,-67.0,0.005,-0.072,0.347,0.935
227324,-354.0,4872.0,7390.0,-183.0,1207.0,-93.0,0.002,-0.082,0.345,0.935
227336,-622.0,4818.0,7470.0,-207.0,1297.0,-35.0,0.002,0.094,-0.343,-0.935
227358,-684.0,4750.0,7470.0,-239.0,1339.0,8.0,0.006,0.105,-0.341,-0.934
227370,-728.0,4778.0,7270.0,-300.0,1373.0,58.0,0.011,0.116,-0.338,-0.934
227392,-828.0,4784.0,6680.0,-397.0,1393.0,92.0,0.017,0.128,-0.334,-0.934
227404,-1248.0,4784.0,6096.0,-480.0,1395.0,143.0,0.023,0.139,-0.33,-0.933
227426,-1328.0,4566.0,6260.0,-519.0,1411.0,178.0,0.029,0.151,-0.325,-0.933
227453,-1346.0,4486.0,6528.0,-471.0,1411.0,124.0,0.035,0.162,-0.321,-0.933
227465,-1338.0,4908.0,6498.0,-461.0,1402.0,109.0,0.04,0.173,-0.317,-0.932
227477,-1536.0,4682.0,6190.0,-538.0,1399.0,184.0,0.047,0.184,-0.312,-0.931
227499,-1798.0,4414.0,6014.0,-619.0,1389.0,257.0,0.054,0.195,-0.306,-0.93
227511,-1922.0,4486.0,6136.0,-656.0,1444.0,261.0,0.061,0.206,-0.3,-0.929
227533,-2386.0,4408.0,6544.0,-670.0,1480.0,296.0,0.069,0.218,-0.294,-0.928
227545,-2570.0,4054.0,6566.0,-675.0,1519.0,348.0,0.077,0.229,-0.288,-0.927
227567,-2922.0,3792.0,6410.0,-714.0,1520.0,414.0,0.086,0.24,-0.281,-0.925
227579,-3214.0,3256.0,6090.0,-742.0,1533.0,458.0,0.095,0.252,-0.275,-0.923
227601,-3444.0,3494.0,6372.0,-799.0,1552.0,504.0,0.105,0.263,-0.267,-0.921
227613,-3878.0,3048.0,6380.0,-912.0,1562.0,615.0,0.116,0.274,-0.259,-0.919
227635,-4038.0,2652.0,5986.0,-992.0,1532.0,699.0,0.127,0.284,-0.251,-0.917
227657,-4514.0,2472.0,5134.0,-1048.0,1451.0,762.0,0.139,0.293,-0.242,-0.914
227669,-4504.0,2304.0,4992.0,-1152.0,1314.0,772.0,0.152,0.301,-0.233,-0.912
227691,-4090.0,2966.0,5024.0,-1177.0,1139.0,814.0,0.164,0.307,-0.224,-0.91
227703,-3392.0,4162.0,6306.0,-1126.0,1056.0,920.0,0.177,0.312,-0.215,-0.908
227725,-3354.0,4576.0,6068.0,-1062.0,900.0,1087.0,0.191,0.315,-0.208,-0.906
227737,-3632.0,4202.0,5370.0,-926.0,774.0,1128.0,0.204,0.318,-0.202,-0.903
227759,-3550.0,4820.0,4292.0,-812.0,503.0,1051.0,0.216,0.319,-0.198,-0.902
227771,-3278.0,4072.0,4330.0,-868.0,256.0,990.0,0.227,0.317,-0.193,-0.9
227793,-2654.0,4636.0,5560.0,-748.0,102.0,916.0,0.237,0.314,-0.19,-0.9
227815,-2176.0,5206.0,6288.0,-720.0,-15.0,983.0,0.247,0.311,-0.187,-0.899
227827,-2184.0,4666.0,5840.0,-633.0,-48.0,1016.0,0.257,0.307,-0.185,-0.898
227849,-2510.0,4134.0,4624.0,-604.0,-115.0,961.0,0.266,0.303,-0.183,-0.897
227861,-2524.0,3630.0,4376.0,-523.0,-185.0,738.0,0.274,0.298,-0.181,-0.896
227883,-1988.0,3732.0,5234.0,-445.0,-248.0,569.0,0.279,0.294,-0.18,-0.896
