timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
4540697,5790.0,3266.0,4625.0,452.0,150.0,21.0,0.185,0.488,0.118,0.845
4540709,5756.0,3134.0,4685.0,460.0,171.0,27.0,0.182,0.487,0.122,0.845
4540731,5872.0,3206.0,4781.0,498.0,190.0,33.0,0.179,0.486,0.126,0.846
4540743,5934.0,3298.0,5091.0,543.0,202.0,31.0,0.176,0.485,0.131,0.846
4540765,6246.0,3352.0,5385.0,569.0,279.0,23.0,0.173,0.484,0.136,0.847
4540777,6542.0,3098.0,5703.0,683.0,453.0,18.0,0.169,0.481,0.142,0.848
4540799,6640.0,3194.0,5747.0,860.0,677.0,-21.0,0.164,0.477,0.15,0.85
4540811,7060.0,3302.0,5745.0,1018.0,914.0,-82.0,0.158,0.471,0.16,0.853
4540833,7012.0,3274.0,5397.0,1187.0,1162.0,-122.0,0.152,0.464,0.172,0.856
4540855,6836.0,3594.0,5235.0,1276.0,1351.0,-194.0,0.146,0.454,0.185,0.859
4540867,6730.0,3886.0,5213.0,1269.0,1441.0,-268.0,0.14,0.444,0.198,0.863
4540889,6376.0,3938.0,5059.0,1227.0,1495.0,-296.0,0.134,0.433,0.211,0.866
4540901,6002.0,3988.0,5327.0,1255.0,1563.0,-304.0,0.128,0.421,0.225,0.869
4540923,5714.0,3922.0,5401.0,1313.0,1633.0,-335.0,0.122,0.409,0.238,0.873
4540935,5100.0,4142.0,5251.0,1374.0,1660.0,-315.0,0.115,0.396,0.253,0.875
4540957,4464.0,4532.0,5403.0,1361.0,1632.0,-273.0,0.108,0.383,0.266,0.878
4540969,4214.0,4868.0,5895.0,1317.0,1582.0,-267.0,0.102,0.37,0.28,0.88
4540991,3956.0,5514.0,5987.0,1227.0,1562.0,-292.0,0.095,0.358,0.292,0.882
4541003,3650.0,6158.0,6245.0,1078.0,1550.0,-325.0,0.09,0.345,0.304,0.884
4541025,3534.0,6514.0,6161.0,859.0,1536.0,-392.0,0.086,0.332,0.313,0.886
4541047,3272.0,6546.0,6339.0,774.0,1525.0,-454.0,0.082,0.319,0.322,0.888
4541059,2958.0,6554.0,6461.0,840.0,1580.0,-547.0,0.08,0.305,0.332,0.889
4541081,2688.0,7010.0,6449.0,863.0,1666.0,-606.0,0.077,0.289,0.342,0.891
4541093,2306.0,7140.0,6019.0,683.0,1644.0,-655.0,0.075,0.274,0.351,0.892
