timeMs,ax,ay,az,q0,q1,q2,q3
3704710,0.852,0.362,0.076,0.37
3704726,0.852,0.361,0.077,0.37
3704742,0.853,0.36,0.077,0.37
3704758,0.853,0.36,0.077,0.37
3704774,0.853,0.359,0.078,0.37
3704800,0.854,0.358,0.077,0.369
3704816,0.855,0.357,0.077,0.369
3704832,0.855,0.356,0.076,0.369
3704848,0.856,0.355,0.075,0.368
3704864,0.857,0.354,0.074,0.368
3704880,0.858,0.353,0.072,0.367
3704896,0.858,0.351,0.071,0.367
3704922,0.859,0.349,0.069,0.368
3704939,0.859,0.347,0.068,0.369
3704956,0.86,0.346,0.067,0.37
3704972,0.86,0.345,0.066,0.371
3704989,0.86,0.343,0.066,0.372
3705005,0.86,0.342,0.065,0.372
3705021,0.86,0.342,0.065,0.373
3705037,0.86,0.341,0.065,0.373
3705054,0.86,0.341,0.065,0.373
3705071,0.86,0.341,0.065,0.373
3705088,0.86,0.34,0.065,0.374
3705115,0.86,0.34,0.065,0.374
3705132,0.86,0.34,0.065,0.374
3705149,0.86,0.34,0.065,0.374
3705166,0.86,0.34,0.065,0.374
3705182,0.86,0.34,0.066,0.374
3705199,0.861,0.339,0.066,0.374
3705216,0.861,0.339,0.066,0.374
3705233,0.861,0.339,0.066,0.374
3705250,0.861,0.339,0.066,0.374
3705266,0.861,0.339,0.066,0.374
3705283,0.861,0.339,0.066,0.374
3705299,0.861,0.339,0.066,0.375
3705316,0.86,0.339,0.066,0.375
3705333,0.861,0.338,0.066,0.375
3705360,0.86,0.338,0.066,0.375
3705376,0.86,0.338,0.066,0.376
3705392,0.86,0.338,0.066,0.376
3705408,0.86,0.338,0.066,0.377
3705425,0.86,0.337,0.066,0.378
3705442,0.86,0.335,0.065,0.379
3705459,0.861,0.334,0.065,0.379
3705476,0.861,0.334,0.065,0.379
3705493,0.861,0.334,0.065,0.378
3705509,0.861,0.334,0.066,0.378
3705526,0.861,0.334,0.066,0.378
3705543,0.861,0.334,0.066,0.379
3705569,0.861,0.334,0.067,0.379
3705586,0.86,0.334,0.067,0.379
3705602,0.86,0.334,0.067,0.379
3705619,0.86,0.334,0.067,0.379
3705635,0.86,0.334,0.067,0.38
3705652,0.86,0.334,0.067,0.38
3705668,0.86,0.334,0.067,0.38
3705684,0.86,0.334,0.067,0.38
3705700,0.86,0.334,0.067,0.381
3705727,0.86,0.334,0.068,0.381
3705744,0.859,0.333,0.068,0.382
3705760,0.859,0.333,0.068,0.382
3705777,0.859,0.333,0.068,0.382
3705794,0.859,0.333,0.068,0.382
3705810,0.859,0.333,0.068,0.382
3705826,0.859,0.333,0.069,0.382
3705842,0.859,0.333,0.069,0.382
3705859,0.859,0.333,0.069,0.383
3705876,0.859,0.333,0.069,0.383
3705893,0.859,0.333,0.069,0.383
3705910,0.859,0.333,0.069,0.383
3705927,0.859,0.333,0.07,0.383
3705953,0.859,0.333,0.07,0.384
3705970,0.859,0.333,0.07,0.384
3705987,0.859,0.332,0.07,0.384
3706004,0.859,0.332,0.07,0.384
3706020,0.859,0.332,0.07,0.384
3706037,0.859,0.332,0.07,0.384
3706054,0.859,0.332,0.07,0.384
3706070,0.859,0.332,0.07,0.384
3706087,0.859,0.332,0.07,0.384
3706104,0.859,0.332,0.07,0.384
3706121,0.859,0.332,0.071,0.384
3706137,0.859,0.331,0.071,0.384
3706154,0.859,0.331,0.071,0.385
3706181,0.859,0.331,0.071,0.385
3706197,0.859,0.331,0.071,0.385
3706213,0.859,0.331,0.071,0.385
3706230,0.858,0.331,0.071,0.385
3706246,0.858,0.331,0.072,0.385
3706263,0.858,0.331,0.072,0.385
3706280,0.858,0.331,0.072,0.385
3706297,0.858,0.331,0.072,0.385
3706313,0.858,0.331,0.072,0.386
3706329,0.858,0.331,0.072,0.386
3706355,0.858,0.331,0.072,0.386
3706372,0.858,0.331,0.073,0.386
3706388,0.858,0.331,0.073,0.386
3706404,0.858,0.331,0.073,0.386
3706420,0.858,0.33,0.073,0.386
3706436,0.858,0.33,0.073,0.386
3706452,0.858,0.33,0.073,0.387
3706478,0.858,0.33,0.073,0.387
3706494,0.858,0.33,0.073,0.387
3706510,0.858,0.33,0.073,0.387
3706526,0.858,0.33,0.073,0.387
3706542,0.858,0.33,0.074,0.387
3706558,0.858,0.33,0.074,0.387
3706574,0.858,0.33,0.074,0.387
3706600,0.858,0.33,0.074,0.387
3706616,0.858,0.329,0.074,0.388
3706632,0.858,0.329,0.074,0.388
3706648,0.858,0.33,0.074,0.388
3706664,0.858,0.33,0.075,0.388
3706680,0.858,0.33,0.075,0.388
3706696,0.858,0.329,0.075,0.388
3706723,0.857,0.329,0.075,0.388
3706739,0.857,0.329,0.075,0.388
3706755,0.857,0.329,0.075,0.388
3706771,0.857,0.33,0.075,0.389
3706787,0.857,0.33,0.075,0.389
3706803,0.857,0.33,0.076,0.389
3706819,0.857,0.329,0.076,0.389
3706845,0.857,0.329,0.076,0.389
3706861,0.857,0.329,0.076,0.389
3706877,0.857,0.329,0.076,0.389
3706893,0.857,0.329,0.076,0.389
3706909,0.857,0.329,0.076,0.389
3706925,0.857,0.329,0.076,0.389
3706941,0.857,0.329,0.076,0.389
3706967,0.857,0.328,0.077,0.389
3706983,0.857,0.328,0.077,0.389
3706999,0.857,0.328,0.077,0.39
3707015,0.857,0.328,0.077,0.39
3707031,0.857,0.328,0.077,0.39
3707047,0.857,0.328,0.077,0.39
3707063,0.857,0.329,0.077,0.39
3707089,0.856,0.329,0.077,0.39
3707105,0.856,0.33,0.077,0.39
3707121,0.856,0.33,0.077,0.39
3707137,0.856,0.329,0.077,0.39
3707153,0.856,0.329,0.078,0.39
3707169,0.856,0.329,0.078,0.391
3707195,0.856,0.329,0.078,0.391
3707211,0.856,0.329,0.078,0.391
3707227,0.856,0.329,0.078,0.391
3707243,0.856,0.329,0.078,0.391
3707259,0.856,0.329,0.078,0.391
3707275,0.856,0.329,0.078,0.391
3707291,0.856,0.328,0.078,0.391
3707317,0.856,0.328,0.078,0.391
3707333,0.856,0.328,0.078,0.392
3707349,0.856,0.328,0.078,0.392
3707366,0.856,0.328,0.078,0.392
3707382,0.856,0.328,0.078,0.392
3707398,0.856,0.328,0.078,0.393
3707414,0.856,0.328,0.078,0.393
3707430,0.856,0.328,0.078,0.393
3707456,0.856,0.328,0.078,0.393
3707472,0.856,0.328,0.078,0.393
3707489,0.856,0.327,0.078,0.393
3707505,0.856,0.327,0.078,0.393
3707521,0.856,0.327,0.078,0.393
3707537,0.856,0.327,0.079,0.394
3707554,0.855,0.327,0.079,0.394
3707570,0.855,0.327,0.079,0.394
3707596,0.855,0.327,0.079,0.394
3707613,0.855,0.327,0.079,0.394
3707630,0.855,0.327,0.079,0.394
3707647,0.855,0.327,0.079,0.394
3707664,0.855,0.326,0.079,0.395
3707681,0.855,0.326,0.079,0.395
3707698,0.855,0.326,0.079,0.395
3707714,0.855,0.326,0.079,0.395
3707730,0.855,0.326,0.08,0.395
3707746,0.855,0.326,0.08,0.395
3707762,0.855,0.326,0.08,0.396
3707788,0.855,0.326,0.08,0.396
3707804,0.855,0.326,0.08,0.396
3707820,0.855,0.326,0.08,0.396
3707836,0.855,0.325,0.08,0.396
3707852,0.855,0.325,0.08,0.396
3707868,0.855,0.325,0.081,0.396
3707894,0.855,0.325,0.081,0.396
3707910,0.855,0.325,0.081,0.396
3707926,0.855,0.325,0.081,0.396
3707942,0.855,0.325,0.081,0.396
3707958,0.855,0.325,0.081,0.396
3707974,0.855,0.325,0.081,0.397
3707990,0.855,0.325,0.081,0.397
3708016,0.855,0.325,0.081,0.397
3708032,0.855,0.325,0.081,0.397
3708048,0.855,0.325,0.081,0.397
3708064,0.855,0.325,0.081,0.397
3708080,0.855,0.325,0.081,0.397
3708096,0.855,0.325,0.081,0.397
3708112,0.855,0.325,0.081,0.397
3708138,0.855,0.325,0.081,0.397
3708154,0.855,0.325,0.081,0.397
3708170,0.855,0.324,0.081,0.397
3708186,0.854,0.324,0.081,0.398
3708202,0.854,0.324,0.082,0.398
3708218,0.854,0.324,0.082,0.398
3708234,0.854,0.324,0.082,0.398
3708260,0.854,0.324,0.082,0.398
3708276,0.854,0.324,0.082,0.398
3708292,0.854,0.324,0.082,0.398
3708308,0.854,0.324,0.082,0.399
3708324,0.854,0.324,0.082,0.399
3708340,0.854,0.324,0.082,0.399
3708356,0.854,0.324,0.082,0.399
3708382,0.854,0.324,0.082,0.399
3708398,0.854,0.324,0.082,0.399
3708414,0.854,0.323,0.082,0.399
3708430,0.854,0.323,0.082,0.4
3708446,0.854,0.323,0.082,0.4
3708462,0.854,0.323,0.082,0.4
3708488,0.854,0.323,0.082,0.4
3708504,0.854,0.323,0.082,0.4
