timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
4127485,6730.0,3522.0,2454.0,329.0,77.0,-16.0,0.114,-0.461,-0.355,-0.805
4127507,6760.0,3424.0,2500.0,393.0,112.0,10.0,0.116,-0.46,-0.358,-0.804
4127519,6856.0,3174.0,2520.0,509.0,179.0,28.0,0.119,-0.458,-0.361,-0.803
4127541,6816.0,3008.0,2468.0,587.0,229.0,64.0,0.124,-0.456,-0.365,-0.802
4127553,6920.0,3066.0,2264.0,633.0,269.0,28.0,0.128,-0.454,-0.369,-0.801
4127575,7150.0,2910.0,2156.0,613.0,264.0,5.0,0.132,-0.451,-0.374,-0.8
4127597,7118.0,2702.0,1866.0,669.0,294.0,-6.0,0.136,-0.448,-0.378,-0.798
4127609,6824.0,3930.0,1990.0,827.0,334.0,-7.0,0.14,-0.445,-0.384,-0.797
4127631,6434.0,5078.0,2504.0,693.0,250.0,82.0,0.145,-0.442,-0.389,-0.795
4127643,6752.0,4178.0,2948.0,550.0,201.0,124.0,0.149,-0.441,-0.392,-0.794
4127665,7336.0,3142.0,2884.0,673.0,267.0,76.0,0.153,-0.438,-0.396,-0.792
4127677,7292.0,3578.0,2652.0,825.0,319.0,77.0,0.159,-0.435,-0.402,-0.79
4127699,7108.0,4038.0,2546.0,723.0,239.0,124.0,0.164,-0.432,-0.406,-0.788
4127711,7148.0,4606.0,2742.0,625.0,178.0,81.0,0.167,-0.43,-0.41,-0.786
4127733,7046.0,4576.0,2662.0,534.0,143.0,73.0,0.171,-0.429,-0.414,-0.785
4127755,6960.0,4364.0,2644.0,491.0,134.0,93.0,0.174,-0.427,-0.417,-0.783
4127767,6944.0,4128.0,2820.0,508.0,149.0,111.0,0.178,-0.426,-0.42,-0.782
4127789,6792.0,4940.0,2994.0,526.0,169.0,124.0,0.181,-0.424,-0.423,-0.78
4127801,6878.0,4490.0,3106.0,484.0,146.0,143.0,0.185,-0.423,-0.425,-0.779
4127823,7134.0,4108.0,2806.0,544.0,216.0,116.0,0.189,-0.421,-0.429,-0.777
4127835,7310.0,4662.0,2700.0,744.0,382.0,86.0,0.194,-0.417,-0.433,-0.775
4127857,7144.0,5932.0,2388.0,827.0,502.0,100.0,0.2,-0.412,-0.438,-0.774
4127869,7254.0,5572.0,3132.0,723.0,546.0,119.0,0.206,-0.407,-0.442,-0.772
4127891,7672.0,4564.0,3494.0,889.0,734.0,-57.0,0.212,-0.4,-0.447,-0.772
4127913,7542.0,4612.0,2966.0,1121.0,997.0,-179.0,0.22,-0.39,-0.454,-0.771
4127925,6668.0,6536.0,2812.0,1245.0,1187.0,-231.0,0.228,-0.378,-0.461,-0.77
4127947,6830.0,6136.0,3542.0,1075.0,1201.0,-241.0,0.235,-0.366,-0.467,-0.77
4127959,6276.0,7124.0,3360.0,1113.0,1367.0,-386.0,0.242,-0.352,-0.473,-0.771
4127981,6058.0,6584.0,3548.0,959.0,1380.0,-520.0,0.248,-0.337,-0.479,-0.772
