timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
302212,16103.0,-7102.0,321.0,1344.0,6402.0,16108.0,0.34,-0.937,0.072,-0.008
302234,2958.0,1418.0,7620.0,103.0,29.0,17.0,0.032,0.16,0.083,0.983
302237,2952.0,1562.0,7556.0,100.0,37.0,11.0,0.032,0.16,0.084,0.983
302240,2946.0,1510.0,7490.0,91.0,42.0,6.0,0.032,0.16,0.085,0.983
302244,2914.0,1438.0,7530.0,73.0,38.0,1.0,0.031,0.16,0.085,0.983
302247,2884.0,1544.0,7476.0,74.0,63.0,-5.0,0.031,0.159,0.086,0.983
302250,2824.0,1484.0,7490.0,93.0,69.0,-6.0,0.031,0.159,0.087,0.983
302253,2828.0,1684.0,7440.0,79.0,63.0,-18.0,0.031,0.158,0.088,0.983
302257,2730.0,1540.0,7628.0,31.0,78.0,-8.0,0.031,0.158,0.088,0.983
302260,2802.0,1560.0,7588.0,35.0,59.0,-19.0,0.031,0.157,0.088,0.983
302263,2706.0,1518.0,7592.0,31.0,79.0,-5.0,0.031,0.156,0.089,0.983
302266,2844.0,1576.0,7674.0,9.0,68.0,11.0,0.031,0.156,0.089,0.983
302270,2786.0,1482.0,7672.0,5.0,64.0,11.0,0.031,0.155,0.089,0.983
302273,2736.0,1590.0,7652.0,1.0,60.0,2.0,0.031,0.155,0.089,0.983
302276,2718.0,1520.0,7624.0,-30.0,53.0,3.0,0.031,0.155,0.089,0.984
302279,2728.0,1474.0,7616.0,-23.0,49.0,8.0,0.031,0.154,0.088,0.984
302302,2734.0,1474.0,7620.0,-26.0,40.0,7.0,0.031,0.154,0.088,0.984
304251,2834.0,1770.0,7480.0,-12.0,-3.0,-7.0,0.027,0.156,0.103,0.982
304254,2752.0,1816.0,7534.0,-25.0,1.0,-6.0,0.027,0.156,0.103,0.982
304258,2782.0,1774.0,7596.0,-36.0,-7.0,-5.0,0.027,0.156,0.102,0.982
304261,2734.0,1730.0,7588.0,-39.0,-8.0,-12.0,0.027,0.156,0.102,0.982
304264,2742.0,1714.0,7578.0,-43.0,-11.0,-12.0,0.027,0.156,0.102,0.982
304267,2694.0,1662.0,7576.0,-38.0,-12.0,-17.0,0.027,0.156,0.101,0.982
304271,2730.0,1690.0,7590.0,-39.0,-14.0,-16.0,0.028,0.156,0.101,0.982
304274,2744.0,1644.0,7588.0,-42.0,-17.0,-23.0,0.028,0.157,0.101,0.982
304277,2764.0,1626.0,7554.0,-47.0,-20.0,-20.0,0.028,0.157,0.1,0.982
304280,2764.0,1632.0,7544.0,-41.0,-21.0,-23.0,0.028,0.157,0.1,0.982
304284,2800.0,1664.0,7594.0,-32.0,-18.0,-20.0,0.028,0.157,0.099,0.982
304287,2792.0,1684.0,7562.0,-23.0,-15.0,-15.0,0.029,0.157,0.099,0.982
304290,2790.0,1624.0,7590.0,-18.0,-11.0,-18.0,0.029,0.158,0.099,0.982
304294,2798.0,1674.0,7530.0,-20.0,-9.0,-18.0,0.029,0.158,0.099,0.982
304297,2840.0,1664.0,7538.0,-21.0,1.0,-6.0,0.029,0.158,0.099,0.982
304300,2862.0,1672.0,7540.0,8.0,-1.0,-3.0,0.029,0.158,0.099,0.982
304303,2888.0,1622.0,7522.0,2.0,3.0,-3.0,0.029,0.158,0.099,0.982
304307,2838.0,1634.0,7542.0,11.0,9.0,-6.0,0.029,0.158,0.099,0.982
304310,2748.0,1714.0,7558.0,24.0,10.0,5.0,0.029,0.158,0.099,0.982
