timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
1396936,6222.0,7657.0,2792.0,-36.0,-60.0,-449.0,0.068,-0.417,-0.404,-0.811
1396948,7054.0,5311.0,3160.0,-465.0,114.0,-600.0,0.063,-0.414,-0.403,-0.814
1396970,7214.0,4971.0,3006.0,-252.0,297.0,-767.0,0.058,-0.409,-0.404,-0.816
1396992,7016.0,6641.0,2290.0,-9.0,488.0,-944.0,0.053,-0.401,-0.408,-0.819
1397004,5920.0,9623.0,2460.0,-210.0,501.0,-904.0,0.048,-0.394,-0.409,-0.822
1397026,6232.0,7925.0,2750.0,-553.0,515.0,-897.0,0.041,-0.387,-0.408,-0.826
1397038,6288.0,6957.0,3510.0,-250.0,719.0,-1026.0,0.036,-0.377,-0.41,-0.83
1397060,5810.0,7869.0,3406.0,-97.0,834.0,-1141.0,0.03,-0.366,-0.413,-0.833
1397072,5468.0,8633.0,3396.0,-89.0,884.0,-1185.0,0.025,-0.354,-0.416,-0.837
1397094,4510.0,7971.0,2962.0,-142.0,946.0,-1153.0,0.02,-0.342,-0.419,-0.841
1397106,3534.0,8465.0,2820.0,-196.0,880.0,-1225.0,0.013,-0.33,-0.421,-0.844
1397128,3760.0,8541.0,3298.0,-310.0,833.0,-1325.0,0.006,-0.318,-0.423,-0.848
1397150,3450.0,8365.0,3184.0,-394.0,838.0,-1411.0,0.003,0.306,0.424,0.852
1397162,2888.0,8041.0,2842.0,-433.0,825.0,-1435.0,0.012,0.293,0.425,0.856
1397184,2056.0,8279.0,2688.0,-381.0,790.0,-1469.0,0.021,0.281,0.427,0.859
1397196,1942.0,8075.0,2112.0,-466.0,694.0,-1625.0,0.033,0.268,0.428,0.862
1397218,1990.0,8383.0,2356.0,-800.0,569.0,-1688.0,0.046,0.257,0.427,0.866
1397230,1562.0,6883.0,2838.0,-766.0,501.0,-1737.0,0.059,0.245,0.425,0.869
1397252,922.0,7497.0,3366.0,-563.0,463.0,-1858.0,0.073,0.233,0.426,0.871
1397264,832.0,8285.0,2468.0,-519.0,382.0,-1929.0,0.089,0.222,0.426,0.872
1397286,540.0,7613.0,1596.0,-750.0,235.0,-1858.0,0.104,0.211,0.425,0.874
1397298,852.0,6159.0,2160.0,-816.0,110.0,-1937.0,0.121,0.202,0.422,0.875
1397320,114.0,6627.0,2516.0,-654.0,75.0,-1970.0,0.137,0.193,0.421,0.876
1397342,-268.0,8079.0,2116.0,-622.0,-58.0,-1934.0,0.154,0.184,0.42,0.875
1397354,-14.0,5527.0,1866.0,-860.0,-169.0,-1840.0,0.171,0.177,0.415,0.876
1397376,-104.0,5441.0,1656.0,-586.0,-169.0,-1834.0,0.188,0.171,0.413,0.875
1397388,266.0,5977.0,1636.0,-327.0,-492.0,-2007.0,0.206,0.166,0.413,0.871
1397410,568.0,5621.0,1948.0,-10.0,-418.0,-1880.0,0.223,0.163,0.415,0.867
1397422,-1012.0,7569.0,3644.0,-27.0,-533.0,-1886.0,0.24,0.159,0.417,0.862
1397444,1196.0,6979.0,2970.0,-347.0,-704.0,-1946.0,0.259,0.157,0.415,0.858
1397466,1052.0,7195.0,3886.0,-308.0,-698.0,-1927.0,0.277,0.154,0.414,0.853
1397478,1058.0,5681.0,3552.0,-93.0,-586.0,-1683.0,0.293,0.152,0.414,0.848
1397500,798.0,5797.0,1544.0,-27.0,-705.0,-1634.0,0.308,0.152,0.414,0.843
1397512,1052.0,6613.0,3066.0,-73.0,-895.0,-1762.0,0.325,0.151,0.413,0.837
1397534,1920.0,8259.0,4076.0,-253.0,-1066.0,-1852.0,0.344,0.152,0.411,0.831
1397546,766.0,4949.0,4634.0,-129.0,-1002.0,-1666.0,0.361,0.153,0.409,0.824
1397568,322.0,5431.0,2772.0,-29.0,-1007.0,-1492.0,0.376,0.155,0.407,0.818
1397580,718.0,6041.0,2726.0,-194.0,-1205.0,-1508.0,0.392,0.158,0.403,0.811
1397602,668.0,6595.0,3210.0,-129.0,-1375.0,-1679.0,0.41,0.161,0.4,0.804
1397614,-298.0,4639.0,3576.0,-27.0,-1460.0,-1580.0,0.428,0.166,0.396,0.795
1397636,338.0,3601.0,4132.0,218.0,-1553.0,-1403.0,0.443,0.174,0.394,0.786
1397658,148.0,3565.0,4976.0,527.0,-1610.0,-1202.0,0.457,0.183,0.393,0.777
1397670,796.0,-175.0,6188.0,741.0,-1250.0,-1189.0,0.469,0.191,0.395,0.767
1397692,2356.0,9293.0,5548.0,697.0,-1788.0,-689.0,0.479,0.204,0.393,0.758
1397704,2634.0,10561.0,4796.0,-232.0,-1846.0,-101.0,0.487,0.216,0.383,0.755
1397726,4580.0,119.0,10166.0,-859.0,-1569.0,899.0,0.488,0.227,0.368,0.759
1397738,742.0,4615.0,9578.0,795.0,-422.0,454.0,0.484,0.235,0.37,0.757
1397760,246.0,5155.0,8986.0,1135.0,-369.0,-244.0,0.485,0.242,0.377,0.751
