timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
94749,-17616.0,14492.0,-4594.0,14487.0,26531.0,305.0,0.953,0.304,-0.003,0.0
94763,1348.0,6814.0,4432.0,138.0,4.0,-47.0,0.173,0.172,0.422,0.873
94766,1406.0,6524.0,4572.0,7.0,32.0,-40.0,0.173,0.172,0.422,0.873
94770,1326.0,6460.0,4602.0,13.0,18.0,-27.0,0.173,0.171,0.422,0.873
94773,1478.0,6360.0,4516.0,-43.0,36.0,-13.0,0.173,0.171,0.422,0.873
94776,1482.0,6442.0,4450.0,-7.0,24.0,-21.0,0.173,0.171,0.422,0.873
94779,1470.0,6402.0,4434.0,61.0,26.0,7.0,0.173,0.171,0.423,0.873
94783,1468.0,6444.0,4556.0,153.0,11.0,8.0,0.172,0.171,0.424,0.872
94786,1442.0,6660.0,4662.0,243.0,11.0,5.0,0.172,0.171,0.426,0.872
94789,1566.0,6780.0,4672.0,202.0,30.0,1.0,0.171,0.171,0.428,0.871
94792,1592.0,6318.0,4772.0,132.0,72.0,-10.0,0.171,0.171,0.429,0.87
94795,1432.0,6600.0,4672.0,153.0,72.0,-18.0,0.17,0.17,0.43,0.87
94799,1546.0,6682.0,4468.0,123.0,80.0,-22.0,0.17,0.17,0.432,0.869
94802,1516.0,6692.0,4472.0,75.0,77.0,-14.0,0.169,0.17,0.432,0.869
94815,1510.0,6580.0,4560.0,36.0,45.0,-34.0,0.169,0.169,0.433,0.869
94828,1504.0,6550.0,4478.0,30.0,45.0,-41.0,0.169,0.169,0.433,0.869
94851,1564.0,6628.0,4386.0,14.0,41.0,-44.0,0.169,0.168,0.433,0.869
94864,1506.0,6660.0,4474.0,-36.0,39.0,-38.0,0.17,0.168,0.433,0.869
94887,1358.0,6454.0,4472.0,-57.0,41.0,-44.0,0.17,0.167,0.433,0.869
94900,1452.0,6412.0,4530.0,-81.0,31.0,-59.0,0.17,0.167,0.432,0.87
94923,1404.0,6328.0,4586.0,-54.0,32.0,-60.0,0.171,0.166,0.432,0.87
128058,0.0,0.0,0.0,2646.0,-16221.0,6664.0,0.929,0.37,-0.002,-0.0
128067,-15.0,0.0,0.0,0.0,2756.0,25669.0,0.165,0.169,0.375,0.897
128080,0.0,0.0,2792.0,28464.0,6108.0,-32461.0,0.239,0.373,0.897,0.018
128107,6073.0,-13427.0,14700.0,19474.0,297.0,12304.0,0.985,0.0,0.0,0.171
128117,17.0,0.0,0.0,0.0,0.0,2801.0,0.913,0.0,0.171,0.371
128181,1744.0,5882.0,5262.0,5.0,10.0,-8.0,0.167,0.17,0.371,0.897
128194,1698.0,5908.0,5222.0,3.0,9.0,-5.0,0.167,0.17,0.371,0.897
128217,1682.0,5916.0,5230.0,-6.0,5.0,-4.0,0.167,0.17,0.371,0.897
128230,1702.0,5942.0,5280.0,-1.0,-2.0,-12.0,0.167,0.17,0.371,0.897
128253,1702.0,5906.0,5280.0,-1.0,-2.0,-13.0,0.167,0.17,0.371,0.897
128266,1744.0,5914.0,5360.0,8.0,-8.0,-15.0,0.167,0.17,0.372,0.897
128289,1702.0,5908.0,5324.0,3.0,-8.0,-18.0,0.168,0.17,0.372,0.897
128302,1658.0,5862.0,5388.0,-6.0,-6.0,-14.0,0.168,0.17,0.371,0.897
128325,1718.0,5866.0,5376.0,-4.0,-6.0,-10.0,0.168,0.171,0.371,0.897
128338,1652.0,5818.0,5386.0,-8.0,-6.0,-10.0,0.168,0.171,0.371,0.897
128351,1642.0,5820.0,5346.0,-13.0,-3.0,-4.0,0.168,0.171,0.371,0.897
128374,1672.0,5872.0,5328.0,-4.0,-4.0,-1.0,0.168,0.171,0.371,0.897
128387,1752.0,5906.0,5350.0,-3.0,-2.0,-1.0,0.168,0.171,0.371,0.897
128410,1748.0,5894.0,5302.0,-1.0,0.0,-3.0,0.168,0.171,0.371,0.897
128423,1720.0,5936.0,5316.0,3.0,3.0,-1.0,0.168,0.171,0.371,0.897
128446,1726.0,5926.0,5342.0,0.0,7.0,-3.0,0.168,0.171,0.371,0.897
128459,1650.0,5924.0,5364.0,-10.0,7.0,-10.0,0.168,0.171,0.371,0.897
128482,1724.0,5922.0,5300.0,-9.0,4.0,-9.0,0.168,0.171,0.371,0.897
128495,1712.0,5848.0,5324.0,2.0,3.0,-6.0,0.169,0.171,0.371,0.897
128518,1736.0,5836.0,5260.0,6.0,6.0,-9.0,0.169,0.171,0.371,0.897
128531,1696.0,5846.0,5334.0,3.0,11.0,-5.0,0.169,0.171,0.371,0.897
