timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
1157274,6986.0,5326.0,-81.0,-292.0,88.0,135.0,0.122,-0.483,-0.495,-0.712
1157296,6826.0,5950.0,211.0,-288.0,70.0,118.0,0.123,-0.483,-0.493,-0.713
1157308,7014.0,5546.0,417.0,-317.0,29.0,92.0,0.122,-0.484,-0.49,-0.715
1157330,7132.0,4930.0,635.0,-175.0,100.0,-17.0,0.122,-0.483,-0.489,-0.716
1157352,7082.0,5340.0,449.0,-53.0,171.0,-122.0,0.122,-0.481,-0.489,-0.717
1157364,6742.0,6004.0,259.0,-77.0,145.0,-148.0,0.121,-0.48,-0.489,-0.718
1157376,6936.0,5296.0,665.0,-1.0,177.0,-212.0,0.121,-0.477,-0.49,-0.719
1157399,6638.0,5596.0,849.0,170.0,285.0,-337.0,0.121,-0.474,-0.493,-0.72
1157421,6378.0,6106.0,865.0,190.0,290.0,-431.0,0.121,-0.469,-0.496,-0.721
1157433,6392.0,6334.0,663.0,60.0,246.0,-524.0,0.119,-0.465,-0.499,-0.722
1157455,6338.0,5990.0,543.0,86.0,269.0,-629.0,0.116,-0.46,-0.502,-0.723
1157467,6590.0,6270.0,645.0,216.0,331.0,-770.0,0.114,-0.453,-0.507,-0.724
1157489,6658.0,6548.0,781.0,370.0,418.0,-914.0,0.112,-0.446,-0.513,-0.725
1157501,6678.0,8004.0,855.0,389.0,418.0,-1062.0,0.108,-0.437,-0.52,-0.726
1157523,6930.0,8104.0,1385.0,411.0,514.0,-1217.0,0.105,-0.427,-0.527,-0.727
1157535,6640.0,9144.0,851.0,62.0,466.0,-1344.0,0.098,-0.417,-0.532,-0.73
1157557,6736.0,8186.0,457.0,-209.0,457.0,-1482.0,0.09,-0.407,-0.536,-0.734
1157569,6836.0,7000.0,1115.0,-131.0,610.0,-1667.0,0.082,-0.394,-0.541,-0.738
1157591,5820.0,8972.0,1205.0,-131.0,748.0,-1770.0,0.073,-0.38,-0.547,-0.743
1157613,4880.0,10512.0,1119.0,-522.0,668.0,-1741.0,0.063,-0.366,-0.549,-0.749
1157625,4972.0,9246.0,1911.0,-956.0,542.0,-1742.0,0.051,-0.354,-0.548,-0.756
1157647,5502.0,7866.0,2111.0,-911.0,641.0,-1875.0,0.038,-0.34,-0.547,-0.764
1157659,4452.0,9336.0,2033.0,-764.0,749.0,-2017.0,0.026,-0.324,-0.548,-0.771
1157681,3806.0,9878.0,1097.0,-1076.0,585.0,-2056.0,0.011,-0.309,-0.547,-0.778
1157693,3792.0,8518.0,2667.0,-1246.0,410.0,-2059.0,0.005,0.296,0.543,0.786
1157715,4288.0,7778.0,2819.0,-1128.0,388.0,-2272.0,0.022,0.281,0.541,0.792
1157737,3080.0,9126.0,1263.0,-985.0,485.0,-2333.0,0.039,0.265,0.54,0.798
1157749,2176.0,10502.0,519.0,-1357.0,224.0,-2369.0,0.059,0.251,0.536,0.804
1157771,2788.0,8416.0,1913.0,-1544.0,-20.0,-2353.0,0.08,0.238,0.53,0.81
1157783,2664.0,7680.0,2703.0,-1310.0,35.0,-2466.0,0.1,0.224,0.526,0.814
1157805,1802.0,8446.0,1651.0,-1297.0,9.0,-2441.0,0.121,0.211,0.521,0.818
1157817,1678.0,8056.0,781.0,-1483.0,-137.0,-2315.0,0.142,0.199,0.515,0.822
1157839,1422.0,7730.0,1239.0,-1546.0,-213.0,-2216.0,0.162,0.188,0.507,0.826
1157851,1740.0,7702.0,2251.0,-1603.0,-225.0,-2272.0,0.183,0.176,0.498,0.829
1157873,1608.0,6374.0,1307.0,-1742.0,-264.0,-2138.0,0.204,0.166,0.488,0.833
1157885,632.0,6560.0,891.0,-1575.0,-240.0,-2038.0,0.223,0.155,0.478,0.835
1157908,582.0,7182.0,2129.0,-1361.0,-383.0,-2025.0,0.242,0.147,0.47,0.836
1157920,832.0,6652.0,1597.0,-1314.0,-559.0,-2031.0,0.262,0.139,0.461,0.836
1157942,1164.0,4926.0,629.0,-1022.0,-700.0,-1953.0,0.282,0.134,0.454,0.835
1157954,1314.0,4094.0,485.0,-544.0,-716.0,-2087.0,0.301,0.129,0.45,0.831
1157977,1148.0,5482.0,2413.0,403.0,-647.0,-2155.0,0.32,0.126,0.454,0.822
1157999,-2.0,8598.0,2389.0,682.0,-739.0,-1937.0,0.337,0.126,0.459,0.812
