timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
4028134,6015.0,3740.0,4218.0,100.0,137.0,167.0,0.141,0.456,0.222,0.85
4028156,6111.0,4112.0,4228.0,141.0,162.0,174.0,0.139,0.456,0.223,0.851
4028168,6129.0,3478.0,4388.0,202.0,179.0,133.0,0.136,0.455,0.224,0.851
4028190,6271.0,3708.0,4172.0,321.0,268.0,95.0,0.133,0.453,0.226,0.852
4028202,6043.0,4048.0,4184.0,314.0,270.0,101.0,0.13,0.452,0.229,0.853
4028224,5965.0,4088.0,4138.0,271.0,272.0,97.0,0.128,0.45,0.231,0.853
4028246,6051.0,4180.0,4350.0,238.0,290.0,98.0,0.125,0.448,0.233,0.854
4028258,6241.0,3732.0,4350.0,273.0,360.0,28.0,0.123,0.446,0.235,0.855
4028280,6357.0,3954.0,4046.0,329.0,489.0,-32.0,0.12,0.442,0.238,0.856
4028292,6181.0,4014.0,4018.0,326.0,560.0,-62.0,0.118,0.438,0.242,0.858
4028314,5981.0,4210.0,4542.0,346.0,623.0,-89.0,0.115,0.433,0.246,0.86
4028326,6141.0,4012.0,4562.0,447.0,714.0,-95.0,0.112,0.428,0.25,0.861
4028348,5889.0,4238.0,4594.0,584.0,856.0,-62.0,0.108,0.421,0.256,0.863
4028360,5551.0,4520.0,4956.0,541.0,899.0,-123.0,0.105,0.414,0.262,0.865
4028382,5727.0,4324.0,5282.0,539.0,932.0,-148.0,0.101,0.407,0.268,0.868
4028404,5455.0,4198.0,4902.0,643.0,1053.0,-221.0,0.097,0.398,0.275,0.87
4028416,5023.0,4902.0,4796.0,594.0,1091.0,-140.0,0.093,0.389,0.281,0.872
4028438,4887.0,5352.0,4816.0,592.0,1097.0,-234.0,0.09,0.38,0.288,0.874
4028450,4813.0,4808.0,4948.0,588.0,1101.0,-158.0,0.086,0.371,0.294,0.877
4028472,4155.0,5308.0,5216.0,604.0,1109.0,-154.0,0.082,0.362,0.301,0.879
4028484,4583.0,5542.0,4944.0,604.0,1160.0,-83.0,0.077,0.352,0.307,0.881
4028506,4413.0,5346.0,5166.0,607.0,1206.0,-86.0,0.072,0.343,0.313,0.883
4028518,4287.0,5700.0,5124.0,628.0,1227.0,-110.0,0.067,0.332,0.32,0.885
4028540,3713.0,5754.0,5328.0,665.0,1302.0,-160.0,0.063,0.321,0.327,0.887
4028552,3781.0,5916.0,5656.0,635.0,1215.0,-127.0,0.058,0.311,0.333,0.888
4028574,3667.0,6114.0,5562.0,677.0,1226.0,-189.0,0.053,0.301,0.34,0.889
4028596,3635.0,6352.0,5210.0,641.0,1204.0,-232.0,0.05,0.29,0.347,0.891
4028608,3551.0,6892.0,5292.0,537.0,1158.0,-221.0,0.046,0.28,0.352,0.892
4028630,3435.0,5906.0,5552.0,537.0,1161.0,-288.0,0.043,0.27,0.358,0.893
4028642,3403.0,6550.0,4970.0,612.0,1207.0,-460.0,0.041,0.258,0.365,0.894
4028664,2863.0,6588.0,5050.0,663.0,1202.0,-495.0,0.04,0.247,0.372,0.894
4028676,1855.0,7954.0,5330.0,628.0,1163.0,-364.0,0.037,0.236,0.379,0.894
4028698,2463.0,7158.0,5254.0,541.0,977.0,-258.0,0.034,0.227,0.384,0.894
4028710,3469.0,6966.0,4546.0,488.0,960.0,-370.0,0.033,0.218,0.389,0.894
4028732,3239.0,7624.0,4080.0,305.0,801.0,-638.0,0.034,0.209,0.393,0.895
4028754,2927.0,7584.0,4342.0,178.0,654.0,-856.0,0.038,0.2,0.397,0.895
4028766,3007.0,6880.0,4882.0,171.0,610.0,-887.0,0.043,0.192,0.4,0.895
4028788,3171.0,7054.0,4536.0,179.0,585.0,-944.0,0.048,0.184,0.404,0.895
4028800,2653.0,7084.0,4086.0,168.0,425.0,-1339.0,0.057,0.175,0.408,0.894
