timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
236589,9060.0,1944.0,2526.0,51.0,-363.0,226.0,0.296,-0.502,-0.402,-0.706
236612,8772.0,2638.0,4236.0,27.0,-194.0,315.0,0.297,-0.505,-0.402,-0.704
236625,8346.0,2116.0,3774.0,218.0,-15.0,-198.0,0.297,-0.504,-0.404,-0.704
236648,8850.0,2666.0,4222.0,440.0,-88.0,349.0,0.301,-0.504,-0.405,-0.701
236661,9704.0,4248.0,3456.0,259.0,334.0,106.0,0.305,-0.501,-0.406,-0.701
236674,8782.0,1690.0,2662.0,239.0,514.0,-293.0,0.306,-0.496,-0.408,-0.703
236697,9338.0,1966.0,3776.0,500.0,633.0,-58.0,0.311,-0.49,-0.41,-0.704
236710,9372.0,2928.0,4100.0,542.0,760.0,-381.0,0.315,-0.481,-0.414,-0.706
236733,9210.0,3622.0,3924.0,781.0,930.0,-623.0,0.318,-0.47,-0.419,-0.709
236746,9340.0,3854.0,4002.0,621.0,1064.0,-785.0,0.321,-0.458,-0.424,-0.713
236769,9568.0,3172.0,4426.0,548.0,1289.0,-683.0,0.324,-0.444,-0.427,-0.718
236782,9334.0,3132.0,3784.0,908.0,1151.0,-956.0,0.327,-0.43,-0.434,-0.721
236805,10212.0,5540.0,3810.0,570.0,1603.0,-888.0,0.33,-0.413,-0.436,-0.728
236818,9510.0,4602.0,3766.0,472.0,1834.0,-809.0,0.334,-0.396,-0.437,-0.735
236841,9714.0,5240.0,4338.0,286.0,1938.0,-978.0,0.337,-0.377,-0.437,-0.744
236854,9864.0,6228.0,3820.0,107.0,2113.0,-1014.0,0.339,-0.358,-0.435,-0.754
236867,9218.0,4390.0,3546.0,180.0,2195.0,-1347.0,0.339,-0.336,-0.434,-0.764
236890,9582.0,4760.0,3428.0,138.0,2296.0,-1316.0,0.34,-0.313,-0.432,-0.775
236903,8766.0,4782.0,3286.0,130.0,2413.0,-1473.0,0.34,-0.289,-0.429,-0.785
236926,7876.0,5856.0,3670.0,160.0,2304.0,-1571.0,0.338,-0.265,-0.427,-0.795
236939,7844.0,5920.0,3446.0,-44.0,2243.0,-1830.0,0.334,-0.241,-0.424,-0.806
236961,8250,0.0,600.0,-26689.0,1660.0,-9327.0,0.471,0.463,0.751,0.023
263799,0.0,0.0,600.0,-26689.0,1660.0,-9327.0,0.279,0.031,0.085,0.956
263803,0.0,0.0,600.0,12304.0,-15360.0,402.0,1.0,-0.0,0.0,0.0
263805,0.0,0.0,600.0,12304.0,-15360.0,402.0,0.869,0.495,-0.0,0.0
263817,0.0,0.0,600.0,1392.0,9722.0,15653.0,0.999,0.0,0.0,0.033
263823,-19881.0,15649.0,-5806.0,322.0,12304.0,-15360.0,0.439,0.751,0.029,0.493
263826,420.0,1588.0,8078.0,-7.0,29.0,12.0,0.283,0.032,0.085,0.955
263830,360.0,1564.0,8106.0,-4.0,24.0,20.0,0.283,0.032,0.085,0.955
263833,406.0,1580.0,8074.0,-6.0,35.0,25.0,0.283,0.032,0.085,0.955
263836,308.0,1530.0,8076.0,-12.0,44.0,31.0,0.283,0.032,0.085,0.955
263839,342.0,1516.0,8108.0,-13.0,45.0,32.0,0.283,0.032,0.085,0.955
263843,308.0,1482.0,8132.0,-15.0,44.0,33.0,0.283,0.031,0.085,0.955
263846,336.0,1472.0,8138.0,-4.0,47.0,28.0,0.283,0.031,0.085,0.955
263849,316.0,1476.0,8168.0,-3.0,44.0,27.0,0.284,0.031,0.085,0.955
263852,332.0,1442.0,8040.0,-3.0,42.0,27.0,0.284,0.03,0.085,0.955
263856,302.0,1506.0,8036.0,-3.0,35.0,18.0,0.284,0.03,0.085,0.955
263859,342.0,1524.0,8110.0,-1.0,29.0,13.0,0.285,0.03,0.085,0.954
263862,358.0,1510.0,8114.0,3.0,25.0,11.0,0.285,0.03,0.085,0.954
263865,342.0,1554.0,8126.0,1.0,20.0,0.0,0.285,0.03,0.085,0.954
263869,324.0,1464.0,8096.0,2.0,17.0,-1.0,0.286,0.03,0.085,0.954
263872,382.0,1498.0,8094.0,8.0,11.0,-8.0,0.286,0.03,0.085,0.954
263875,338.0,1472.0,8018.0,4.0,11.0,-7.0,0.287,0.03,0.085,0.954
263878,346.0,1504.0,8104.0,5.0,13.0,-9.0,0.287,0.03,0.085,0.954
263881,328.0,1542.0,8072.0,4.0,16.0,-2.0,0.287,0.03,0.085,0.954
263885,320.0,1548.0,8156.0,2.0,11.0,-6.0,0.288,0.03,0.085,0.953
263898,332.0,1494.0,8186.0,12.0,10.0,4.0,0.288,0.03,0.086,0.953
263921,346.0,1556.0,8084.0,17.0,10.0,0.0,0.289,0.03,0.086,0.953
263934,370.0,1582.0,8120.0,16.0,15.0,0.0,0.289,0.03,0.086,0.953
263957,396.0,1592.0,8104.0,24.0,18.0,2.0,0.289,0.03,0.086,0.953
263970,396.0,1578.0,8114.0,22.0,19.0,-4.0,0.29,0.03,0.086,0.953
263983,464.0,1616.0,8102.0,24.0,31.0,-2.0,0.29,0.03,0.087,0.953
264006,460.0,1626.0,8020.0,21.0,36.0,-1.0,0.29,0.03,0.087,0.952
264019,380.0,1570.0,8026.0,13.0,42.0,-1.0,0.291,0.029,0.087,0.952
264042,388.0,1570.0,8028.0,13.0,44.0,-7.0,0.291,0.029,0.087,0.952
264055,298.0,1604.0,8088.0,8.0,45.0,6.0,0.292,0.029,0.087,0.952
264078,310.0,1594.0,8166.0,-1.0,37.0,9.0,0.292,0.029,0.088,0.952
264091,244.0,1598.0,8134.0,-2.0,32.0,12.0,0.292,0.029,0.088,0.952
264114,246.0,1524.0,8162.0,1.0,22.0,7.0,0.293,0.028,0.088,0.952
264127,194.0,1510.0,8088.0,1.0,17.0,9.0,0.293,0.028,0.088,0.952
264150,276.0,1510.0,8150.0,2.0,3.0,6.0,0.293,0.028,0.088,0.952
264163,236.0,1578.0,8142.0,16.0,-4.0,-4.0,0.294,0.029,0.088,0.951
264176,280.0,1530.0,8146.0,13.0,-8.0,-6.0,0.294,0.029,0.088,0.951
264199,178.0,1564.0,8122.0,22.0,-11.0,-10.0,0.295,0.029,0.088,0.951
264212,260.0,1590.0,8068.0,26.0,-13.0,-5.0,0.295,0.029,0.088,0.951
264235,212.0,1544.0,8050.0,20.0,-14.0,3.0,0.296,0.03,0.088,0.951
264248,208.0,1622.0,8102.0,23.0,-7.0,3.0,0.296,0.03,0.088,0.951
264271,296.0,1650.0,8066.0,19.0,-8.0,16.0,0.297,0.03,0.089,0.95
264284,314.0,1664.0,8090.0,19.0,-7.0,9.0,0.297,0.03,0.089,0.95
264307,306.0,1628.0,8070.0,21.0,-3.0,18.0,0.297,0.031,0.089,0.95
264320,346.0,1740.0,8062.0,16.0,-4.0,17.0,0.297,0.031,0.089,0.95
264343,390.0,1772.0,8078.0,9.0,-13.0,15.0,0.298,0.031,0.089,0.95
264356,376.0,1774.0,8076.0,-5.0,-14.0,6.0,0.298,0.031,0.089,0.95
264369,338.0,1670.0,8082.0,-18.0,-18.0,-1.0,0.298,0.031,0.089,0.95
264392,306.0,1696.0,8100.0,-17.0,-23.0,-15.0,0.299,0.032,0.089,0.95
264405,324.0,1672.0,8098.0,-18.0,-22.0,-19.0,0.3,0.032,0.088,0.949
264428,316.0,1688.0,8100.0,-43.0,-28.0,-24.0,0.3,0.032,0.088,0.949
264441,298.0,1606.0,8084.0,-41.0,-32.0,-27.0,0.301,0.032,0.087,0.949
264464,274.0,1616.0,8114.0,-24.0,-31.0,-26.0,0.302,0.033,0.087,0.949
264477,238.0,1626.0,8092.0,-29.0,-30.0,-22.0,0.302,0.033,0.087,0.949
264500,294.0,1614.0,8076.0,-27.0,-27.0,-16.0,0.303,0.033,0.087,0.948
264513,328.0,1610.0,8058.0,-16.0,-25.0,-15.0,0.303,0.033,0.086,0.948
264526,330.0,1568.0,8062.0,-11.0,-19.0,-8.0,0.304,0.034,0.086,0.948
264549,368.0,1546.0,8052.0,-15.0,-16.0,-6.0,0.304,0.034,0.086,0.948
264562,414.0,1600.0,8090.0,-6.0,-17.0,-18.0,0.305,0.034,0.086,0.948
264585,384.0,1580.0,8096.0,-15.0,-4.0,-8.0,0.305,0.034,0.086,0.948
264598,416.0,1652.0,8058.0,-16.0,-6.0,-14.0,0.306,0.034,0.086,0.948
264621,404.0,1586.0,8076.0,-19.0,-2.0,-14.0,0.306,0.034,0.085,0.947
264634,382.0,1600.0,8104.0,-18.0,1.0,-14.0,0.307,0.034,0.085,0.947
264657,402.0,1554.0,8084.0,-21.0,3.0,-15.0,0.308,0.034,0.085,0.947
264670,388.0,1578.0,8148.0,-15.0,9.0,-13.0,0.308,0.034,0.085,0.947
264693,370.0,1604.0,8106.0,-13.0,7.0,-13.0,0.308,0.034,0.085,0.947
264706,416.0,1528.0,8092.0,-18.0,10.0,-14.0,0.309,0.034,0.085,0.947
264719,374.0,1546.0,8096.0,-13.0,9.0,-14.0,0.31,0.034,0.084,0.946
264742,354.0,1514.0,8126.0,-13.0,14.0,-8.0,0.31,0.034,0.084,0.946
264755,352.0,1534.0,8122.0,-12.0,15.0,-14.0,0.311,0.034,0.084,0.946
264778,344.0,1560.0,8070.0,-8.0,16.0,-11.0,0.311,0.034,0.084,0.946
264791,392.0,1554.0,8064.0,-11.0,16.0,-10.0,0.312,0.034,0.084,0.946
264814,418.0,1522.0,8108.0,-4.0,14.0,-16.0,0.312,0.034,0.084,0.946
264827,368.0,1510.0,8114.0,-4.0,14.0,-15.0,0.313,0.034,0.084,0.946
264850,366.0,1520.0,8082.0,-6.0,18.0,-17.0,0.313,0.034,0.084,0.945
264863,374.0,1492.0,8148.0,-5.0,28.0,-9.0,0.314,0.034,0.084,0.945
264886,262.0,1508.0,8078.0,-3.0,29.0,-3.0,0.314,0.033,0.084,0.945
264899,354.0,1534.0,8132.0,-5.0,27.0,5.0,0.314,0.033,0.084,0.945
264912,348.0,1472.0,8080.0,-6.0,31.0,7.0,0.315,0.033,0.084,0.945
264935,338.0,1492.0,8148.0,2.0,27.0,19.0,0.315,0.033,0.084,0.945
264948,364.0,1538.0,8096.0,2.0,28.0,16.0,0.315,0.033,0.084,0.945
264971,326.0,1518.0,8148.0,1.0,19.0,19.0,0.315,0.033,0.084,0.945
264984,370.0,1562.0,8158.0,9.0,23.0,18.0,0.315,0.033,0.084,0.945
265007,364.0,1580.0,8116.0,13.0,21.0,11.0,0.316,0.033,0.085,0.944
265025,376.0,1574.0,8080.0,4.0,18.0,6.0,0.316,0.033,0.085,0.944
265038,396.0,1592.0,8038.0,0.0,16.0,-1.0,0.316,0.033,0.085,0.944
265061,464.0,1574.0,8102.0,1.0,19.0,-9.0,0.317,0.033,0.085,0.944
265074,352.0,1484.0,8098.0,2.0,16.0,-11.0,0.317,0.033,0.085,0.944
265087,344.0,1538.0,8098.0,7.0,19.0,-13.0,0.318,0.032,0.085,0.944
265110,324.0,1560.0,8096.0,13.0,30.0,-4.0,0.318,0.032,0.085,0.944
265123,310.0,1552.0,8126.0,2.0,26.0,-3.0,0.319,0.032,0.085,0.943
265146,276.0,1518.0,8118.0,6.0,24.0,4.0,0.319,0.032,0.085,0.943
265159,294.0,1532.0,8120.0,15.0,27.0,10.0,0.32,0.032,0.085,0.943
265182,316.0,1528.0,8122.0,20.0,25.0,11.0,0.32,0.032,0.086,0.943
265195,308.0,1562.0,8102.0,21.0,23.0,12.0,0.32,0.032,0.086,0.943
265218,200.0,1592.0,8128.0,13.0,23.0,6.0,0.32,0.032,0.086,0.943
265231,256.0,1552.0,8128.0,5.0,24.0,9.0,0.321,0.032,0.086,0.943
265254,282.0,1542.0,8082.0,12.0,28.0,3.0,0.321,0.032,0.086,0.943
265267,282.0,1578.0,8064.0,4.0,20.0,5.0,0.322,0.032,0.086,0.942
265280,274.0,1610.0,8124.0,7.0,18.0,1.0,0.322,0.032,0.086,0.942
265303,286.0,1570.0,8154.0,6.0,14.0,6.0,0.322,0.032,0.087,0.942
265316,268.0,1628.0,8096.0,9.0,9.0,4.0,0.322,0.032,0.087,0.942
265339,318.0,1610.0,8078.0,9.0,6.0,1.0,0.323,0.032,0.087,0.942
265352,324.0,1562.0,8112.0,7.0,1.0,0.0,0.323,0.032,0.087,0.942
265375,298.0,1622.0,8108.0,3.0,3.0,2.0,0.324,0.032,0.087,0.942
265388,340.0,1562.0,8112.0,0.0,-5.0,2.0,0.324,0.032,0.087,0.941
265411,310.0,1612.0,8108.0,5.0,-2.0,-1.0,0.325,0.032,0.087,0.941
265424,314.0,1620.0,8120.0,4.0,5.0,1.0,0.325,0.032,0.087,0.941
