timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
6252572,-2333.0,7322.0,1883.0,1792.0,-812.0,1073.0,0.711,0.371,0.505,0.319
6252600,-2247.0,8096.0,1433.0,1618.0,-708.0,1146.0,0.705,0.389,0.501,0.316
6252613,-2215.0,8482.0,2245.0,1238.0,-693.0,1198.0,0.7,0.405,0.496,0.316
6252626,-1881.0,8274.0,1967.0,1015.0,-641.0,1162.0,0.696,0.419,0.49,0.317
6252639,-2237.0,6826.0,1317.0,1304.0,-114.0,757.0,0.689,0.431,0.49,0.315
6252662,-811.0,8750.0,1847.0,752.0,-611.0,1609.0,0.684,0.445,0.481,0.32
6252675,-1435.0,9626.0,2111.0,602.0,-590.0,1569.0,0.679,0.458,0.473,0.325
6252698,-983.0,7922.0,2147.0,325.0,-322.0,1114.0,0.676,0.466,0.466,0.329
6252711,-563.0,7890.0,2101.0,214.0,-326.0,1111.0,0.673,0.473,0.46,0.334
6252734,-551.0,8798.0,2213.0,188.0,-252.0,1218.0,0.669,0.481,0.453,0.34
6252747,-1285.0,11344.0,3185.0,179.0,-79.0,863.0,0.666,0.486,0.449,0.344
6252770,-2139.0,15312.0,3903.0,-58.0,99.0,533.0,0.664,0.487,0.447,0.348
6252783,-2625.0,17284.0,4739.0,-254.0,314.0,9.0,0.664,0.485,0.448,0.351
6252796,-3715.0,16338.0,3921.0,-573.0,427.0,-448.0,0.666,0.478,0.451,0.352
6252819,-3217.0,11822.0,2411.0,-1013.0,299.0,-567.0,0.671,0.468,0.452,0.354
6252832,-2393.0,7548.0,2127.0,-1108.0,135.0,-666.0,0.678,0.458,0.452,0.355
6252855,-1949.0,5970.0,1611.0,-1031.0,-47.0,-553.0,0.684,0.449,0.451,0.356
6252868,-1381.0,4956.0,1235.0,-910.0,-222.0,-166.0,0.69,0.443,0.447,0.358
6252891,-1151.0,4424.0,1221.0,-747.0,-388.0,88.0,0.694,0.44,0.441,0.36
6252904,-1169.0,4928.0,903.0,-518.0,-581.0,313.0,0.698,0.44,0.435,0.362
6252927,-965.0,4478.0,399.0,-223.0,-727.0,514.0,0.7,0.443,0.427,0.363
6310609,185.0,-88.0,9097.0,-14082.0,6666.0,-28356.0,0.594,0.406,0.694,0.019
6310617,5693.0,6818.0,-761.0,1283.0,-22.0,1657.0,0.132,0.595,0.396,0.687
6310620,5677.0,7428.0,137.0,1166.0,4.0,1577.0,0.115,0.602,0.395,0.684
6310624,6693.0,8626.0,617.0,776.0,-174.0,1581.0,0.102,0.61,0.391,0.682
6310627,7249.0,7734.0,447.0,576.0,-106.0,1712.0,0.088,0.617,0.384,0.681
6310630,7101.0,6492.0,-335.0,566.0,-61.0,1917.0,0.072,0.625,0.377,0.68
6310633,7131.0,6498.0,-867.0,541.0,-55.0,1831.0,0.058,0.632,0.37,0.679
6310637,7871.0,6616.0,-45.0,319.0,-77.0,1706.0,0.045,0.638,0.361,0.678
6310640,7671.0,5692.0,-195.0,148.0,-19.0,1787.0,0.033,0.645,0.352,0.678
6310643,8111.0,5442.0,-681.0,-116.0,24.0,1833.0,0.022,0.65,0.34,0.679
6310646,8251.0,4800.0,-687.0,-249.0,29.0,1854.0,0.012,0.656,0.327,0.68
6310650,8127.0,4766.0,-1173.0,-34.0,-36.0,1764.0,0.001,0.661,0.316,0.68
