timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
5774716,-5788.0,781.0,879.0,1490.0,-956.0,-251.0,0.649,-0.338,0.471,0.493
5774729,-5408.0,763.0,1693.0,1725.0,-995.0,15.0,0.659,-0.322,0.473,0.488
5774752,-5756.0,1123.0,1567.0,1790.0,-1128.0,217.0,0.668,-0.305,0.475,0.485
5774765,-5768.0,477.0,991.0,1928.0,-1283.0,183.0,0.678,-0.286,0.476,0.481
5774788,-5748.0,901.0,1575.0,2005.0,-1366.0,302.0,0.688,-0.266,0.477,0.478
5774801,-6016.0,1293.0,1599.0,1951.0,-1417.0,646.0,0.696,-0.244,0.478,0.477
5774814,-6186.0,1095.0,1089.0,1958.0,-1557.0,744.0,0.704,-0.221,0.478,0.476
5774837,-6320.0,1591.0,1513.0,1981.0,-1628.0,547.0,0.713,-0.199,0.477,0.474
5774850,-6364.0,1773.0,2199.0,1972.0,-1634.0,607.0,0.721,-0.175,0.476,0.472
5774873,-6738.0,1911.0,2731.0,1890.0,-1612.0,684.0,0.728,-0.152,0.475,0.471
5774886,-6584.0,1495.0,2201.0,1882.0,-1669.0,602.0,0.735,-0.13,0.472,0.469
5774909,-6710.0,1679.0,2703.0,1888.0,-1703.0,581.0,0.742,-0.107,0.47,0.467
5774922,-6678.0,2247.0,2545.0,1602.0,-1783.0,719.0,0.748,-0.085,0.465,0.466
5774945,-6310.0,2421.0,3961.0,1443.0,-1943.0,600.0,0.755,-0.064,0.458,0.465
5774958,-6210.0,2399.0,3853.0,1270.0,-1811.0,383.0,0.761,-0.045,0.451,0.464
5774971,-5628.0,2245.0,4243.0,1679.0,-1692.0,182.0,0.768,-0.025,0.447,0.458
5774994,-5506.0,2917.0,4401.0,2088.0,-1459.0,335.0,0.773,-0.003,0.445,0.452
5775007,-5336.0,3951.0,4929.0,2224.0,-1284.0,502.0,0.776,0.021,0.445,0.447
5775030,-5078.0,4323.0,5125.0,2184.0,-1123.0,502.0,0.778,0.044,0.446,0.441
5775043,-4832.0,4851.0,5165.0,2186.0,-982.0,421.0,0.779,0.065,0.447,0.434
5775066,-4694.0,5139.0,4965.0,2277.0,-881.0,388.0,0.78,0.087,0.45,0.427
5858537,164.0,-102.0,4695.0,25311.0,8905.0,-29293.0,0.578,0.544,0.608,0.019
5858558,-1558.0,7877.0,2089.0,-14.0,37.0,-9.0,0.502,0.284,0.545,0.609
5858561,-1646.0,7847.0,2081.0,-35.0,27.0,-1.0,0.502,0.284,0.545,0.609
5858564,-1712.0,7813.0,2125.0,-45.0,19.0,-4.0,0.502,0.283,0.544,0.609
5858567,-1720.0,7803.0,2103.0,-44.0,4.0,-6.0,0.502,0.283,0.544,0.609
5858571,-1652.0,7787.0,1999.0,-45.0,5.0,-8.0,0.503,0.283,0.544,0.609
5858574,-1688.0,7821.0,2093.0,-58.0,6.0,-11.0,0.503,0.283,0.544,0.61
5858577,-1708.0,7807.0,2041.0,-58.0,3.0,-3.0,0.503,0.282,0.543,0.61
5858581,-1680.0,7705.0,1931.0,-24.0,8.0,-8.0,0.503,0.282,0.543,0.61
5858584,-1636.0,7693.0,1975.0,-6.0,18.0,-5.0,0.503,0.282,0.543,0.61
5858587,-1718.0,7757.0,2027.0,29.0,27.0,-12.0,0.503,0.282,0.544,0.61
5858590,-1638.0,7821.0,2031.0,18.0,33.0,-6.0,0.503,0.282,0.544,0.61
