timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
6639067,67.0,-47.0,185.0,-88.0,6411.0,32722.0,0.562,0.392,0.504,0.526
6639071,8614.0,-31937.0,293.0,-88.0,6411.0,32722.0,1.0,-0.002,-0.003,-0.005
6639076,185.0,-88.0,6464.0,18476.0,8245.0,-11602.0,0.686,0.503,0.525,0.018
6639099,8289.0,9966.0,8581.0,5152.0,8585.0,-13253.0,1.0,0.001,-0.0,0.011
6639102,16400.0,-15360.0,-1361.0,5152.0,8585.0,-13253.0,1.0,0.0,-0.003,-0.005
6639115,24.0,-47.0,185.0,-88.0,6463.0,-7075.0,0.559,0.395,0.507,0.525
6639151,-1207.0,7990.0,1366.0,0.0,16.0,-20.0,0.558,0.395,0.507,0.525
6639164,-1209.0,8006.0,1388.0,-4.0,7.0,-21.0,0.558,0.395,0.507,0.525
6639187,-1219.0,8088.0,1388.0,-8.0,15.0,-25.0,0.558,0.395,0.507,0.525
6639200,-1167.0,8176.0,1286.0,-25.0,-15.0,-35.0,0.559,0.395,0.507,0.524
6639213,-1157.0,8190.0,1152.0,-68.0,-38.0,-20.0,0.559,0.395,0.506,0.524
6639236,-1133.0,8250.0,1198.0,-121.0,-63.0,-24.0,0.56,0.394,0.506,0.525
6639249,-1195.0,8190.0,1274.0,-158.0,-85.0,-22.0,0.561,0.394,0.504,0.525
6639272,-1081.0,8040.0,1356.0,-165.0,-94.0,-20.0,0.562,0.393,0.503,0.525
6639285,-1109.0,8054.0,1412.0,-165.0,-83.0,-17.0,0.563,0.393,0.502,0.526
6639308,-1193.0,7828.0,1612.0,-138.0,-50.0,-13.0,0.564,0.393,0.501,0.526
6639321,-1231.0,7832.0,1740.0,-107.0,-31.0,-28.0,0.565,0.392,0.5,0.526
6644992,293.0,16400.0,-15360.0,8732.0,-27063.0,293.0,0.921,0.001,0.011,0.389
6645001,-67.0,9.0,-47.0,185.0,-88.0,6367.0,1.0,-0.002,-0.003,-0.005
6645011,-67.0,9.0,-47.0,185.0,-88.0,6367.0,0.922,-0.002,0.011,0.388
6645014,-1059.0,7674.0,2806.0,25.0,65.0,-16.0,0.607,0.388,0.44,0.536
6645018,-1097.0,7640.0,2808.0,37.0,83.0,-8.0,0.607,0.387,0.441,0.536
6645021,-1051.0,7634.0,2734.0,64.0,84.0,-22.0,0.606,0.387,0.442,0.536
6645024,-1079.0,7672.0,2688.0,68.0,101.0,-7.0,0.606,0.387,0.442,0.536
6645028,-1051.0,7832.0,2606.0,63.0,76.0,0.0,0.605,0.387,0.443,0.536
6645031,-993.0,7838.0,2558.0,55.0,51.0,12.0,0.605,0.387,0.444,0.536
6645034,-1035.0,7826.0,2402.0,54.0,39.0,2.0,0.604,0.387,0.444,0.536
6645037,-997.0,7838.0,2380.0,38.0,27.0,-12.0,0.604,0.387,0.445,0.536
6645041,-991.0,7810.0,2440.0,28.0,9.0,-12.0,0.604,0.388,0.445,0.536
6645044,-1013.0,7808.0,2394.0,26.0,-2.0,-9.0,0.604,0.388,0.445,0.536
6645047,-971.0,7822.0,2418.0,14.0,-2.0,-18.0,0.604,0.388,0.445,0.536
6645050,-915.0,7828.0,2412.0,11.0,12.0,-19.0,0.604,0.388,0.445,0.535
6645054,-985.0,7844.0,2480.0,-9.0,2.0,-16.0,0.604,0.388,0.445,0.535
6645057,-995.0,7862.0,2516.0,-18.0,4.0,-17.0,0.604,0.388,0.445,0.535
6645060,-1005.0,7798.0,2518.0,-21.0,17.0,-9.0,0.604,0.387,0.445,0.535
6645064,-1057.0,7772.0,2542.0,-16.0,34.0,-12.0,0.604,0.387,0.445,0.536
6645067,-1085.0,7796.0,2528.0,-18.0,48.0,-19.0,0.604,0.387,0.445,0.536
6645070,-1113.0,7828.0,2518.0,-23.0,49.0,-9.0,0.604,0.386,0.446,0.536
6645073,-1129.0,7780.0,2610.0,-26.0,36.0,-1.0,0.604,0.386,0.446,0.536
6645077,-1081.0,7776.0,2608.0,-23.0,38.0,5.0,0.604,0.386,0.446,0.536
6645080,-973.0,7742.0,2518.0,-8.0,72.0,-17.0,0.604,0.385,0.446,0.537
6645093,-1165.0,7820.0,2278.0,-19.0,83.0,-14.0,0.604,0.385,0.446,0.537
6645106,-1105.0,7826.0,2442.0,-55.0,44.0,-10.0,0.604,0.384,0.446,0.537
6645119,-1067.0,7828.0,2570.0,-50.0,34.0,1.0,0.604,0.384,0.446,0.537
6645142,-1117.0,7776.0,2706.0,-41.0,27.0,12.0,0.604,0.384,0.446,0.538
6645155,-1033.0,7790.0,2778.0,-14.0,16.0,12.0,0.604,0.384,0.446,0.538
6645178,-1069.0,7668.0,2794.0,1.0,-2.0,23.0,0.604,0.384,0.446,0.538
6645191,-1161.0,7788.0,2722.0,3.0,-1.0,32.0,0.604,0.384,0.446,0.538
6645204,-1029.0,7688.0,2694.0,6.0,-17.0,39.0,0.603,0.384,0.445,0.538
6645227,-1007.0,7728.0,2710.0,16.0,-41.0,34.0,0.603,0.385,0.445,0.538
6645240,-1069.0,7786.0,2642.0,16.0,-55.0,44.0,0.603,0.385,0.445,0.538
6645263,-969.0,7746.0,2676.0,19.0,-76.0,38.0,0.603,0.386,0.444,0.538
6645276,-971.0,7744.0,2590.0,17.0,-70.0,40.0,0.603,0.387,0.444,0.538
6645299,-835.0,7754.0,2512.0,35.0,-61.0,46.0,0.603,0.387,0.443,0.538
6645312,-859.0,7756.0,2530.0,57.0,-87.0,39.0,0.603,0.388,0.443,0.538
6645335,-859.0,7926.0,2462.0,45.0,-49.0,34.0,0.603,0.389,0.443,0.538
6645348,-765.0,7858.0,2530.0,7.0,18.0,73.0,0.603,0.389,0.443,0.538
6645371,-753.0,8082.0,2478.0,-39.0,77.0,111.0,0.602,0.389,0.442,0.539
6645384,-631.0,7748.0,2408.0,-72.0,180.0,190.0,0.6,0.389,0.442,0.541
6645397,-1073.0,8108.0,2114.0,-16.0,228.0,186.0,0.599,0.388,0.443,0.543
6645420,-639.0,7882.0,2048.0,-60.0,231.0,206.0,0.597,0.388,0.443,0.545
6645433,-787.0,7816.0,1848.0,-45.0,232.0,167.0,0.595,0.387,0.444,0.547
6645456,-671.0,7604.0,1950.0,-82.0,206.0,113.0,0.594,0.386,0.444,0.549
6645469,-765.0,7920.0,2360.0,-57.0,150.0,39.0,0.593,0.386,0.444,0.55
6645492,-721.0,7886.0,2842.0,-85.0,10.0,26.0,0.593,0.385,0.444,0.55
6645505,-701.0,7574.0,3106.0,-23.0,15.0,21.0,0.593,0.385,0.443,0.55
6645528,-747.0,7574.0,2952.0,45.0,-15.0,16.0,0.593,0.385,0.443,0.55
6645541,-823.0,7716.0,2826.0,88.0,-28.0,7.0,0.593,0.386,0.444,0.55
6645564,-845.0,7530.0,2750.0,81.0,-19.0,23.0,0.593,0.387,0.444,0.55
6645577,-1013.0,7668.0,2648.0,55.0,-38.0,-2.0,0.593,0.387,0.444,0.549
6645590,-1043.0,7874.0,2604.0,11.0,-82.0,-5.0,0.593,0.388,0.443,0.549
6645613,-891.0,7600.0,2734.0,-12.0,-85.0,17.0,0.593,0.388,0.443,0.549
6645626,-899.0,7688.0,2634.0,26.0,-72.0,-14.0,0.594,0.389,0.443,0.548
6645649,-895.0,7860.0,2480.0,26.0,-77.0,-25.0,0.594,0.389,0.442,0.548
6645662,-737.0,7884.0,2400.0,8.0,-71.0,-5.0,0.594,0.39,0.442,0.547
6645685,-839.0,7924.0,2346.0,-9.0,-66.0,-1.0,0.594,0.39,0.442,0.547
6645698,-731.0,7866.0,2392.0,-22.0,-68.0,6.0,0.595,0.39,0.441,0.547
6645721,-771.0,7854.0,2406.0,-34.0,-20.0,13.0,0.595,0.39,0.441,0.547
6645734,-721.0,7760.0,2528.0,-43.0,-18.0,9.0,0.595,0.39,0.44,0.547
6645747,-703.0,7630.0,2712.0,-36.0,21.0,6.0,0.595,0.39,0.44,0.548
6645770,-811.0,7656.0,2690.0,-16.0,27.0,2.0,0.595,0.39,0.44,0.548
6645783,-779.0,7712.0,2608.0,-4.0,19.0,-7.0,0.595,0.39,0.44,0.548
6645806,-727.0,7744.0,2476.0,-4.0,63.0,7.0,0.595,0.389,0.441,0.548
6645819,-655.0,7596.0,2472.0,7.0,77.0,2.0,0.594,0.389,0.441,0.548
6645842,-685.0,7800.0,2606.0,53.0,110.0,-32.0,0.594,0.389,0.442,0.549
6645855,-675.0,7802.0,2770.0,97.0,167.0,-62.0,0.593,0.388,0.443,0.548
6645878,-669.0,7934.0,2684.0,139.0,190.0,-45.0,0.592,0.388,0.445,0.548
6645891,-723.0,7698.0,2498.0,134.0,236.0,-44.0,0.591,0.387,0.447,0.548
6645914,-819.0,7552.0,2306.0,102.0,267.0,-29.0,0.59,0.386,0.449,0.549
6645927,-833.0,7414.0,2450.0,120.0,267.0,-53.0,0.588,0.386,0.452,0.549
6645950,-945.0,7578.0,2922.0,116.0,209.0,-87.0,0.588,0.385,0.454,0.549
6645963,-833.0,7258.0,3378.0,118.0,175.0,-108.0,0.587,0.384,0.455,0.548
6645976,-873.0,7640.0,3140.0,168.0,127.0,-147.0,0.587,0.384,0.457,0.547
6645999,-945.0,8052.0,2546.0,193.0,94.0,-141.0,0.586,0.384,0.459,0.546
6646012,-861.0,8218.0,1878.0,189.0,50.0,-114.0,0.586,0.384,0.461,0.545
6646035,-1161.0,8864.0,1254.0,130.0,-54.0,-108.0,0.586,0.385,0.462,0.543
6646048,-1175.0,8480.0,1408.0,-105.0,-150.0,-1.0,0.587,0.385,0.46,0.543
6646071,-1083.0,8130.0,1674.0,-220.0,-271.0,-3.0,0.589,0.385,0.458,0.543
6646084,-563.0,8000.0,1714.0,-128.0,-211.0,-27.0,0.591,0.386,0.456,0.543
6646107,-1135.0,9220.0,708.0,59.0,-136.0,-53.0,0.591,0.386,0.456,0.542
6646120,-1297.0,8850.0,1234.0,67.0,-120.0,13.0,0.591,0.388,0.455,0.541
6646133,-741.0,7208.0,2844.0,86.0,-22.0,3.0,0.591,0.388,0.456,0.541
6646156,-635.0,6822.0,3850.0,281.0,-28.0,-148.0,0.591,0.389,0.457,0.539
6646169,-901.0,7610.0,3422.0,536.0,6.0,-179.0,0.59,0.391,0.46,0.536
6646192,-987.0,7688.0,2746.0,479.0,78.0,-43.0,0.588,0.393,0.463,0.534
6646205,-1175.0,7574.0,1932.0,260.0,98.0,21.0,0.587,0.394,0.465,0.533
6646228,-1191.0,7972.0,1462.0,122.0,162.0,9.0,0.586,0.394,0.466,0.533
6646241,-1087.0,7800.0,1930.0,8.0,122.0,3.0,0.585,0.394,0.467,0.533
6646264,-1017.0,7598.0,2332.0,44.0,80.0,10.0,0.585,0.394,0.468,0.533
6646277,-977.0,7854.0,2186.0,104.0,44.0,-25.0,0.584,0.394,0.468,0.533
6646290,-799.0,7950.0,2084.0,58.0,83.0,-11.0,0.584,0.394,0.469,0.533
6646313,-895.0,7812.0,2210.0,2.0,97.0,-13.0,0.583,0.393,0.47,0.533
6646326,-1113.0,7814.0,2118.0,-46.0,106.0,-13.0,0.583,0.393,0.47,0.534
6646349,-1143.0,7754.0,2230.0,-48.0,89.0,-13.0,0.583,0.392,0.47,0.534
6646362,-987.0,7986.0,2264.0,-66.0,139.0,-19.0,0.583,0.391,0.471,0.535
6646385,-1095.0,8150.0,2204.0,-121.0,100.0,-16.0,0.583,0.389,0.471,0.536
6646398,-789.0,7840.0,2154.0,-162.0,45.0,29.0,0.583,0.388,0.47,0.537
6646421,-945.0,7722.0,2112.0,-171.0,-13.0,30.0,0.583,0.388,0.469,0.538
6646434,-1019.0,7760.0,2146.0,-135.0,-50.0,14.0,0.584,0.387,0.468,0.539
6646457,-1065.0,7864.0,2246.0,-106.0,-63.0,6.0,0.585,0.387,0.467,0.539
6646470,-1155.0,8096.0,2050.0,-111.0,-2.0,27.0,0.585,0.387,0.466,0.539
6646483,-1251.0,8034.0,2008.0,-118.0,-28.0,36.0,0.585,0.386,0.465,0.54
6646506,-1057.0,7964.0,2068.0,-88.0,-32.0,4.0,0.586,0.386,0.465,0.54
6646519,-1031.0,7792.0,2202.0,-85.0,45.0,13.0,0.586,0.386,0.465,0.541
6646542,-1163.0,7784.0,2350.0,-71.0,59.0,-6.0,0.586,0.385,0.465,0.541
6646555,-1053.0,7878.0,2288.0,-72.0,61.0,-4.0,0.586,0.384,0.464,0.542
6646578,-1141.0,7986.0,2156.0,-67.0,58.0,-6.0,0.586,0.384,0.465,0.542
6646591,-1115.0,8110.0,2112.0,-79.0,23.0,17.0,0.586,0.383,0.464,0.543
6646614,-983.0,7778.0,2182.0,-97.0,-18.0,46.0,0.586,0.383,0.463,0.543
6646627,-1047.0,7794.0,2242.0,-73.0,-23.0,22.0,0.586,0.383,0.463,0.544
6646650,-1057.0,7864.0,2314.0,-55.0,-27.0,10.0,0.586,0.383,0.462,0.544
6646663,-1097.0,7872.0,2336.0,-58.0,-6.0,4.0,0.587,0.382,0.462,0.544
6646676,-1211.0,8038.0,2362.0,-68.0,-40.0,12.0,0.587,0.382,0.461,0.545
6646699,-1089.0,7816.0,2280.0,-77.0,-37.0,37.0,0.587,0.382,0.461,0.545
6646712,-977.0,7648.0,2364.0,-7.0,-23.0,11.0,0.587,0.382,0.46,0.545
6646735,-1005.0,7782.0,2008.0,69.0,2.0,3.0,0.587,0.383,0.461,0.545
6646748,-999.0,7624.0,2042.0,329.0,97.0,-25.0,0.585,0.384,0.463,0.543
6646771,-935.0,7906.0,2416.0,453.0,140.0,-22.0,0.583,0.386,0.466,0.542
6646784,-1059.0,7902.0,2606.0,375.0,0.0,-66.0,0.582,0.388,0.468,0.54
6646807,-961.0,7898.0,2426.0,443.0,60.0,-107.0,0.581,0.389,0.471,0.538
6646820,-999.0,7842.0,2086.0,438.0,63.0,-151.0,0.58,0.391,0.474,0.535
6646833,-1113.0,7834.0,2234.0,339.0,63.0,-183.0,0.579,0.391,0.477,0.533
6646856,-1107.0,7898.0,2166.0,244.0,26.0,-220.0,0.579,0.391,0.479,0.531
6646869,-1025.0,8062.0,1982.0,232.0,-28.0,-278.0,0.58,0.392,0.481,0.528
6646892,-945.0,7850.0,2368.0,345.0,-93.0,-331.0,0.581,0.393,0.483,0.525
6646905,-873.0,7970.0,1860.0,300.0,-81.0,-264.0,0.581,0.393,0.485,0.522
6646928,-1045.0,7972.0,1610.0,119.0,-46.0,-160.0,0.582,0.394,0.486,0.52
6646941,-1061.0,7820.0,1228.0,-18.0,-3.0,-127.0,0.582,0.393,0.486,0.519
6646964,-1163.0,7916.0,1380.0,-58.0,-24.0,-133.0,0.583,0.392,0.486,0.519
6646977,-1285.0,8076.0,1514.0,-98.0,-4.0,-119.0,0.584,0.391,0.486,0.519
6646995,-1269.0,7908.0,1646.0,-124.0,-8.0,-91.0,0.585,0.39,0.486,0.519
6647018,-1317.0,8034.0,1612.0,-122.0,6.0,-74.0,0.586,0.389,0.486,0.519
6647031,-1257.0,7902.0,1604.0,-107.0,25.0,-60.0,0.586,0.389,0.486,0.519
6647044,-1379.0,7982.0,1576.0,-98.0,37.0,-40.0,0.587,0.388,0.486,0.519
6647067,-1321.0,7794.0,1830.0,-120.0,40.0,-16.0,0.587,0.387,0.485,0.52
6647080,-1239.0,7898.0,1912.0,-114.0,53.0,-38.0,0.587,0.386,0.485,0.521
6647103,-1317.0,7898.0,1870.0,-88.0,69.0,-19.0,0.587,0.385,0.485,0.521
6647116,-1319.0,8038.0,1710.0,-97.0,98.0,24.0,0.587,0.384,0.485,0.522
6647139,-1235.0,7994.0,1768.0,-105.0,136.0,85.0,0.586,0.383,0.485,0.524
6647152,-1383.0,7852.0,2058.0,-151.0,150.0,77.0,0.586,0.382,0.485,0.525
6647175,-1437.0,7940.0,2462.0,-133.0,136.0,50.0,0.585,0.381,0.485,0.527
6647188,-1435.0,7814.0,2636.0,-116.0,91.0,42.0,0.585,0.38,0.484,0.528
6647201,-1495.0,7778.0,2488.0,-84.0,69.0,13.0,0.585,0.379,0.484,0.529
6647224,-1565.0,8080.0,2056.0,-80.0,49.0,10.0,0.585,0.378,0.484,0.529
6647237,-1537.0,7940.0,1924.0,-121.0,19.0,32.0,0.585,0.378,0.483,0.53
6647260,-1437.0,7868.0,2104.0,-94.0,-6.0,40.0,0.585,0.378,0.483,0.531
6647273,-1373.0,7718.0,2142.0,-51.0,29.0,52.0,0.585,0.377,0.483,0.531
6647296,-1511.0,7722.0,2210.0,-10.0,2.0,8.0,0.585,0.377,0.482,0.531
6647309,-1535.0,7688.0,2096.0,20.0,13.0,20.0,0.585,0.377,0.483,0.531
6647332,-1555.0,7832.0,2000.0,55.0,9.0,16.0,0.585,0.378,0.483,0.531
6647345,-1499.0,7962.0,1922.0,30.0,20.0,24.0,0.584,0.378,0.483,0.531
6647368,-1449.0,7868.0,2124.0,34.0,3.0,35.0,0.584,0.378,0.483,0.531
6647381,-1343.0,7764.0,2176.0,42.0,6.0,44.0,0.584,0.379,0.483,0.532
6647394,-1377.0,7796.0,2094.0,67.0,21.0,44.0,0.583,0.379,0.483,0.532
6647417,-1405.0,7874.0,2114.0,81.0,14.0,34.0,0.583,0.38,0.484,0.531
6647430,-1361.0,7780.0,1996.0,64.0,48.0,68.0,0.582,0.38,0.484,0.532
6647453,-1439.0,7912.0,2044.0,35.0,43.0,64.0,0.581,0.38,0.484,0.532
6647466,-1397.0,7956.0,2116.0,17.0,53.0,89.0,0.58,0.381,0.484,0.533
6647489,-1429.0,8000.0,2134.0,-9.0,26.0,97.0,0.58,0.381,0.484,0.533
6647502,-1169.0,7884.0,2190.0,-19.0,22.0,114.0,0.579,0.381,0.484,0.534
6647525,-1367.0,7958.0,2126.0,-9.0,34.0,112.0,0.579,0.381,0.483,0.535
6647538,-1243.0,8030.0,2016.0,-11.0,5.0,116.0,0.578,0.382,0.483,0.536
6647561,-1189.0,7970.0,2040.0,-4.0,-5.0,133.0,0.577,0.383,0.482,0.536
6647574,-1129.0,7958.0,2016.0,15.0,-20.0,121.0,0.577,0.383,0.482,0.537
6647587,-1073.0,7874.0,2050.0,51.0,-17.0,107.0,0.576,0.384,0.482,0.537
6647610,-1101.0,7980.0,1952.0,64.0,-25.0,96.0,0.575,0.385,0.481,0.537
6647623,-1029.0,7964.0,1810.0,72.0,-22.0,99.0,0.575,0.386,0.481,0.537
6647646,-1049.0,7872.0,1900.0,72.0,-24.0,90.0,0.574,0.387,0.481,0.538
6647659,-971.0,7858.0,1836.0,76.0,-19.0,65.0,0.574,0.388,0.481,0.538
