timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
582033,-5988.0,1214.0,4992.0,941.0,-950.0,-222.0,0.688,0.33,0.287,-0.579
582045,-5858.0,1804.0,4512.0,939.0,-1030.0,-201.0,0.688,0.33,0.277,-0.585
582067,-5954.0,1792.0,4378.0,952.0,-1133.0,-244.0,0.687,0.329,0.265,-0.591
582079,-5610.0,2036.0,4564.0,1044.0,-1208.0,-291.0,0.686,0.328,0.253,-0.598
582101,-5316.0,1732.0,5128.0,1128.0,-1295.0,-341.0,0.685,0.327,0.24,-0.606
582113,-5172.0,1364.0,5484.0,1062.0,-1345.0,-332.0,0.684,0.325,0.227,-0.613
582135,-5344.0,1384.0,5102.0,995.0,-1422.0,-348.0,0.683,0.322,0.214,-0.62
582147,-5364.0,2238.0,4456.0,1022.0,-1572.0,-479.0,0.68,0.318,0.199,-0.63
582169,-5000.0,2378.0,4868.0,1050.0,-1713.0,-585.0,0.676,0.314,0.184,-0.641
582191,-4738.0,1080.0,5466.0,977.0,-1763.0,-584.0,0.673,0.308,0.168,-0.651
582203,-4604.0,1764.0,4972.0,950.0,-1802.0,-518.0,0.67,0.302,0.153,-0.661
582225,-5050.0,2444.0,4236.0,1047.0,-1893.0,-465.0,0.666,0.297,0.136,-0.671
582237,-4272.0,1944.0,5956.0,1067.0,-1972.0,-463.0,0.663,0.29,0.118,-0.68
582259,-4238.0,1646.0,5678.0,984.0,-1990.0,-478.0,0.659,0.283,0.101,-0.689
582271,-4374.0,2234.0,5038.0,985.0,-2057.0,-473.0,0.655,0.275,0.083,-0.698
582293,-3884.0,1556.0,5518.0,1034.0,-2131.0,-488.0,0.651,0.267,0.065,-0.707
582305,-3306.0,1964.0,6588.0,1182.0,-2103.0,-430.0,0.646,0.26,0.045,-0.716
582327,-3216.0,2564.0,6786.0,1210.0,-2048.0,-344.0,0.642,0.254,0.025,-0.723
582339,-3130.0,2480.0,6194.0,1265.0,-2011.0,-298.0,0.637,0.248,0.006,-0.73
582361,-3002.0,2376.0,6786.0,1345.0,-1957.0,-226.0,0.632,0.242,-0.015,-0.736
