timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
982811,-7958.0,-543.0,-210.0,259.0,-173.0,69.0,0.331,-0.667,0.32,0.586
982824,-7890.0,-557.0,-284.0,302.0,-188.0,104.0,0.333,-0.665,0.322,0.587
982847,-7996.0,-721.0,-190.0,324.0,-215.0,136.0,0.335,-0.662,0.324,0.587
982860,-7948.0,-821.0,-320.0,424.0,-243.0,214.0,0.337,-0.659,0.326,0.588
982883,-8070.0,-205.0,-404.0,412.0,-310.0,156.0,0.34,-0.655,0.329,0.59
982896,-7844.0,-639.0,-158.0,491.0,-321.0,-16.0,0.344,-0.652,0.33,0.59
982909,-7922.0,-795.0,-390.0,792.0,-356.0,-45.0,0.35,-0.647,0.333,0.59
982932,-7840.0,-119.0,-294.0,807.0,-321.0,50.0,0.355,-0.643,0.336,0.589
982945,-7750.0,-465.0,-434.0,885.0,-272.0,47.0,0.361,-0.638,0.341,0.588
982968,-7778.0,-177.0,-378.0,1037.0,-234.0,12.0,0.368,-0.633,0.346,0.586
982981,-7822.0,-293.0,-322.0,1274.0,-238.0,8.0,0.376,-0.628,0.352,0.584
983004,-7744.0,-81.0,-442.0,1470.0,-225.0,61.0,0.385,-0.621,0.359,0.58
983017,-7746.0,-205.0,-622.0,1697.0,-209.0,132.0,0.394,-0.614,0.368,0.576
983040,-7558.0,113.0,-882.0,1809.0,-193.0,208.0,0.404,-0.605,0.379,0.572
983053,-7898.0,199.0,-388.0,1756.0,-241.0,293.0,0.413,-0.596,0.389,0.568
983076,-7514.0,-715.0,-1024.0,2007.0,-295.0,308.0,0.423,-0.586,0.4,0.564
983089,-7840.0,-529.0,-880.0,2208.0,-324.0,409.0,0.434,-0.574,0.412,0.559
983102,-8148.0,-333.0,-1118.0,2234.0,-436.0,560.0,0.445,-0.561,0.425,0.554
983125,-8054.0,-295.0,-932.0,2310.0,-602.0,595.0,0.456,-0.546,0.438,0.551
983138,-8100.0,-405.0,-860.0,2382.0,-767.0,699.0,0.467,-0.529,0.45,0.547
983161,-7706.0,-199.0,-1254.0,2504.0,-860.0,790.0,0.479,-0.51,0.463,0.544
1014507,-2510.0,7681.0,1638.0,-31.0,164.0,-72.0,0.282,0.046,0.632,0.72
1014511,-2558.0,7579.0,1674.0,-21.0,146.0,-50.0,0.281,0.044,0.632,0.72
1014514,-2548.0,7801.0,1770.0,-37.0,99.0,-40.0,0.281,0.043,0.632,0.721
1014517,-2450.0,7723.0,1714.0,-48.0,57.0,-28.0,0.281,0.043,0.632,0.721
1014521,-2454.0,7711.0,1702.0,-39.0,16.0,-23.0,0.281,0.043,0.632,0.721
1014524,-2352.0,7699.0,1732.0,-31.0,-12.0,-9.0,0.282,0.043,0.632,0.721
1014527,-2338.0,7943.0,1652.0,-31.0,-71.0,-9.0,0.282,0.043,0.631,0.721
1014530,-2170.0,8097.0,1708.0,-83.0,-113.0,-21.0,0.283,0.044,0.63,0.721
1014534,-2220.0,7697.0,1824.0,-132.0,-126.0,-19.0,0.284,0.044,0.629,0.722
1014537,-2196.0,7453.0,1936.0,-141.0,-138.0,12.0,0.285,0.045,0.628,0.723
1014540,-2146.0,7091.0,1826.0,-112.0,-131.0,9.0,0.286,0.046,0.627,0.724
1014544,-2194.0,7331.0,1838.0,-109.0,-141.0,4.0,0.287,0.047,0.626,0.724
1014547,-1972.0,7471.0,1636.0,-67.0,-85.0,25.0,0.287,0.047,0.625,0.724
1014550,-2000.0,7353.0,1880.0,-37.0,-26.0,20.0,0.287,0.048,0.624,0.725
1014553,-2030.0,7499.0,1736.0,37.0,40.0,6.0,0.287,0.048,0.625,0.725
1014557,-2158.0,7479.0,1756.0,92.0,66.0,29.0,0.286,0.048,0.626,0.724
1014560,-2092.0,7821.0,1606.0,119.0,68.0,22.0,0.286,0.048,0.627,0.723
1014563,-2148.0,7859.0,1646.0,105.0,75.0,16.0,0.285,0.048,0.627,0.723
1014566,-2172.0,8029.0,1708.0,84.0,34.0,14.0,0.285,0.048,0.628,0.722
1014570,-2074.0,7739.0,1780.0,55.0,36.0,5.0,0.285,0.048,0.629,0.722
1014573,-2190.0,7745.0,1916.0,66.0,12.0,12.0,0.285,0.048,0.629,0.722
1014576,-2132.0,7741.0,1912.0,72.0,-11.0,16.0,0.285,0.049,0.629,0.721
1014579,-2110.0,7653.0,1750.0,89.0,-23.0,22.0,0.285,0.049,0.63,0.721
1014583,-2110.0,7859.0,1696.0,90.0,-64.0,7.0,0.285,0.05,0.63,0.72
1014586,-2092.0,7919.0,1726.0,84.0,-71.0,8.0,0.285,0.051,0.631,0.72
1014589,-1922.0,7607.0,1526.0,55.0,-6.0,5.0,0.285,0.051,0.631,0.72
1014593,-2040.0,7635.0,1480.0,65.0,-13.0,-12.0,0.286,0.052,0.631,0.719
1014596,-1958.0,7603.0,1562.0,87.0,4.0,-10.0,0.286,0.052,0.632,0.719
1014599,-1936.0,7557.0,1488.0,108.0,34.0,-34.0,0.286,0.052,0.633,0.718
1014602,-1970.0,7735.0,1466.0,130.0,51.0,-38.0,0.286,0.052,0.634,0.717
1014606,-1984.0,7665.0,1378.0,146.0,72.0,-50.0,0.285,0.052,0.635,0.716
1014609,-2122.0,7881.0,1384.0,90.0,80.0,-39.0,0.285,0.051,0.636,0.715
1014622,-2076.0,7789.0,1474.0,75.0,90.0,-35.0,0.285,0.051,0.637,0.715
1014635,-2124.0,7851.0,1408.0,56.0,78.0,-43.0,0.285,0.05,0.637,0.714
1014658,-2210.0,8049.0,1326.0,-50.0,35.0,-43.0,0.285,0.05,0.637,0.715
1014671,-2124.0,7879.0,1414.0,-104.0,40.0,-20.0,0.285,0.049,0.637,0.715
1014694,-2124.0,7679.0,1532.0,-92.0,32.0,-46.0,0.285,0.049,0.636,0.715
1014707,-2134.0,7709.0,1676.0,-21.0,25.0,-50.0,0.285,0.048,0.636,0.715
1014720,-2168.0,7723.0,1512.0,-5.0,33.0,-51.0,0.285,0.048,0.636,0.715
1014743,-2258.0,7677.0,1590.0,0.0,42.0,-62.0,0.286,0.047,0.636,0.715
1014756,-2306.0,7601.0,1494.0,-2.0,35.0,-56.0,0.286,0.047,0.636,0.715
1014779,-2278.0,7635.0,1432.0,10.0,35.0,-59.0,0.286,0.046,0.636,0.715
1014792,-2224.0,7717.0,1430.0,4.0,29.0,-66.0,0.287,0.046,0.637,0.715
1014815,-2308.0,7681.0,1326.0,4.0,46.0,-67.0,0.287,0.045,0.637,0.714
1014828,-2396.0,7763.0,1362.0,-20.0,35.0,-61.0,0.287,0.045,0.637,0.714
1014851,-2382.0,7715.0,1482.0,-36.0,33.0,-41.0,0.287,0.044,0.637,0.714
1014864,-2402.0,7705.0,1478.0,-41.0,37.0,-47.0,0.287,0.044,0.636,0.714
1014877,-2400.0,7643.0,1504.0,-27.0,37.0,-43.0,0.287,0.043,0.636,0.714
1014900,-2444.0,7673.0,1488.0,-14.0,30.0,-48.0,0.288,0.043,0.636,0.714
1014913,-2376.0,7713.0,1528.0,-14.0,34.0,-38.0,0.288,0.043,0.636,0.714
