timeMs,ax,ay,az,q0,q1,q2,q3
72356,0.387,0.334,0.181,0.84
72373,0.387,0.334,0.182,0.84
72389,0.388,0.334,0.181,0.84
72405,0.388,0.333,0.181,0.84
72422,0.389,0.333,0.181,0.84
72439,0.389,0.332,0.181,0.84
72456,0.39,0.331,0.181,0.84
72473,0.39,0.331,0.182,0.84
72490,0.391,0.33,0.182,0.84
72506,0.392,0.329,0.182,0.84
72532,0.392,0.328,0.182,0.84
72549,0.393,0.327,0.182,0.84
72565,0.394,0.326,0.182,0.84
72582,0.395,0.326,0.182,0.84
72599,0.395,0.325,0.182,0.839
72616,0.396,0.325,0.183,0.839
72632,0.396,0.325,0.184,0.839
72649,0.397,0.325,0.185,0.838
72665,0.397,0.325,0.186,0.838
72681,0.398,0.325,0.188,0.837
72707,0.398,0.325,0.189,0.837
72723,0.398,0.325,0.191,0.836
72739,0.398,0.325,0.192,0.836
72755,0.398,0.325,0.194,0.835
72771,0.398,0.326,0.197,0.835
72788,0.397,0.327,0.2,0.834
72804,0.396,0.328,0.204,0.833
72821,0.395,0.329,0.208,0.832
72847,0.394,0.331,0.211,0.831
72864,0.393,0.332,0.215,0.83
72880,0.393,0.333,0.218,0.829
72896,0.392,0.334,0.22,0.828
72912,0.391,0.336,0.223,0.827
72928,0.39,0.337,0.226,0.826
72944,0.39,0.339,0.228,0.825
72970,0.389,0.34,0.231,0.824
72986,0.388,0.342,0.233,0.824
73002,0.388,0.343,0.235,0.823
73018,0.387,0.345,0.237,0.822
73034,0.387,0.346,0.239,0.821
73051,0.386,0.347,0.24,0.82
73067,0.386,0.348,0.242,0.819
73083,0.386,0.349,0.243,0.819
73109,0.385,0.35,0.244,0.818
73125,0.385,0.351,0.246,0.818
73141,0.384,0.352,0.247,0.817
73157,0.384,0.353,0.248,0.816
73173,0.384,0.353,0.25,0.816
73190,0.383,0.354,0.251,0.816
73207,0.383,0.354,0.252,0.815
73224,0.383,0.355,0.252,0.815
73240,0.382,0.355,0.253,0.815
73267,0.382,0.355,0.253,0.815
73283,0.382,0.356,0.254,0.814
73299,0.382,0.356,0.254,0.814
73315,0.381,0.356,0.255,0.814
73331,0.381,0.356,0.255,0.814
73347,0.381,0.357,0.256,0.814
73363,0.381,0.357,0.256,0.814
73389,0.38,0.357,0.257,0.813
73405,0.38,0.358,0.258,0.813
73421,0.38,0.358,0.258,0.813
73437,0.38,0.358,0.258,0.813
73453,0.379,0.358,0.258,0.813
73470,0.379,0.358,0.258,0.813
73486,0.379,0.358,0.258,0.813
73502,0.379,0.358,0.258,0.813
73529,0.379,0.359,0.258,0.813
73545,0.379,0.359,0.258,0.813
73561,0.379,0.359,0.258,0.813
73577,0.379,0.359,0.258,0.813
73593,0.379,0.359,0.257,0.813
73609,0.378,0.359,0.257,0.814
73625,0.378,0.359,0.257,0.814
73642,0.378,0.359,0.257,0.814
73668,0.378,0.359,0.257,0.814
73684,0.378,0.359,0.257,0.814
73700,0.378,0.359,0.257,0.814
73716,0.378,0.359,0.257,0.814
73732,0.378,0.359,0.256,0.814
73748,0.378,0.359,0.256,0.814
73764,0.378,0.359,0.256,0.814
73791,0.378,0.359,0.256,0.814
73807,0.378,0.359,0.256,0.814
73824,0.378,0.359,0.256,0.814
73841,0.378,0.359,0.256,0.814
73858,0.378,0.359,0.255,0.815
73875,0.378,0.359,0.255,0.815
73891,0.378,0.359,0.255,0.815
73908,0.377,0.359,0.255,0.815
73924,0.377,0.359,0.255,0.815
73940,0.377,0.359,0.255,0.815
73957,0.377,0.359,0.255,0.815
73974,0.377,0.359,0.255,0.815
74001,0.377,0.359,0.255,0.815
74018,0.377,0.359,0.255,0.815
74034,0.377,0.359,0.255,0.815
74050,0.377,0.359,0.255,0.815
74066,0.376,0.36,0.255,0.815
74083,0.376,0.36,0.255,0.815
74099,0.376,0.36,0.255,0.815
74116,0.376,0.36,0.255,0.815
74132,0.376,0.36,0.255,0.815
74158,0.376,0.36,0.256,0.815
74175,0.376,0.36,0.256,0.815
74191,0.376,0.36,0.256,0.815
74207,0.376,0.36,0.256,0.815
74223,0.376,0.36,0.256,0.815
74240,0.376,0.36,0.256,0.815
74256,0.376,0.36,0.256,0.815
74273,0.375,0.36,0.256,0.815
74290,0.375,0.36,0.256,0.815
74307,0.375,0.36,0.256,0.815
74324,0.375,0.36,0.257,0.815
74350,0.375,0.36,0.257,0.815
74366,0.375,0.361,0.257,0.815
74382,0.375,0.36,0.257,0.815
74398,0.375,0.361,0.257,0.815
74414,0.375,0.361,0.257,0.815
74431,0.375,0.361,0.257,0.815
74447,0.375,0.361,0.257,0.815
74473,0.375,0.361,0.257,0.815
74490,0.374,0.361,0.257,0.815
74506,0.374,0.361,0.257,0.815
74522,0.374,0.361,0.257,0.815
74539,0.374,0.361,0.257,0.815
74556,0.374,0.361,0.257,0.815
74573,0.374,0.361,0.258,0.815
74589,0.374,0.361,0.258,0.815
74605,0.374,0.361,0.258,0.815
74622,0.374,0.361,0.258,0.815
74639,0.374,0.361,0.258,0.815
74656,0.374,0.361,0.258,0.814
74682,0.373,0.361,0.259,0.814
74699,0.373,0.361,0.259,0.814
74715,0.373,0.361,0.259,0.814
74732,0.373,0.361,0.259,0.814
74749,0.373,0.361,0.259,0.814
74766,0.373,0.361,0.259,0.814
74783,0.373,0.361,0.259,0.814
74799,0.373,0.361,0.259,0.814
74815,0.373,0.361,0.26,0.814
74831,0.373,0.361,0.26,0.814
74857,0.373,0.361,0.26,0.814
74874,0.372,0.361,0.26,0.814
74890,0.372,0.361,0.26,0.815
74907,0.372,0.361,0.26,0.815
74923,0.372,0.361,0.261,0.815
74939,0.372,0.361,0.261,0.815
74955,0.372,0.361,0.261,0.815
74971,0.372,0.361,0.261,0.815
74997,0.371,0.361,0.261,0.814
75013,0.371,0.361,0.261,0.814
75029,0.371,0.361,0.262,0.814
75045,0.371,0.361,0.262,0.814
75061,0.37,0.362,0.262,0.814
75077,0.37,0.362,0.263,0.814
75093,0.369,0.363,0.263,0.814
75119,0.369,0.363,0.263,0.814
75135,0.368,0.364,0.262,0.814
75151,0.368,0.364,0.261,0.815
75167,0.368,0.365,0.26,0.815
75184,0.367,0.365,0.259,0.815
75200,0.367,0.366,0.258,0.816
75216,0.366,0.366,0.257,0.816
75233,0.366,0.367,0.256,0.816
75250,0.365,0.367,0.255,0.817
75267,0.365,0.367,0.253,0.817
75294,0.364,0.367,0.252,0.818
75311,0.364,0.367,0.25,0.819
75327,0.364,0.367,0.249,0.819
75344,0.363,0.367,0.247,0.82
75360,0.363,0.367,0.245,0.821
75376,0.363,0.367,0.243,0.821
75392,0.362,0.367,0.241,0.822
75409,0.362,0.367,0.239,0.823
75425,0.361,0.367,0.237,0.824
75451,0.361,0.367,0.235,0.824
75467,0.36,0.367,0.233,0.825
75483,0.36,0.367,0.231,0.826
75499,0.36,0.367,0.228,0.827
75516,0.359,0.368,0.226,0.827
75532,0.359,0.368,0.223,0.828
75548,0.359,0.368,0.221,0.829
75574,0.359,0.368,0.218,0.83
75590,0.359,0.367,0.215,0.831
75607,0.359,0.367,0.212,0.832
75624,0.359,0.367,0.208,0.832
75640,0.36,0.367,0.205,0.833
75656,0.36,0.367,0.201,0.834
75673,0.36,0.366,0.198,0.835
75689,0.36,0.366,0.194,0.836
75705,0.36,0.366,0.191,0.836
75732,0.36,0.366,0.188,0.837
75749,0.36,0.366,0.185,0.838
75765,0.36,0.366,0.181,0.839
75782,0.36,0.366,0.178,0.839
75798,0.36,0.366,0.175,0.84
75815,0.36,0.366,0.172,0.841
75831,0.36,0.366,0.169,0.841
75848,0.36,0.366,0.166,0.842
75864,0.36,0.366,0.163,0.843
75880,0.36,0.366,0.16,0.843
75897,0.359,0.366,0.157,0.844
75923,0.359,0.366,0.154,0.845
75940,0.359,0.366,0.151,0.845
75957,0.359,0.366,0.149,0.846
75974,0.359,0.366,0.146,0.846
75991,0.359,0.365,0.142,0.847
76008,0.359,0.365,0.139,0.848
76024,0.36,0.364,0.135,0.848
76040,0.361,0.363,0.132,0.849
76056,0.362,0.362,0.129,0.849
76072,0.363,0.361,0.127,0.85
76098,0.363,0.36,0.125,0.85
76114,0.364,0.359,0.124,0.851
76130,0.364,0.358,0.124,0.851
76146,0.364,0.357,0.124,0.851
76163,0.364,0.357,0.124,0.852
76179,0.364,0.356,0.123,0.852
76195,0.364,0.356,0.122,0.852
76211,0.363,0.356,0.122,0.852
76237,0.363,0.356,0.122,0.852
76253,0.363,0.356,0.121,0.852
76269,0.364,0.356,0.121,0.853
76285,0.364,0.356,0.12,0.853
76301,0.363,0.356,0.121,0.853
76317,0.363,0.356,0.121,0.852
76343,0.363,0.356,0.121,0.852
76359,0.364,0.356,0.121,0.852
76375,0.364,0.355,0.12,0.852
76391,0.364,0.355,0.12,0.853
76407,0.364,0.355,0.12,0.853
76423,0.364,0.355,0.12,0.853
76439,0.364,0.355,0.12,0.853
76465,0.364,0.355,0.121,0.853
76481,0.364,0.355,0.121,0.852
76497,0.365,0.355,0.121,0.852
76513,0.365,0.355,0.121,0.852
76529,0.365,0.355,0.121,0.852
76545,0.365,0.355,0.122,0.852
76561,0.365,0.355,0.122,0.852
76587,0.365,0.355,0.122,0.852
76603,0.366,0.355,0.122,0.852
76619,0.366,0.355,0.122,0.852
76635,0.366,0.355,0.123,0.852
76651,0.366,0.355,0.123,0.851
76667,0.366,0.355,0.123,0.851
76683,0.367,0.354,0.123,0.851
76709,0.367,0.354,0.122,0.851
76725,0.367,0.354,0.123,0.851
76741,0.367,0.354,0.123,0.851
76757,0.367,0.354,0.123,0.851
76773,0.367,0.354,0.124,0.851
76789,0.367,0.354,0.124,0.851
76805,0.367,0.354,0.124,0.851
76831,0.367,0.354,0.125,0.851
76847,0.367,0.354,0.125,0.851
76863,0.367,0.355,0.125,0.851
