timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
6489780,-6991.0,276.0,3756.0,-155.0,-126.0,113.0,0.481,-0.44,0.295,0.698
6489793,-7173.0,118.0,3904.0,-174.0,-155.0,119.0,0.48,-0.44,0.293,0.7
6489816,-7021.0,246.0,3486.0,-241.0,-156.0,79.0,0.479,-0.439,0.292,0.702
6489829,-7061.0,-152.0,3834.0,-273.0,-121.0,53.0,0.478,-0.439,0.289,0.703
6489852,-7073.0,-102.0,3890.0,-227.0,-120.0,85.0,0.477,-0.439,0.288,0.705
6489865,-7245.0,-250.0,3760.0,-145.0,-138.0,96.0,0.476,-0.439,0.287,0.706
6489878,-7083.0,-226.0,3740.0,-145.0,-120.0,55.0,0.476,-0.438,0.285,0.707
6489901,-7235.0,-228.0,3792.0,-90.0,-115.0,63.0,0.476,-0.438,0.285,0.708
6489914,-7199.0,-274.0,3688.0,-88.0,-96.0,77.0,0.475,-0.437,0.284,0.709
6489937,-7397.0,-84.0,3544.0,-74.0,-91.0,57.0,0.475,-0.437,0.283,0.71
6489950,-7403.0,-288.0,3656.0,-5.0,-45.0,-51.0,0.475,-0.436,0.283,0.71
6489973,-7379.0,-284.0,3484.0,86.0,-23.0,-27.0,0.476,-0.436,0.283,0.709
6489986,-7485.0,-100.0,3296.0,175.0,26.0,-60.0,0.477,-0.436,0.284,0.708
6490009,-7301.0,-156.0,2978.0,247.0,137.0,-88.0,0.478,-0.436,0.286,0.707
6490022,-7311.0,-240.0,2656.0,576.0,236.0,-214.0,0.481,-0.435,0.29,0.703
6490045,-7239.0,-126.0,2376.0,873.0,330.0,-228.0,0.485,-0.434,0.297,0.698
6490058,-7543.0,10.0,2092.0,1149.0,428.0,-179.0,0.49,-0.432,0.306,0.692
6490071,-7457.0,20.0,2254.0,1427.0,410.0,-130.0,0.495,-0.429,0.316,0.686
6490094,-7089.0,66.0,530.0,1787.0,472.0,-247.0,0.503,-0.424,0.329,0.678
6490107,-7483.0,564.0,1730.0,1965.0,407.0,-119.0,0.51,-0.418,0.343,0.669
6490130,-7339.0,706.0,1462.0,2239.0,102.0,-76.0,0.518,-0.409,0.357,0.661
6492925,185.0,-88.0,7118.0,9741.0,7511.0,-23863.0,0.755,0.459,0.468,0.018
6492947,7548.0,-24966.0,7704.0,-1652.0,297.0,16400.0,0.966,-0.003,-0.005,0.26
6492951,7548.0,-24966.0,7704.0,-292.0,297.0,16400.0,0.862,-0.005,0.299,0.409
6492977,-1149.0,7920.0,1668.0,-12.0,12.0,3.0,0.614,0.43,0.464,0.472
6492980,-1189.0,8006.0,1714.0,-16.0,-1.0,-1.0,0.614,0.43,0.464,0.472
6492983,-1169.0,7914.0,1768.0,-26.0,5.0,9.0,0.614,0.43,0.464,0.473
6492996,-1305.0,8008.0,1768.0,-31.0,-24.0,-3.0,0.614,0.43,0.464,0.473
6493019,-1171.0,8068.0,1660.0,-37.0,-32.0,13.0,0.614,0.43,0.463,0.473
6493032,-1239.0,8088.0,1654.0,-54.0,-42.0,20.0,0.614,0.43,0.463,0.473
6493055,-1169.0,7934.0,1650.0,-49.0,-29.0,18.0,0.614,0.43,0.462,0.474
6493068,-1163.0,7880.0,1744.0,-52.0,-16.0,14.0,0.614,0.43,0.462,0.474
6493091,-1301.0,7966.0,1712.0,-47.0,-19.0,17.0,0.614,0.429,0.462,0.474
6493104,-1131.0,7994.0,1770.0,-64.0,-29.0,13.0,0.615,0.429,0.461,0.475
6493127,-1257.0,8064.0,1846.0,-77.0,-70.0,15.0,0.615,0.429,0.46,0.475
6493140,-1197.0,7908.0,1762.0,-80.0,-61.0,20.0,0.616,0.429,0.46,0.475
6493163,-1195.0,7996.0,1726.0,-84.0,-70.0,12.0,0.616,0.429,0.459,0.475
6493176,-1123.0,7866.0,1688.0,-92.0,-40.0,10.0,0.616,0.428,0.458,0.476
6493189,-1169.0,7958.0,1786.0,-89.0,-31.0,2.0,0.617,0.428,0.458,0.476
6493212,-1163.0,7918.0,1772.0,-105.0,-40.0,14.0,0.617,0.428,0.457,0.477
6493225,-1217.0,7996.0,2016.0,-113.0,-72.0,5.0,0.618,0.427,0.456,0.477
6493248,-1205.0,7912.0,1888.0,-111.0,-63.0,14.0,0.618,0.427,0.455,0.478
6493261,-1061.0,7950.0,1802.0,-115.0,-55.0,2.0,0.619,0.427,0.454,0.478
