timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
354518,-6650.0,790.0,3906.0,970.0,-962.0,174.0,0.595,0.378,0.353,-0.615
354530,-6438.0,898.0,3900.0,1015.0,-979.0,171.0,0.595,0.379,0.341,-0.621
354552,-6224.0,984.0,4070.0,1089.0,-992.0,166.0,0.596,0.38,0.329,-0.627
354564,-6066.0,1186.0,3842.0,1145.0,-1031.0,166.0,0.596,0.381,0.316,-0.633
354586,-6054.0,1558.0,3982.0,1130.0,-1069.0,216.0,0.596,0.381,0.302,-0.639
354608,-5736.0,1352.0,4172.0,1167.0,-1114.0,226.0,0.596,0.382,0.288,-0.645
354620,-5794.0,1104.0,3866.0,1249.0,-1136.0,230.0,0.596,0.382,0.273,-0.651
354642,-5606.0,1508.0,4350.0,1218.0,-1214.0,287.0,0.597,0.383,0.258,-0.656
354654,-5672.0,1354.0,4840.0,1209.0,-1271.0,306.0,0.597,0.382,0.243,-0.662
354676,-5496.0,1646.0,5446.0,1215.0,-1302.0,304.0,0.598,0.381,0.226,-0.668
354688,-5342.0,774.0,5494.0,1322.0,-1336.0,411.0,0.599,0.381,0.209,-0.673
354710,-6052.0,3086.0,5214.0,936.0,-1557.0,362.0,0.601,0.377,0.193,-0.678
354722,-5566.0,1214.0,5262.0,868.0,-1672.0,77.0,0.601,0.372,0.178,-0.685
354744,-5026.0,1742.0,6134.0,1008.0,-1664.0,90.0,0.601,0.367,0.162,-0.692
354766,-5218.0,2586.0,5794.0,944.0,-1648.0,79.0,0.6,0.361,0.146,-0.698
354778,-5336.0,2056.0,5478.0,925.0,-1662.0,158.0,0.6,0.356,0.13,-0.704
354805,-5062.0,1940.0,5340.0,985.0,-1677.0,357.0,0.601,0.351,0.113,-0.709
354817,-4592.0,2972.0,6116.0,983.0,-1662.0,440.0,0.603,0.346,0.096,-0.713
354829,-4632.0,2670.0,6438.0,978.0,-1581.0,428.0,0.604,0.341,0.079,-0.716
354851,-4880.0,2572.0,6428.0,987.0,-1480.0,456.0,0.605,0.337,0.062,-0.719
354863,-4442.0,3096.0,6674.0,1046.0,-1400.0,520.0,0.606,0.334,0.046,-0.721
354885,-4140.0,3394.0,6478.0,999.0,-1348.0,507.0,0.607,0.331,0.03,-0.722
354907,-4246.0,2920.0,5868.0,898.0,-1386.0,517.0,0.608,0.326,0.014,-0.724
354919,-3296.0,3902.0,6688.0,868.0,-1396.0,501.0,0.608,0.322,-0.001,-0.725
354941,-3424.0,3486.0,7130.0,790.0,-1407.0,530.0,0.61,0.317,-0.016,-0.726
354953,-3264.0,3740.0,6686.0,826.0,-1394.0,505.0,0.61,0.312,-0.031,-0.728
354975,-3164.0,3488.0,6156.0,875.0,-1537.0,420.0,0.61,0.306,-0.047,-0.729
354987,-2516.0,4452.0,6918.0,948.0,-1480.0,447.0,0.61,0.301,-0.063,-0.73
355009,-2472.0,5112.0,7266.0,833.0,-1481.0,504.0,0.61,0.296,-0.079,-0.731
355021,-2106.0,4992.0,6926.0,728.0,-1453.0,443.0,0.61,0.29,-0.094,-0.732
355043,-1966.0,4442.0,5718.0,647.0,-1488.0,291.0,0.609,0.283,-0.107,-0.734
355055,-1378.0,5172.0,6266.0,679.0,-1454.0,229.0,0.607,0.277,-0.121,-0.735
355077,-964.0,6156.0,6866.0,573.0,-1401.0,255.0,0.605,0.27,-0.134,-0.737
355099,-810.0,6536.0,7768.0,544.0,-1250.0,216.0,0.604,0.264,-0.145,-0.738
355111,-932.0,4898.0,6498.0,424.0,-1160.0,190.0,0.603,0.258,-0.155,-0.739
355133,-242.0,5626.0,6518.0,589.0,-1099.0,240.0,0.601,0.254,-0.166,-0.739
355145,-198.0,6602.0,6546.0,608.0,-1035.0,233.0,0.6,0.249,-0.177,-0.739
355167,-16.0,6502.0,6806.0,465.0,-961.0,212.0,0.599,0.245,-0.186,-0.74
355179,-752.0,5216.0,5998.0,322.0,-940.0,114.0,0.597,0.24,-0.194,-0.741
355201,-54.0,6100.0,6222.0,543.0,-946.0,128.0,0.595,0.237,-0.203,-0.741
355213,210.0,6120.0,6776.0,524.0,-889.0,309.0,0.594,0.233,-0.213,-0.74
355235,42.0,6408.0,7226.0,366.0,-844.0,72.0,0.592,0.229,-0.22,-0.741
355247,174.0,6392.0,7542.0,380.0,-762.0,-11.0,0.59,0.226,-0.227,-0.742
355269,54.0,4740.0,5624.0,-492.0,-816.0,265.0,0.591,0.217,-0.228,-0.743
355291,762.0,6144.0,7214.0,-496.0,-816.0,249.0,0.592,0.208,-0.23,-0.744
355303,628.0,5822.0,7318.0,-740.0,-736.0,247.0,0.593,0.198,-0.229,-0.746
355325,784.0,5286.0,7624.0,-711.0,-664.0,243.0,0.595,0.189,-0.228,-0.747
355337,570.0,5644.0,8286.0,-763.0,-573.0,153.0,0.596,0.18,-0.227,-0.749
355359,518.0,3484.0,5772.0,-788.0,-607.0,70.0,0.597,0.172,-0.225,-0.751
355371,1394.0,4396.0,5344.0,-864.0,-776.0,-84.0,0.596,0.162,-0.223,-0.755
355393,1404.0,4450.0,6132.0,-1008.0,-861.0,-175.0,0.594,0.15,-0.22,-0.759
355405,1202.0,4452.0,6968.0,-905.0,-870.0,-115.0,0.593,0.139,-0.219,-0.762
355427,990.0,3650.0,6614.0,-782.0,-822.0,-13.0,0.592,0.129,-0.218,-0.765
355449,1524.0,2254.0,4880.0,-722.0,-884.0,31.0,0.591,0.118,-0.218,-0.767
355461,2460.0,4814.0,5696.0,-819.0,-952.0,-85.0,0.59,0.107,-0.217,-0.77
355483,1858.0,3836.0,6800.0,-1056.0,-933.0,-187.0,0.587,0.095,-0.215,-0.774
355495,2142.0,3622.0,6800.0,-786.0,-931.0,-153.0,0.585,0.084,-0.214,-0.778
355517,1972.0,7290.0,6666.0,-802.0,-960.0,-252.0,0.582,0.073,-0.214,-0.781
355529,2200.0,4192.0,6126.0,-594.0,-796.0,-313.0,0.578,0.065,-0.214,-0.785
355551,2592.0,3940.0,7618.0,-779.0,-756.0,-292.0,0.575,0.055,-0.212,-0.788
355563,3042.0,5028.0,9072.0,-665.0,-566.0,-308.0,0.572,0.048,-0.21,-0.791
355585,2692.0,3338.0,9710.0,-235.0,-179.0,-238.0,0.57,0.046,-0.209,-0.793
355607,2862.0,2818.0,9286.0,52.0,59.0,-18.0,0.57,0.047,-0.209,-0.793
355619,3134.0,3240.0,8874.0,288.0,239.0,165.0,0.572,0.05,-0.21,-0.791
355641,2442.0,3550.0,8134.0,433.0,190.0,226.0,0.574,0.053,-0.213,-0.789
355653,2138.0,3350.0,7900.0,386.0,156.0,232.0,0.575,0.056,-0.215,-0.787
355675,1924.0,1952.0,8184.0,550.0,75.0,48.0,0.576,0.059,-0.218,-0.786
355687,1996.0,3196.0,7470.0,538.0,122.0,24.0,0.576,0.062,-0.222,-0.784
355709,1562.0,2874.0,7356.0,632.0,183.0,-192.0,0.575,0.067,-0.225,-0.784
355721,1828.0,4178.0,7594.0,741.0,309.0,-454.0,0.571,0.074,-0.229,-0.785
355743,1444.0,3234.0,7470.0,749.0,343.0,-457.0,0.568,0.082,-0.232,-0.785
355765,1636.0,4254.0,7576.0,915.0,334.0,-587.0,0.564,0.09,-0.236,-0.786
355777,2002.0,3730.0,7528.0,1062.0,518.0,-577.0,0.56,0.101,-0.241,-0.786
355799,924.0,4452.0,7794.0,1101.0,572.0,-655.0,0.555,0.112,-0.245,-0.787
355811,1306.0,6464.0,7858.0,1065.0,616.0,-801.0,0.55,0.124,-0.249,-0.788
355833,1578.0,5750.0,7546.0,1034.0,849.0,-1023.0,0.543,0.138,-0.251,-0.789
355845,1320.0,5894.0,8382.0,860.0,1203.0,-1088.0,0.537,0.154,-0.25,-0.791
355867,1502.0,5294.0,8632.0,405.0,1508.0,-594.0,0.535,0.168,-0.245,-0.791
355879,1060.0,4612.0,8206.0,412.0,1693.0,-395.0,0.535,0.184,-0.239,-0.789
355901,998.0,5178.0,7708.0,488.0,1876.0,-231.0,0.537,0.2,-0.232,-0.786
355923,14.0,4564.0,7006.0,548.0,1848.0,-204.0,0.538,0.217,-0.227,-0.782
355935,-142.0,5448.0,6270.0,629.0,1917.0,-192.0,0.54,0.234,-0.221,-0.778
355957,-560.0,5792.0,6450.0,238.0,1976.0,-137.0,0.542,0.25,-0.213,-0.773
355969,-1228.0,5666.0,6032.0,-321.0,1861.0,88.0,0.547,0.262,-0.202,-0.769
355991,-1624.0,5026.0,5536.0,-765.0,1805.0,84.0,0.553,0.271,-0.187,-0.766
356003,-2008.0,4810.0,5418.0,-1022.0,1731.0,50.0,0.559,0.278,-0.171,-0.763
356025,-2710.0,4286.0,5570.0,-1177.0,1527.0,7.0,0.565,0.283,-0.155,-0.76
356037,-2990.0,4018.0,5720.0,-1203.0,1412.0,30.0,0.571,0.287,-0.138,-0.757
356059,-3116.0,3722.0,4742.0,-1264.0,1315.0,133.0,0.578,0.289,-0.122,-0.753
356071,-3894.0,3062.0,4572.0,-1348.0,1211.0,88.0,0.584,0.29,-0.106,-0.751
356093,-4186.0,2802.0,5044.0,-1466.0,1110.0,38.0,0.59,0.29,-0.09,-0.748
356115,-4620.0,2750.0,4214.0,-1469.0,870.0,57.0,0.596,0.288,-0.074,-0.746
356127,-4590.0,2312.0,5382.0,-1390.0,654.0,147.0,0.602,0.285,-0.061,-0.743
356149,-4582.0,1034.0,6096.0,-1472.0,633.0,278.0,0.609,0.281,-0.047,-0.741
356161,-5004.0,1090.0,6064.0,-1265.0,569.0,445.0,0.616,0.278,-0.035,-0.736
356183,-4646.0,2752.0,6132.0,-750.0,462.0,598.0,0.623,0.277,-0.028,-0.731
356195,-3880.0,5048.0,6814.0,-484.0,313.0,611.0,0.629,0.276,-0.024,-0.726
356217,-3824.0,5206.0,6312.0,-842.0,195.0,407.0,0.635,0.272,-0.018,-0.723
356229,-3606.0,3792.0,5200.0,-1094.0,-3.0,216.0,0.639,0.266,-0.011,-0.721
356251,-3038.0,3230.0,5108.0,-1010.0,-159.0,131.0,0.644,0.259,-0.006,-0.72
356273,-2430.0,3594.0,5836.0,-883.0,-321.0,123.0,0.647,0.252,-0.002,-0.72
356285,-1730.0,4064.0,6634.0,-824.0,-483.0,107.0,0.651,0.243,0.001,-0.719
356307,-676.0,4204.0,6700.0,-691.0,-662.0,92.0,0.654,0.235,0.001,-0.719
356319,-94.0,3168.0,6040.0,-614.0,-623.0,-17.0,0.656,0.227,0.001,-0.72
356341,346.0,2380.0,6950.0,-515.0,-575.0,-80.0,0.657,0.22,0.002,-0.721
356353,988.0,3138.0,8454.0,-418.0,-388.0,-53.0,0.658,0.215,0.002,-0.722
356375,5918.0,-12604.0,5848.0,-812.0,-751.0,1221.0,0.669,0.205,0.001,-0.715
356387,-378.0,1992.0,8654.0,-230.0,-258.0,1460.0,0.68,0.201,-0.002,-0.705
356409,1092.0,3722.0,7898.0,-178.0,-157.0,1474.0,0.691,0.198,-0.005,-0.695
356431,282.0,1710.0,7142.0,-117.0,-143.0,759.0,0.697,0.197,-0.006,-0.69
356443,896.0,3074.0,7358.0,-196.0,-84.0,582.0,0.702,0.195,-0.007,-0.685
356465,302.0,3114.0,7300.0,-467.0,-52.0,624.0,0.708,0.191,-0.006,-0.68
356477,-356.0,2788.0,7470.0,-577.0,-77.0,388.0,0.712,0.187,-0.003,-0.677
356499,-310.0,2666.0,7666.0,-568.0,-181.0,139.0,0.715,0.181,-0.001,-0.675
356511,-144.0,2688.0,8918.0,-414.0,-181.0,-94.0,0.716,0.178,0.0,-0.675
356533,-6.0,2874.0,10026.0,-160.0,-26.0,-39.0,0.717,0.176,0.001,-0.675
356545,-982.0,2530.0,9066.0,66.0,149.0,-6.0,0.718,0.178,0.002,-0.673
356567,-1622.0,2320.0,7638.0,117.0,179.0,-25.0,0.718,0.18,0.003,-0.672
356579,-1626.0,2526.0,7446.0,53.0,151.0,-16.0,0.719,0.181,0.004,-0.671
356601,-1872.0,2338.0,7890.0,-11.0,101.0,62.0,0.72,0.181,0.005,-0.669
356623,-1682.0,2328.0,8104.0,-7.0,51.0,103.0,0.722,0.182,0.005,-0.668
