timeMs,ax,ay,az,q0,q1,q2,q3
5430666,-840.0,844.0,-1248.0,0.224,-0.201,0.702,0.646
5430682,-3404.0,2100.0,838.0,0.224,-0.196,0.701,0.648
5430699,-3670.0,3404.0,2090.0,0.222,-0.189,0.706,0.646
5430715,-5890.0,5806.0,2434.0,0.22,-0.181,0.717,0.636
5430742,-6560.0,9478.0,414.0,0.22,-0.176,0.733,0.62
5430759,-6774.0,10978.0,-1574.0,0.222,-0.174,0.745,0.605
5430776,-6226.0,9510.0,-2394.0,0.221,-0.173,0.752,0.596
5430793,-6144.0,7192.0,-2340.0,0.219,-0.175,0.753,0.595
5430809,-5698.0,5394.0,-1728.0,0.217,-0.177,0.751,0.598
5430825,-5736.0,4282.0,-1376.0,0.215,-0.18,0.747,0.603
5430841,-5438.0,4586.0,-1276.0,0.213,-0.183,0.743,0.608
5430858,-5550.0,4708.0,-1104.0,0.211,-0.184,0.74,0.612
5430874,-5348.0,5486.0,-1374.0,0.209,-0.183,0.739,0.614
5430900,-5084.0,5860.0,-1532.0,0.206,-0.182,0.739,0.615
5430917,-4880.0,6362.0,-1682.0,0.203,-0.18,0.742,0.613
5430934,-4672.0,6456.0,-1638.0,0.2,-0.178,0.745,0.611
5430951,-4292.0,6858.0,-1916.0,0.197,-0.176,0.749,0.608
5430967,-4898.0,6908.0,-1720.0,0.194,-0.174,0.752,0.605
5430984,-4946.0,6856.0,-1586.0,0.192,-0.173,0.755,0.603
5431000,-4680.0,6114.0,-1710.0,0.19,-0.172,0.757,0.601
5431017,-4482.0,6102.0,-1402.0,0.188,-0.171,0.759,0.599
5431033,-4350.0,6604.0,-1576.0,0.186,-0.17,0.762,0.597
5431060,-4214.0,6700.0,-1546.0,0.183,-0.169,0.764,0.595
5431077,-4146.0,7062.0,-1818.0,0.18,-0.17,0.766,0.593
5431094,-3946.0,6932.0,-1648.0,0.176,-0.171,0.767,0.592
5431111,-4042.0,7756.0,-2016.0,0.173,-0.174,0.767,0.593
5431128,-4108.0,7466.0,-2176.0,0.17,-0.177,0.764,0.596
5431145,-3980.0,7328.0,-2148.0,0.167,-0.182,0.761,0.6
5431169,-4184.0,7422.0,-1634.0,0.165,-0.188,0.757,0.604
5431185,-3888.0,6784.0,-576.0,0.164,-0.195,0.752,0.608
5431201,-4682.0,6352.0,-1700.0,0.164,-0.202,0.749,0.61
5431217,-3986.0,6068.0,-1720.0,0.164,-0.208,0.748,0.608
5431233,-3914.0,7080.0,-1786.0,0.162,-0.214,0.747,0.609
5431250,-4246.0,6378.0,-1628.0,0.159,-0.218,0.742,0.614
5431267,-3126.0,5676.0,-1722.0,0.154,-0.221,0.736,0.622
5431283,-3436.0,3266.0,-1026.0,0.146,-0.219,0.727,0.634
5431300,-2384.0,1868.0,280.0,0.136,-0.217,0.721,0.644
5431327,-2402.0,3350.0,-608.0,0.127,-0.215,0.719,0.648
5431344,-2060.0,4450.0,-896.0,0.122,-0.215,0.721,0.648
5431361,-2768.0,8644.0,-1488.0,0.117,-0.213,0.72,0.65
5431378,-2276.0,7924.0,-1230.0,0.106,-0.208,0.714,0.661
5431395,-1770.0,3674.0,-364.0,0.096,-0.202,0.708,0.67
5431412,-2270.0,4528.0,248.0,0.088,-0.194,0.707,0.674
5431429,-1986.0,5154.0,-1354.0,0.077,-0.186,0.709,0.676
5431446,-2294.0,5220.0,-1606.0,0.065,-0.175,0.713,0.675
5431463,-2132.0,6074.0,-2708.0,0.054,-0.162,0.72,0.673
5431480,-1730.0,7436.0,-3242.0,0.042,-0.147,0.726,0.671
5431497,-1982.0,8012.0,-3510.0,0.03,-0.13,0.731,0.67
5431514,-2414.0,7764.0,-3546.0,0.019,-0.111,0.735,0.668
5431531,-2688.0,7944.0,-3418.0,0.009,-0.09,0.74,0.667
5431548,-2604.0,8410.0,-3758.0,0.001,-0.066,0.745,0.664
5431565,-2238.0,9170.0,-4278.0,0.008,0.04,-0.749,-0.662
5431591,-2092.0,9976.0,-4412.0,0.015,0.014,-0.751,-0.66
5431607,-1966.0,10230.0,-4308.0,0.021,-0.013,-0.752,-0.659
5431624,-1832.0,10372.0,-3932.0,0.025,-0.04,-0.752,-0.658
5431641,-1824.0,10268.0,-3406.0,0.027,-0.064,-0.751,-0.657
5431658,-1862.0,10422.0,-2670.0,0.027,-0.087,-0.751,-0.654
5431675,-1872.0,10598.0,-1896.0,0.026,-0.109,-0.752,-0.65
5431691,-1744.0,10762.0,-1486.0,0.024,-0.129,-0.753,-0.645
5431707,-1654.0,10846.0,-1280.0,0.02,-0.146,-0.755,-0.639
5431724,-1498.0,10784.0,-1062.0,0.015,-0.16,-0.757,-0.633
5431750,-1528.0,10392.0,-908.0,0.008,-0.171,-0.761,-0.626
5431767,-1498.0,9834.0,-708.0,0.0,-0.179,-0.766,-0.617
5431783,-1346.0,9280.0,-794.0,0.007,0.184,0.773,0.607
5431800,-1208.0,9156.0,-1072.0,0.015,0.188,0.782,0.594
5431816,-1096.0,9246.0,-1304.0,0.023,0.191,0.791,0.581
5431833,-1014.0,9440.0,-1570.0,0.031,0.193,0.799,0.568
5431850,-974.0,9520.0,-1912.0,0.04,0.195,0.807,0.557
5431866,-770.0,9952.0,-2494.0,0.05,0.199,0.812,0.547
5431893,-392.0,10228.0,-2808.0,0.061,0.203,0.815,0.539
5431909,118.0,10096.0,-2988.0,0.074,0.208,0.815,0.536
5431925,490.0,9444.0,-2922.0,0.087,0.212,0.812,0.536
5431941,790.0,8688.0,-2556.0,0.1,0.216,0.808,0.538
5431958,880.0,7892.0,-2394.0,0.114,0.219,0.804,0.541
5431974,838.0,7692.0,-2156.0,0.126,0.223,0.799,0.544
5431990,934.0,7148.0,-2178.0,0.137,0.226,0.795,0.546
5432007,1112.0,6616.0,-2174.0,0.147,0.229,0.792,0.547
5432033,952.0,6168.0,-2132.0,0.154,0.231,0.79,0.546
5432050,718.0,5914.0,-2156.0,0.16,0.233,0.79,0.544
5432066,534.0,5734.0,-2224.0,0.164,0.233,0.792,0.539
