timeMs,ax,ay,az,q0,q1,q2,q3
1163903,-3038.0,6979.0,1728.0,0.296,0.008,0.683,0.668
1163919,-3282.0,6659.0,1670.0,0.296,0.005,0.682,0.668
1163935,-3498.0,6651.0,1522.0,0.296,0.003,0.683,0.668
1163961,-3824.0,6969.0,1342.0,0.294,-0.0,0.684,0.668
1163977,-4120.0,7509.0,1192.0,0.29,-0.004,0.685,0.668
1163994,-4394.0,7665.0,1028.0,0.286,-0.008,0.686,0.669
1164010,-4510.0,7555.0,856.0,0.282,-0.013,0.685,0.671
1164027,-4488.0,7289.0,626.0,0.277,-0.018,0.684,0.674
1164043,-4468.0,7143.0,528.0,0.273,-0.024,0.683,0.677
1164059,-4342.0,7119.0,462.0,0.268,-0.03,0.681,0.681
1164085,-4284.0,7327.0,278.0,0.264,-0.036,0.678,0.685
1164101,-4106.0,7631.0,156.0,0.26,-0.042,0.674,0.69
1164118,-3954.0,7829.0,-28.0,0.257,-0.048,0.67,0.695
1164134,-3732.0,7795.0,-150.0,0.253,-0.054,0.664,0.701
1164150,-3560.0,7749.0,-168.0,0.249,-0.06,0.658,0.708
1164166,-3160.0,7711.0,-62.0,0.245,-0.065,0.652,0.715
1164183,-3194.0,7449.0,52.0,0.24,-0.071,0.647,0.721
1164209,-2998.0,8015.0,34.0,0.236,-0.075,0.641,0.726
1164226,-2786.0,7773.0,34.0,0.231,-0.079,0.637,0.732
1164242,-2582.0,7383.0,210.0,0.226,-0.081,0.633,0.736
1164259,-2418.0,7609.0,154.0,0.222,-0.083,0.631,0.739
1164275,-2290.0,7817.0,50.0,0.217,-0.084,0.629,0.741
1164292,-2226.0,8027.0,-12.0,0.214,-0.085,0.63,0.742
1164309,-2696.0,7719.0,20.0,0.21,-0.084,0.631,0.742
1164325,-2916.0,6933.0,-138.0,0.208,-0.083,0.633,0.741
1164342,-3042.0,5535.0,464.0,0.207,-0.08,0.64,0.736
1164368,-2912.0,8345.0,-256.0,0.207,-0.077,0.644,0.732
1164384,-4208.0,7333.0,-868.0,0.208,-0.072,0.65,0.728
1164400,-3678.0,8027.0,-532.0,0.21,-0.069,0.654,0.723
1164416,-3604.0,7229.0,58.0,0.213,-0.065,0.66,0.718
1164432,-3834.0,7525.0,-214.0,0.217,-0.062,0.665,0.712
1164448,-3572.0,7189.0,66.0,0.221,-0.058,0.669,0.707
1164474,-3736.0,7431.0,70.0,0.225,-0.055,0.673,0.702
1164491,-4012.0,7479.0,158.0,0.23,-0.051,0.677,0.697
1164507,-4226.0,7521.0,156.0,0.234,-0.047,0.681,0.692
1164524,-4128.0,7327.0,130.0,0.239,-0.043,0.684,0.688
1164540,-4216.0,6857.0,162.0,0.243,-0.039,0.687,0.684
1164556,-4208.0,6825.0,126.0,0.248,-0.035,0.69,0.679
1164572,-4174.0,6741.0,128.0,0.252,-0.03,0.693,0.675
1164599,-4046.0,6559.0,228.0,0.257,-0.025,0.696,0.67
1164616,-3972.0,6633.0,340.0,0.261,-0.02,0.699,0.666
1164633,-3810.0,6699.0,458.0,0.265,-0.014,0.702,0.661
1164649,-3766.0,6871.0,542.0,0.268,-0.008,0.705,0.656
1164665,-3676.0,7169.0,618.0,0.272,-0.001,0.709,0.651
1164681,-3438.0,7317.0,684.0,0.275,0.005,0.712,0.646
1164697,-3362.0,7515.0,710.0,0.279,0.011,0.715,0.641
1164723,-3284.0,7649.0,782.0,0.282,0.017,0.717,0.637
1164739,-3192.0,7853.0,758.0,0.285,0.022,0.719,0.634
1164755,-3044.0,7763.0,858.0,0.288,0.026,0.719,0.632
1164772,-2998.0,7755.0,940.0,0.291,0.03,0.719,0.631
1164789,-2924.0,7933.0,964.0,0.294,0.033,0.718,0.63
1164805,-2844.0,7997.0,924.0,0.297,0.035,0.716,0.63
1164822,-2706.0,7999.0,1002.0,0.3,0.035,0.714,0.632
1164838,-2634.0,7979.0,992.0,0.303,0.036,0.711,0.633
1164864,-2600.0,8001.0,1036.0,0.306,0.035,0.708,0.635
1164880,-2592.0,7957.0,1080.0,0.309,0.034,0.705,0.637
1164896,-2530.0,7865.0,1180.0,0.312,0.033,0.702,0.639
1164913,-2528.0,7719.0,1230.0,0.314,0.031,0.7,0.641
1164930,-2556.0,7509.0,1320.0,0.316,0.03,0.697,0.643
1164946,-2570.0,7363.0,1374.0,0.318,0.029,0.696,0.643
1164963,-2562.0,7089.0,1478.0,0.32,0.028,0.695,0.643
1164980,-2804.0,7207.0,1432.0,0.321,0.028,0.696,0.642
1165006,-2782.0,7105.0,1400.0,0.323,0.029,0.696,0.64
1165022,-2800.0,7087.0,1414.0,0.324,0.029,0.698,0.638
1165039,-2800.0,7213.0,1454.0,0.325,0.03,0.699,0.636
1165056,-3046.0,7369.0,1380.0,0.325,0.032,0.702,0.633
1165073,-2702.0,7177.0,1434.0,0.325,0.033,0.704,0.631
1165090,-3172.0,7681.0,1262.0,0.324,0.034,0.706,0.629
1165106,-3244.0,7355.0,1198.0,0.323,0.034,0.707,0.628
1165123,-3322.0,7321.0,1192.0,0.322,0.034,0.708,0.628
1165140,-3414.0,7297.0,1066.0,0.32,0.033,0.709,0.628
1165157,-3528.0,7317.0,1010.0,0.317,0.032,0.709,0.629
1165183,-3620.0,7417.0,906.0,0.315,0.03,0.709,0.63
1165199,-3680.0,7437.0,792.0,0.311,0.027,0.708,0.633
1165215,-3690.0,7609.0,714.0,0.308,0.024,0.707,0.636
1165231,-3672.0,7485.0,622.0,0.305,0.021,0.705,0.64
1165247,-3844.0,7517.0,474.0,0.301,0.017,0.702,0.645
1165263,-3636.0,7167.0,588.0,0.297,0.013,0.7,0.65
1165289,-3660.0,7299.0,626.0,0.292,0.009,0.698,0.654
1165306,-3556.0,7413.0,432.0,0.288,0.005,0.696,0.658
1165323,-3448.0,7075.0,418.0,0.284,0.002,0.694,0.662
1165339,-3454.0,7039.0,440.0,0.279,-0.001,0.693,0.665
1165355,-3502.0,7207.0,464.0,0.275,-0.004,0.692,0.667
1165371,-3376.0,7117.0,442.0,0.271,-0.006,0.692,0.669
1165388,-3210.0,7251.0,486.0,0.267,-0.008,0.692,0.67
1165405,-3056.0,7383.0,494.0,0.264,-0.009,0.693,0.671
1165422,-3098.0,7591.0,454.0,0.26,-0.011,0.694,0.671
1165449,-3026.0,7701.0,446.0,0.256,-0.013,0.695,0.672
1165466,-3028.0,7643.0,444.0,0.253,-0.015,0.696,0.672
