timeMs,ax,ay,az,q0,q1,q2,q3
749470,2012.0,6757.0,-5502.0,0.358,0.879,0.195,0.245
749492,1460.0,6953.0,-5660.0,0.357,0.879,0.197,0.247
749504,1472.0,7599.0,-5698.0,0.354,0.879,0.198,0.249
749526,1954.0,7403.0,-6072.0,0.351,0.88,0.199,0.252
749538,2558.0,7063.0,-6458.0,0.347,0.881,0.199,0.254
749560,2684.0,7223.0,-6726.0,0.343,0.882,0.199,0.255
749572,2888.0,6801.0,-6634.0,0.34,0.883,0.2,0.255
749594,2996.0,6717.0,-6310.0,0.338,0.884,0.201,0.254
749606,2870.0,6639.0,-5822.0,0.336,0.885,0.202,0.253
749628,3394.0,6305.0,-5230.0,0.331,0.887,0.202,0.249
749640,3538.0,5705.0,-5460.0,0.325,0.891,0.201,0.245
749662,3828.0,5213.0,-5404.0,0.318,0.895,0.201,0.24
749684,3352.0,5373.0,-5598.0,0.312,0.899,0.201,0.233
749696,2936.0,4923.0,-6254.0,0.305,0.903,0.201,0.227
749718,2816.0,4639.0,-6762.0,0.301,0.905,0.202,0.222
749730,2304.0,5171.0,-7416.0,0.3,0.907,0.201,0.217
749752,2178.0,4959.0,-6374.0,0.302,0.907,0.201,0.215
749769,1330.0,5199.0,-6510.0,0.306,0.906,0.201,0.212
749781,1044.0,5019.0,-5962.0,0.309,0.905,0.202,0.212
749803,1216.0,5177.0,-7236.0,0.312,0.905,0.201,0.209
749815,846.0,5617.0,-7994.0,0.317,0.904,0.199,0.207
749837,1462.0,4863.0,-7766.0,0.323,0.901,0.2,0.211
749859,3058.0,5037.0,-8732.0,0.327,0.895,0.203,0.226
749871,3866.0,5725.0,-9944.0,0.328,0.882,0.214,0.262
749893,2372.0,4887.0,-17514.0,0.342,0.866,0.22,0.291
749905,-206.0,3071.0,-15692.0,0.377,0.854,0.209,0.291
749927,3502.0,3481.0,-8358.0,0.417,0.836,0.202,0.293
749939,934.0,6059.0,1814.0,0.441,0.807,0.218,0.326
749961,3002.0,5261.0,-1940.0,0.452,0.789,0.229,0.347
749973,7060.0,6133.0,-7240.0,0.466,0.771,0.242,0.361
749995,8418.0,6285.0,-6460.0,0.488,0.735,0.274,0.383
750007,-5232.0,3111.0,-3476.0,0.505,0.693,0.315,0.407
750029,-8160.0,5621.0,-4366.0,0.514,0.664,0.325,0.435
750051,392.0,7297.0,370.0,0.525,0.652,0.304,0.455
750063,5180.0,9747.0,8116.0,0.528,0.642,0.296,0.472
750085,2990.0,9337.0,4466.0,0.521,0.633,0.305,0.484
750097,1416.0,7703.0,-1736.0,0.513,0.628,0.311,0.495
