timeMs,ax,ay,az,q0,q1,q2,q3,
42280,1082,2584,9070,0.1788,0.0883,0.1096,0.9737
42302,1162,3172,8886,0.1773,0.0891,0.1191,0.9728
42314,1108,3252,8856,0.1758,0.09,0.1259,0.9721
42336,1010,3076,8584,0.1745,0.0918,0.1313,0.9715
42348,942,3312,8898,0.1739,0.0948,0.1354,0.9707
42370,1044,3306,8920,0.1734,0.0988,0.1389,0.9699
42382,1218,3282,8944,0.1728,0.103,0.1412,0.9693
42404,1292,3504,8974,0.1721,0.1072,0.1429,0.9687
42416,1420,3590,9028,0.1714,0.1108,0.1419,0.9685
42438,1494,3782,9132,0.1704,0.1133,0.1378,0.969
42450,1720,3402,9202,0.1694,0.1147,0.1288,0.9703
42472,1830,3454,9452,0.1679,0.115,0.1143,0.9723
42494,1678,3112,9098,0.1667,0.1145,0.0964,0.9745
42506,1586,2034,8514,0.1649,0.1144,0.078,0.9765
42528,1770,2018,8876,0.161,0.1153,0.0602,0.9783
42540,1512,1840,9088,0.1567,0.1158,0.042,0.9799
42562,1570,1288,8798,0.1528,0.117,0.0248,0.9809
42574,1684,696,9082,0.1485,0.1194,0.0089,0.9816
42596,1490,230,8896,0.1426,0.1229,-0.0055,0.982
42608,1668,18,8810,0.1365,0.1276,-0.0185,0.9821
42630,1908,514,9186,0.1304,0.1327,-0.0284,0.9821
42664,2908,18,10166,0.1148,0.1426,-0.045,0.982
42686,2668,732,10432,0.1057,0.1462,-0.0528,0.9821
42698,2634,1172,10004,0.0986,0.1482,-0.0599,0.9821
42720,2084,1266,9156,0.0947,0.1491,-0.0664,0.982
42732,2096,426,9072,0.0928,0.1512,-0.0696,0.9816
42754,2368,32,9688,0.092,0.1532,-0.0708,0.9813
42766,2288,182,9774,0.0918,0.1547,-0.0704,0.9811
42788,2668,94,9846,0.0929,0.1556,-0.0684,0.981
42800,3234,-468,10108,0.0933,0.1558,-0.0659,0.9811
42822,2860,-256,9930,0.0931,0.1552,-0.0644,0.9813
42844,2518,-412,9380,0.0926,0.1557,-0.063,0.9814
42856,2438,-26,9402,0.0919,0.1577,-0.0602,0.9813
42878,2714,-12,10498,0.0916,0.1597,-0.0568,0.9812
42890,1728,1110,10936,0.0914,0.1609,-0.0527,0.9813
42912,2196,650,10588,0.093,0.1612,-0.0507,0.9811
42924,2034,1018,10224,0.0933,0.1632,-0.0505,0.9808
42946,1950,706,10032,0.0951,0.1655,-0.0528,0.9801
42958,1872,664,10384,0.0961,0.1696,-0.0556,0.9792
42980,1968,530,11018,0.0961,0.1761,-0.059,0.9778
42992,2026,66,10404,0.0945,0.1853,-0.0611,0.9762
43014,2532,316,10202,0.0916,0.1958,-0.062,0.9743
43036,2792,40,10220,0.0881,0.2068,-0.0632,0.9723
43048,3012,-164,10040,0.0839,0.2182,-0.0636,0.9701
43070,3230,-176,9738,0.0797,0.2298,-0.064,0.9678
43082,3316,-326,9200,0.0743,0.2421,-0.0637,0.9652
43104,3684,-430,8888,0.0692,0.2549,-0.062,0.9624
43138,4496,-432,8704,0.059,0.2786,-0.0568,0.9569
43150,4524,-248,8396,0.0551,0.2884,-0.0541,0.9543
43172,4726,-60,7986,0.0511,0.2976,-0.0506,0.9519
43206,5276,256,7382,0.0409,0.3145,-0.0415,0.9474
43228,5232,224,7210,0.0361,0.3217,-0.0369,0.9454
43240,5666,88,6964,0.0312,0.3275,-0.0324,0.9437
43262,5960,-142,6592,0.0245,0.3319,-0.0257,0.9426
