timeMs,ax,ay,az,q0,q1,q2,q3
1146673,-4478.0,-5362.0,-254.0,0.144,0.318,0.617,-0.705
1146690,-5028.0,-7212.0,-548.0,0.149,0.315,0.615,-0.707
1146707,-5048.0,-8442.0,-110.0,0.154,0.314,0.61,-0.711
1146724,-5708.0,-8118.0,-154.0,0.159,0.314,0.604,-0.715
1146741,-5162.0,-7748.0,412.0,0.163,0.315,0.597,-0.72
1146768,-5090.0,-6218.0,538.0,0.168,0.317,0.589,-0.724
1146785,-5188.0,-6314.0,410.0,0.173,0.318,0.583,-0.727
1146802,-5316.0,-5700.0,562.0,0.178,0.32,0.577,-0.73
1146819,-5474.0,-5826.0,108.0,0.184,0.321,0.572,-0.732
1146836,-4988.0,-8070.0,910.0,0.191,0.321,0.568,-0.734
1146853,-5040.0,-6486.0,154.0,0.196,0.321,0.562,-0.737
1146870,-4972.0,-4150.0,44.0,0.201,0.32,0.555,-0.741
1146887,-5258.0,-4364.0,380.0,0.205,0.319,0.548,-0.746
1146903,-5030.0,-4310.0,938.0,0.208,0.317,0.54,-0.751
1146920,-4998.0,-3618.0,1376.0,0.21,0.315,0.533,-0.757
1146937,-4866.0,-4562.0,1642.0,0.212,0.312,0.527,-0.762
1146954,-4366.0,-4974.0,1758.0,0.214,0.308,0.52,-0.767
1146971,-4508.0,-4812.0,1570.0,0.214,0.306,0.513,-0.773
1146998,-4722.0,-5048.0,2156.0,0.213,0.305,0.503,-0.78
1147014,-3868.0,-3984.0,1432.0,0.212,0.302,0.494,-0.787
1147030,-4802.0,-4044.0,1352.0,0.21,0.299,0.486,-0.794
1147046,-3336.0,-3670.0,2070.0,0.207,0.295,0.479,-0.8
1147063,-4258.0,-3420.0,1612.0,0.205,0.291,0.475,-0.805
1147080,-3888.0,-4324.0,2822.0,0.204,0.286,0.472,-0.809
1147096,-4070.0,-4506.0,3186.0,0.203,0.281,0.469,-0.812
1147122,-3856.0,-5530.0,3652.0,0.203,0.277,0.466,-0.815
1147139,-5080.0,-6820.0,3512.0,0.206,0.277,0.46,-0.818
1147156,-5172.0,-6940.0,2554.0,0.209,0.278,0.451,-0.822
1147173,-4690.0,-8440.0,1508.0,0.216,0.281,0.435,-0.828
1147190,-2830.0,-3252.0,864.0,0.217,0.284,0.413,-0.838
1147206,-1470.0,5344.0,256.0,0.213,0.281,0.392,-0.849
1147223,-2690.0,6828.0,2474.0,0.212,0.276,0.383,-0.856
1147240,-3918.0,-642.0,5808.0,0.212,0.268,0.385,-0.857
